Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-28","23:00",125.56,"109.62",1064.9,418.5,3736.3,-418.5
"2025-12-28","23:30",120,"104.77",1073,456.1,3637.9,-456.1
"2025-12-29","00:00",120.4,"105.12",1069.2,467.4,3460.1,-467.4
"2025-12-29","00:30",115,"100.40",1047.2,432.8,3357.5,-432.8
"2025-12-29","01:00",109,"95.16",1039.1,362.3,3371.7,-362.3
"2025-12-29","01:30",105.99,"92.54",1036.6,384.9,3413.8,-384.9
"2025-12-29","02:00",108,"94.29",1027.8,418.4,3446.9,-418.4
"2025-12-29","02:30",106,"92.54",1030.2,429.5,3440.2,-429.5
"2025-12-29","03:00",105.99,"92.54",1020.6,411.8,3463.5,-411.8
"2025-12-29","03:30",103,"89.92",1011.6,428,3488.4,-428
"2025-12-29","04:00",103,"89.92",1019.9,426,3500.1,-426
"2025-12-29","04:30",101,"88.18",1014.9,423.8,3500,-423.8
"2025-12-29","05:00",101,"88.18",1040.9,415.7,3511.7,-415.7
"2025-12-29","05:30",101,"88.18",1035.9,395.7,3427.3,-395.7
"2025-12-29","06:00",98.01,"85.57",903.6,181.3,3284.3,-181.3
"2025-12-29","06:30",101,"88.18",906.2,140.5,3401.6,-140.5
"2025-12-29","07:00",105.39,"92.01",838.2,35.3,3530.8,-35.3
"2025-12-29","07:30",112.4,"98.13",919,-18.1,3684.5,18.1
"2025-12-29","08:00",111.42,"97.28",968.6,-17.9,3733.7,17.9
"2025-12-29","08:30",116.56,"101.76",1007.4,-3.5,3853.3,3.5
"2025-12-29","09:00",133.53,"116.58",1057.7,24.9,4003.6,-24.9
"2025-12-29","09:30",150.81,"131.67",1113.2,63.9,4129.4,-63.9
"2025-12-29","10:00",159.91,"139.61",1142.8,68.4,4174.4,-68.4
"2025-12-29","10:30",163.21,"142.49",1134.2,60.6,4242.8,-60.6
"2025-12-29","11:00",160.07,"139.75",1107.4,-12.4,4293.5,12.4
"2025-12-29","11:30",161,"140.56",1095.7,8.3,4315.7,-8.3
"2025-12-29","12:00",161,"140.56",1135.4,18.9,4361.5,-18.9
"2025-12-29","12:30",170.11,"148.52",1175,47.1,4408.6,-47.1
"2025-12-29","13:00",171.23,"149.49",1176.2,54.1,4386.8,-54.1
"2025-12-29","13:30",168.4,"147.02",1178.7,69.3,4358.4,-69.3
"2025-12-29","14:00",161,"140.56",1128.4,45,4323,-45
"2025-12-29","14:30",159.49,"139.24",1129.7,48.7,4310.4,-48.7
"2025-12-29","15:00",151,"131.83",1101.2,6.2,4291.8,-6.2
"2025-12-29","15:30",154.56,"134.94",1115.4,-17.5,4378.2,17.5
"2025-12-29","16:00",160.91,"140.48",1132.2,0,4450.1,0
"2025-12-29","16:30",184.21,"160.83",1173.5,-16,4688.2,16
"2025-12-29","17:00",181,"158.02",1242.3,60.3,4804.4,-60.3
"2025-12-29","17:30",177,"154.53",1257.2,116.9,4824.9,-116.9
"2025-12-29","18:00",182.5,"159.33",1252.7,123.3,4702.9,-123.3
"2025-12-29","18:30",166.8,"145.63",1297,200.9,4601.3,-200.9
"2025-12-29","19:00",146.38,"127.80",1212.6,137.5,4509.3,-137.5
"2025-12-29","19:30",113.85,"99.40",1115.2,58.9,4374.5,-58.9
"2025-12-29","20:00",104.23,"91.00",1036.7,-27.3,4292,27.3
"2025-12-29","20:30",97.78,"85.37",987.3,3.5,4218.7,-3.5
"2025-12-29","21:00",100.01,"87.31",955.3,-4.8,4064.4,4.8
"2025-12-29","21:30",96.57,"84.31",925.5,13.4,3947.8,-13.4
"2025-12-29","22:00",92.21,"80.50",882.2,-47.9,3885.4,47.9
"2025-12-29","22:30",91,"79.45",861.8,-64.7,3775.5,64.7
