Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-11","23:00",81.08,"70.94",777.1,1.9,4220.7,-1.9
"2025-12-11","23:30",80.01,"70.00",784.6,62.8,4116.8,-62.8
"2025-12-12","00:00",80.74,"70.64",700.4,-9.6,4017.4,9.6
"2025-12-12","00:30",80.18,"70.15",681.9,-74.2,3993,74.2
"2025-12-12","01:00",82.63,"72.29",744.8,-83.9,4128.9,83.9
"2025-12-12","01:30",81.87,"71.63",760.2,-96.2,4095.9,96.2
"2025-12-12","02:00",81.53,"71.33",729.2,-97.8,4155.6,97.8
"2025-12-12","02:30",81.53,"71.33",711.2,-62.5,4149.5,62.5
"2025-12-12","03:00",81.77,"71.54",706,-53.2,4157.1,53.2
"2025-12-12","03:30",81.73,"71.50",704.6,-27.6,4034.7,27.6
"2025-12-12","04:00",81.73,"71.50",719.5,-24.8,3965,24.8
"2025-12-12","04:30",81.6,"71.39",711.3,-10.6,3899.8,10.6
"2025-12-12","05:00",82.56,"72.23",802.7,-193.5,4056.8,193.5
"2025-12-12","05:30",83.45,"73.01",831.1,-271.9,4119.3,271.9
"2025-12-12","06:00",89.15,"78.00",920.9,-329.2,4238.9,329.2
"2025-12-12","06:30",91.8,"80.31",963.2,-344.7,4419.3,344.7
"2025-12-12","07:00",102.11,"89.34",1018.9,-153.5,4525.9,153.5
"2025-12-12","07:30",107.67,"94.20",1107.8,-218.3,4826.2,218.3
"2025-12-12","08:00",110.26,"96.47",1157.7,-225,4867.9,225
"2025-12-12","08:30",110.26,"96.47",1192.2,-256.6,4990.1,256.6
"2025-12-12","09:00",109.54,"95.84",1227.1,-184.4,5079.1,184.4
"2025-12-12","09:30",106.98,"93.60",1220.2,-180.4,5097.9,180.4
"2025-12-12","10:00",99.23,"86.82",1212.1,-243.5,5174.4,243.5
"2025-12-12","10:30",98.69,"86.34",1190.6,-127.3,5100,127.3
"2025-12-12","11:00",91.7,"80.23",1187.9,-135.5,5149.5,135.5
"2025-12-12","11:30",91.53,"80.08",1181.6,-194.2,5194.7,194.2
"2025-12-12","12:00",89.38,"78.20",1177.8,-86.6,5090.1,86.6
"2025-12-12","12:30",89,"77.87",1165,-66.7,5069.5,66.7
"2025-12-12","13:00",88.54,"77.46",1156,-102.3,5057.4,102.3
"2025-12-12","13:30",88.82,"77.71",1137.6,-101.6,4985.5,101.6
"2025-12-12","14:00",92.66,"81.07",1123.1,23.5,4961.6,-23.5
"2025-12-12","14:30",94,"82.24",1119.2,32.3,4901.7,-32.3
"2025-12-12","15:00",100.36,"87.80",1118.7,15,4892.7,-15
"2025-12-12","15:30",104.01,"91.00",1183.7,69.6,4925.3,-69.6
"2025-12-12","16:00",116.24,"101.70",1228.6,93.8,4968.4,-93.8
"2025-12-12","16:30",135,"118.11",1258,35,5148.1,-35
"2025-12-12","17:00",135,"118.11",1255.7,75.9,5234.5,-75.9
"2025-12-12","17:30",138.94,"121.56",1216.4,58.3,5286.7,-58.3
"2025-12-12","18:00",125.65,"109.93",1254.2,109.7,5107.9,-109.7
"2025-12-12","18:30",122.78,"107.42",1213.2,116.9,5040.4,-116.9
"2025-12-12","19:00",111,"97.11",1070.5,13.2,4954.4,-13.2
"2025-12-12","19:30",105.16,"92.00",1096.4,65.2,4802.6,-65.2
"2025-12-12","20:00",94.01,"82.25",1004.8,-75.1,4792,75.1
"2025-12-12","20:30",92.07,"80.55",1025.6,-175.5,4746.3,175.5
"2025-12-12","21:00",89,"77.87",998.6,-114.9,4586.1,114.9
"2025-12-12","21:30",86.18,"75.40",982.3,-179.2,4528.5,179.2
"2025-12-12","22:00",86.7,"75.85",950.8,-51.7,4299.2,51.7
"2025-12-12","22:30",85,"74.37",904,-93.3,4193.3,93.3
