Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-30","23:00",12,"10.56",1027.7,-88,3915.3,88
"2025-10-30","23:30",8.48,"7.47",1010.6,-39.6,3893.9,39.6
"2025-10-31","00:00",8,"7.04",1012.4,-64.2,3879.6,64.2
"2025-10-31","00:30",5,"4.40",1000.2,-9.2,3866,9.2
"2025-10-31","01:00",3.41,"3.00",1032.5,-100,3891.2,100
"2025-10-31","01:30",2.59,"2.28",1013.9,-45.2,3868.2,45.2
"2025-10-31","02:00",3,"2.64",1005.8,-68.7,3838.2,68.7
"2025-10-31","02:30",2.72,"2.39",998.7,-62.1,3813.3,62.1
"2025-10-31","03:00",1.49,"1.31",984.9,-14.1,3765.6,14.1
"2025-10-31","03:30",2.27,"2.00",979.5,-43.5,3740.3,43.5
"2025-10-31","04:00",1.14,"1.00",983.5,-20.2,3715.1,20.2
"2025-10-31","04:30",2.51,"2.21",987.9,-59.9,3692.2,59.9
"2025-10-31","05:00",7,"6.16",1021.2,-66.7,3655.5,66.7
"2025-10-31","05:30",11,"9.68",1021,-109,3612.4,109
"2025-10-31","06:00",43.16,"38.00",1033.2,-51.5,3614.2,51.5
"2025-10-31","06:30",51.59,"45.42",967.7,-61.6,3560.5,61.6
"2025-10-31","07:00",78.7,"69.28",1139.6,135.8,3758.9,-135.8
"2025-10-31","07:30",85,"74.83",1147.2,123.9,3824.1,-123.9
"2025-10-31","08:00",85.58,"75.34",1309.1,184.3,3933.1,-184.3
"2025-10-31","08:30",88,"77.47",1286.5,131.1,4029.2,-131.1
"2025-10-31","09:00",86,"75.71",1416.5,251.9,4171.4,-251.9
"2025-10-31","09:30",86,"75.71",1433.9,272.6,4191.9,-272.6
"2025-10-31","10:00",80,"70.43",1342.3,181.6,4137.7,-181.6
"2025-10-31","10:30",79,"69.55",1365.9,216.8,4154.1,-216.8
"2025-10-31","11:00",79.08,"69.62",1265.8,110.8,4123.9,-110.8
"2025-10-31","11:30",74.53,"65.61",1305.4,165.7,4099.9,-165.7
"2025-10-31","12:00",74.36,"65.46",1207.7,67.8,4092,-67.8
"2025-10-31","12:30",73,"64.27",1265.5,168.5,4105.1,-168.5
"2025-10-31","13:00",73.83,"65.00",1147.4,56.1,4057.4,-56.2
"2025-10-31","13:30",73.07,"64.33",1191.8,116.3,3990.2,-116.3
"2025-10-31","14:00",76.11,"67.00",1078.7,28.3,3990.6,-28.3
"2025-10-31","14:30",77,"67.79",1108.3,77.5,3974.9,-77.5
"2025-10-31","15:00",82.6,"72.72",1150.4,127.2,3970.2,-127.2
"2025-10-31","15:30",85.12,"74.94",1095,76.1,3948.3,-76.1
"2025-10-31","16:00",94.56,"83.25",1210.6,191.9,3950.4,-191.9
"2025-10-31","16:30",104,"91.56",1225.7,155.7,3958,-155.7
"2025-10-31","17:00",108.27,"95.32",1339.1,290.1,4061,-290.1
"2025-10-31","17:30",111.61,"98.26",1252.6,166.9,4135,-166.9
"2025-10-31","18:00",104.44,"91.94",1397.6,309.8,4103,-309.8
"2025-10-31","18:30",106.44,"93.71",1391.2,323.1,4140.9,-323.1
"2025-10-31","19:00",108.44,"95.47",1368.2,333.6,4134.1,-333.6
"2025-10-31","19:30",106.44,"93.71",1476.5,473.7,4070.6,-473.7
"2025-10-31","20:00",140,"123.25",1473.5,510.3,3944.9,-510.3
"2025-10-31","20:30",130,"114.45",1562,629.1,3883.5,-629.1
"2025-10-31","21:00",140,"123.25",1417.3,517.2,3742.7,-517.2
"2025-10-31","21:30",130.93,"115.27",1445.7,584.8,3668.9,-584.8
"2025-10-31","22:00",129.7,"114.18",1263.6,442,3489.2,-442
"2025-10-31","22:30",118,"103.88",1345.5,560.8,3424.2,-560.8
