Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-05","23:00",125.37,"110.40",761.3,32,3778,-32
"2025-11-05","23:30",97.98,"86.28",754.6,54.5,3679.5,-54.5
"2025-11-06","00:00",97,"85.42",654.7,0.7,3552.8,-0.7
"2025-11-06","00:30",91.14,"80.26",685,40.3,3473.9,-40.3
"2025-11-06","01:00",97.48,"85.84",670.5,-47.4,3685,47.4
"2025-11-06","01:30",95.22,"83.85",666.3,-9.7,3602.9,9.7
"2025-11-06","02:00",97.48,"85.84",664.4,-25.5,3664.1,25.5
"2025-11-06","02:30",95.98,"84.52",695.9,35.9,3605.1,-35.9
"2025-11-06","03:00",96.65,"85.11",651.5,-9,3589.6,9
"2025-11-06","03:30",95,"83.66",711.7,64.6,3558.5,-64.6
"2025-11-06","04:00",95.94,"84.48",643.4,18.2,3550.7,-18.2
"2025-11-06","04:30",95.47,"84.07",649.2,27.9,3533.7,-27.9
"2025-11-06","05:00",97.31,"85.69",767.4,129.7,3598.9,-129.7
"2025-11-06","05:30",99.42,"87.55",714.4,44.8,3655.5,-44.8
"2025-11-06","06:00",101.92,"89.75",761.1,-63.7,3643.4,63.7
"2025-11-06","06:30",119,"104.79",841.8,-47.9,3802,47.9
"2025-11-06","07:00",200,"176.12",1175.5,270.2,4088.1,-270.2
"2025-11-06","07:30",235.99,"207.81",1186.9,168.9,4269.4,-168.9
"2025-11-06","08:00",274.47,"241.70",1284.6,120.9,4318,-120.9
"2025-11-06","08:30",299,"263.30",1265.2,84.8,4367.8,-84.8
"2025-11-06","09:00",323.65,"285.00",1300.5,106.6,4468.2,-106.6
"2025-11-06","09:30",324.07,"285.37",1270.2,87.8,4479.6,-87.8
"2025-11-06","10:00",294.9,"259.69",1275.9,75.3,4468.6,-75.3
"2025-11-06","10:30",299,"263.30",1223.9,33.2,4431.6,-33.2
"2025-11-06","11:00",293.9,"258.81",1282.3,91.7,4429.4,-91.7
"2025-11-06","11:30",282.26,"248.56",1233.1,58.6,4430.1,-58.6
"2025-11-06","12:00",265,"233.36",1239.1,72.3,4444.5,-72.3
"2025-11-06","12:30",288,"253.61",1170.4,23.5,4436.9,-23.5
"2025-11-06","13:00",280,"246.57",1234.2,81.4,4411.1,-81.4
"2025-11-06","13:30",285.04,"251.00",1172,42.7,4369,-42.7
"2025-11-06","14:00",293.73,"258.66",1224.2,126.5,4364.6,-126.5
"2025-11-06","14:30",323.65,"285.00",1187.4,103.8,4333,-103.8
"2025-11-06","15:00",336,"295.88",1151.3,72.5,4369.1,-72.5
"2025-11-06","15:30",351.28,"309.33",1115.5,40.1,4362.2,-40.1
"2025-11-06","16:00",350,"308.21",1114.7,27.9,4523.5,-27.9
"2025-11-06","16:30",384.73,"338.79",1110.5,-62.4,4526.1,62.4
"2025-11-06","17:00",387.74,"341.44",1139.4,28.6,4594,-28.6
"2025-11-06","17:30",386,"339.91",1106.9,-21.4,4682,21.4
"2025-11-06","18:00",375.5,"330.66",1133,8.6,4551.8,-8.6
"2025-11-06","18:30",356.92,"314.30",1141.7,49,4544.3,-49
"2025-11-06","19:00",356.92,"314.30",1086,0.6,4417.7,-0.6
"2025-11-06","19:30",336.25,"296.10",1125.5,54.2,4352.8,-54.2
"2025-11-06","20:00",336.25,"296.10",1058.3,41.6,4207.8,-41.6
"2025-11-06","20:30",316.16,"278.41",1141,130.6,4175.8,-130.6
"2025-11-06","21:00",317.97,"280.00",962.5,-102.1,4109.2,102.1
"2025-11-06","21:30",232.1,"204.39",945.3,-32.7,3958.4,32.7
"2025-11-06","22:00",163.93,"144.36",898.3,-101.9,3912.4,101.9
"2025-11-06","22:30",109.59,"96.50",828.2,-23.4,3756.9,23.4
