Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-29","23:00",150,"132.05",920.4,146,3413.7,-146
"2025-10-29","23:30",139.72,"123.00",961.2,225.2,3344.4,-225.2
"2025-10-30","00:00",144,"126.77",854.1,167.9,3298.9,-167.9
"2025-10-30","00:30",134.26,"118.20",901.8,217.4,3257.7,-217.4
"2025-10-30","01:00",125,"110.04",783.8,98.8,3181.4,-98.8
"2025-10-30","01:30",104.09,"91.64",791.2,103.4,3181.2,-103.4
"2025-10-30","02:00",105.41,"92.80",692,-22,3221.6,22
"2025-10-30","02:30",90,"79.23",697,12.3,3230.8,-12.3
"2025-10-30","03:00",99.62,"87.70",682.5,-36.4,3164,36.4
"2025-10-30","03:30",83.81,"73.78",710.5,-45.5,3204.8,45.5
"2025-10-30","04:00",82.67,"72.78",717.5,-177.9,3282.1,177.9
"2025-10-30","04:30",79,"69.55",725.4,-163,3272.4,163
"2025-10-30","05:00",86.28,"75.96",721.3,-349,3458.9,349
"2025-10-30","05:30",85.5,"75.27",780.6,-454.9,3611.1,454.9
"2025-10-30","06:00",96.52,"84.97",953.5,-505,3916.1,505
"2025-10-30","06:30",97.6,"85.92",983.9,-624.1,4176.1,624.1
"2025-10-30","07:00",101.78,"89.60",1061.7,-520.3,4447.5,520.3
"2025-10-30","07:30",103.11,"90.77",1159.4,-582.4,4581,582.4
"2025-10-30","08:00",105,"92.44",1297.8,-585.9,4790.5,585.9
"2025-10-30","08:30",104.28,"91.80",1389.8,-696.2,4985.6,696.2
"2025-10-30","09:00",99.61,"87.69",1427.2,-652.6,5194.9,652.6
"2025-10-30","09:30",95,"83.63",1485.2,-649.6,5207.1,649.6
"2025-10-30","10:00",92.3,"81.26",1389.2,-575.7,5118.3,575.7
"2025-10-30","10:30",91.78,"80.80",1413,-495.8,4974.1,495.8
"2025-10-30","11:00",87.2,"76.77",1364.8,-405,4884.5,405
"2025-10-30","11:30",81.3,"71.57",1420.4,-396.1,4959.7,396.1
"2025-10-30","12:00",80,"70.43",1341,-338.6,4812.9,338.6
"2025-10-30","12:30",79,"69.55",1399.2,-378.6,4864,378.6
"2025-10-30","13:00",75.15,"66.16",1300.2,-261.9,4716.2,261.9
"2025-10-30","13:30",75,"66.03",1292.1,-250.7,4665.1,250.7
"2025-10-30","14:00",80.25,"70.65",1330.4,-299.6,4857.5,299.6
"2025-10-30","14:30",80.65,"71.00",1226.6,-164.3,4697.1,164.3
"2025-10-30","15:00",85.34,"75.13",1398.8,-388.3,4802.5,388.3
"2025-10-30","15:30",89.12,"78.46",1369.8,-361,4707.1,361
"2025-10-30","16:00",90,"79.23",1398.2,-350.1,4718.3,350.1
"2025-10-30","16:30",91.29,"80.37",1500.4,-455.6,4852,455.6
"2025-10-30","17:00",94.28,"83.00",1443.5,-399.3,4886.2,399.3
"2025-10-30","17:30",96.01,"84.52",1439.1,-420.5,4982.8,420.5
"2025-10-30","18:00",85,"74.83",1473.3,-438.3,4922.4,438.3
"2025-10-30","18:30",82.52,"72.65",1383.8,-301.1,4798.9,301.1
"2025-10-30","19:00",83.36,"73.39",1385.8,-370.7,4762.7,370.8
"2025-10-30","19:30",79.17,"69.70",1361.5,-300,4777.3,300
"2025-10-30","20:00",73.85,"65.01",1273.8,-304.1,4555.7,304.1
"2025-10-30","20:30",71.3,"62.77",1239.6,-235.3,4473.2,235.3
"2025-10-30","21:00",56.09,"49.38",1262.5,-303.1,4360,303.1
"2025-10-30","21:30",49.24,"43.35",1253.3,-256.7,4348.3,256.7
"2025-10-30","22:00",25,"22.01",1354.4,-421.2,4251,421.2
"2025-10-30","22:30",15,"13.21",1382.6,-396.7,4312.2,396.7
