Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-29","23:00",92.06,"80.36",918.7,152.2,3752.8,-152.2
"2025-12-29","23:30",90.98,"79.42",910.3,193.1,3714,-193.1
"2025-12-30","00:00",88.41,"77.17",889.1,193,3585.5,-193
"2025-12-30","00:30",88.9,"77.60",880.8,191.4,3570.1,-191.4
"2025-12-30","01:00",87.87,"76.70",871.8,144.3,3617.9,-144.3
"2025-12-30","01:30",87.52,"76.40",886.7,197,3574.7,-197
"2025-12-30","02:00",87.11,"76.04",950,293.5,3618,-293.5
"2025-12-30","02:30",87.09,"76.02",969.6,321.1,3617.9,-321.1
"2025-12-30","03:00",86.95,"75.90",993.7,337.7,3615,-337.6
"2025-12-30","03:30",85.92,"75.00",1002.7,371.6,3628.7,-371.6
"2025-12-30","04:00",86.16,"75.21",975,339,3594.5,-339
"2025-12-30","04:30",86.11,"75.17",969.9,320,3541.3,-320
"2025-12-30","05:00",86.44,"75.45",870.2,230.6,3496.5,-230.6
"2025-12-30","05:30",86.34,"75.37",795,169.4,3394.5,-169.4
"2025-12-30","06:00",91.01,"79.44",778.2,-2,3298.6,2
"2025-12-30","06:30",93.23,"81.38",850.4,46,3426.6,-46
"2025-12-30","07:00",95.17,"83.07",823,-61.6,3702.4,61.6
"2025-12-30","07:30",98.75,"86.20",944.8,-58.4,3805.2,58.4
"2025-12-30","08:00",99.82,"87.13",993.5,-5.4,3785.3,5.4
"2025-12-30","08:30",101,"88.16",1052.6,-60.9,3937.9,60.9
"2025-12-30","09:00",100.86,"88.04",1079.8,-47,4137.3,47
"2025-12-30","09:30",104,"90.78",1112.5,-63.7,4305.9,63.7
"2025-12-30","10:00",110.6,"96.54",1136.8,-52.9,4319.5,52.9
"2025-12-30","10:30",113.15,"98.77",1133.1,-31.7,4373,31.7
"2025-12-30","11:00",123.6,"107.89",1173.5,-59.5,4388.6,59.5
"2025-12-30","11:30",125,"109.11",1149.6,-40.9,4382.1,40.9
"2025-12-30","12:00",136.61,"119.25",1141.9,-39,4377.7,39
"2025-12-30","12:30",134.22,"117.16",1155.1,-71.3,4533.2,71.3
"2025-12-30","13:00",132.59,"115.74",1155.4,-93.6,4546.3,93.6
"2025-12-30","13:30",135,"117.84",1143,-80.8,4517,80.8
"2025-12-30","14:00",129.9,"113.39",1118.2,-41.4,4464.3,41.4
"2025-12-30","14:30",135,"117.84",1126.1,-48.1,4435,48.1
"2025-12-30","15:00",141,"123.08",1131.1,-47.6,4390.3,47.6
"2025-12-30","15:30",149.67,"130.65",1144,-74.4,4477.8,74.4
"2025-12-30","16:00",172.53,"150.60",1162.6,-44.4,4542.7,44.4
"2025-12-30","16:30",191.76,"167.39",1201.8,-113.1,4821.1,113.1
"2025-12-30","17:00",193.67,"169.06",1218,-97.6,4946.6,97.6
"2025-12-30","17:30",193.67,"169.06",1180.9,-57.6,4925.8,57.6
"2025-12-30","18:00",185,"161.49",1181.9,-79.7,4823,79.7
"2025-12-30","18:30",180.3,"157.38",1145.9,3.3,4628.5,-3.3
"2025-12-30","19:00",174.2,"152.06",1112.1,-31.2,4554.7,31.2
"2025-12-30","19:30",168.9,"147.43",1099.9,24.9,4366.5,-24.9
"2025-12-30","20:00",160.61,"140.20",1101.7,-60.2,4316.9,60.2
"2025-12-30","20:30",149.4,"130.41",1049.4,11.9,4155.4,-11.9
"2025-12-30","21:00",127.96,"111.70",1015.4,-33.4,4114.7,33.4
"2025-12-30","21:30",108,"94.27",948.7,6.2,4006.6,-6.2
"2025-12-30","22:00",122.26,"106.72",997.4,88.5,3910.2,-88.5
"2025-12-30","22:30",105,"91.66",930.2,98.3,3799.6,-98.3
