Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-03","23:00",89,"78.11",855.2,30.4,4251.7,-30.4
"2025-12-03","23:30",88.16,"77.37",787.7,-21,4135,21
"2025-12-04","00:00",90.45,"79.38",806.4,45.9,4226.1,-45.9
"2025-12-04","00:30",90.45,"79.38",762.5,14.2,4138.6,-14.2
"2025-12-04","01:00",90.3,"79.25",817.1,-63.9,4186.8,63.9
"2025-12-04","01:30",90,"78.99",810.4,-62.4,4166.8,62.4
"2025-12-04","02:00",90,"78.99",794.4,-41.1,4175.1,41.1
"2025-12-04","02:30",90,"78.99",776.3,-44.3,4139.6,44.3
"2025-12-04","03:00",89.62,"78.66",756.1,-4.2,4077.2,4.2
"2025-12-04","03:30",88.02,"77.25",751.6,-47,3987.3,47
"2025-12-04","04:00",87.06,"76.41",746.2,-12.6,3905.4,12.6
"2025-12-04","04:30",87.73,"77.00",740.6,-9.5,3872.4,9.5
"2025-12-04","05:00",85.5,"75.04",791,-56.7,3723.9,56.7
"2025-12-04","05:30",85.06,"74.65",805.5,-88.7,3842.9,88.7
"2025-12-04","06:00",100.01,"87.77",885.5,-180.9,4156.1,180.9
"2025-12-04","06:30",144,"126.38",951.3,-155.4,4335.4,155.4
"2025-12-04","07:00",162.11,"142.28",1247.4,210,4588.9,-210
"2025-12-04","07:30",225,"197.47",1390,222.6,4709.6,-222.6
"2025-12-04","08:00",232.44,"204.00",1382.5,137.2,4753.9,-137.2
"2025-12-04","08:30",231,"202.74",1384.5,81,4815,-81
"2025-12-04","09:00",236,"207.13",1422.9,76.3,5002.8,-76.3
"2025-12-04","09:30",236,"207.13",1432.3,71.6,5012.3,-71.6
"2025-12-04","10:00",250,"219.41",1460.7,93.7,4921.2,-93.7
"2025-12-04","10:30",250.67,"220.00",1462.5,99.4,4906.1,-99.4
"2025-12-04","11:00",201,"176.41",1384.9,59.2,4921.2,-59.2
"2025-12-04","11:30",200,"175.53",1389.1,72.8,4937.4,-72.8
"2025-12-04","12:00",200,"175.53",1395.6,81.8,4926.2,-81.8
"2025-12-04","12:30",195,"171.14",1396.1,90.2,4955.5,-90.2
"2025-12-04","13:00",195,"171.14",1401.7,110.2,4927.3,-110.2
"2025-12-04","13:30",179.49,"157.53",1343.6,68.7,4888.9,-68.7
"2025-12-04","14:00",179.49,"157.53",1365.2,108.9,4908.8,-108.9
"2025-12-04","14:30",179.49,"157.53",1384.7,140.4,4899.8,-140.4
"2025-12-04","15:00",182.43,"160.11",1397.6,140.7,4948,-140.7
"2025-12-04","15:30",222.18,"195.00",1472.8,202.3,4981,-202.3
"2025-12-04","16:00",208.1,"182.64",1481,162.3,5163.9,-162.3
"2025-12-04","16:30",238.56,"209.37",1505.5,160,5290.3,-160
"2025-12-04","17:00",243.17,"213.42",1499,116.2,5408.2,-116.2
"2025-12-04","17:30",254,"222.92",1560.2,212.1,5447.7,-212.1
"2025-12-04","18:00",257,"225.56",1521.6,216,5351.6,-216
"2025-12-04","18:30",225,"197.47",1516.5,246.1,5248.3,-246.1
"2025-12-04","19:00",227,"199.23",1495.4,269.6,5149.7,-269.6
"2025-12-04","19:30",193.05,"169.43",1471.5,264.6,5026.2,-264.6
"2025-12-04","20:00",175.92,"154.40",1294.6,140.9,4929.1,-140.9
"2025-12-04","20:30",174.17,"152.86",1317.7,213.4,4796.9,-213.4
"2025-12-04","21:00",195.27,"171.38",1061.7,-198.8,4851.1,198.8
"2025-12-04","21:30",172.08,"151.03",1013.2,-202.7,4692.1,202.7
"2025-12-04","22:00",140.15,"123.00",948.2,-173.3,4514.2,173.3
"2025-12-04","22:30",111.79,"98.11",888.3,-174,4368.6,174
