Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-07","23:00",28.04,"24.53",831,29.3,3906,-29.3
"2025-12-07","23:30",24.02,"21.01",840.7,59.8,3805.2,-59.8
"2025-12-08","00:00",21.62,"18.91",784.1,105.2,3858.4,-105.2
"2025-12-08","00:30",20.02,"17.51",738,83.7,3819.8,-83.7
"2025-12-08","01:00",19.85,"17.36",774.9,68.3,3834.6,-68.3
"2025-12-08","01:30",19.21,"16.80",744.2,-65.8,3772.1,65.8
"2025-12-08","02:00",17.24,"15.08",725.7,-25.7,3777.2,25.7
"2025-12-08","02:30",15.82,"13.84",714.3,-7.6,3747.2,7.6
"2025-12-08","03:00",14.04,"12.28",720.5,18.9,3772.4,-18.9
"2025-12-08","03:30",13.47,"11.78",715,10.9,3782.7,-10.9
"2025-12-08","04:00",19.21,"16.80",797.6,-64.7,3758.8,64.7
"2025-12-08","04:30",19.43,"17.00",827.6,-82.8,3717.6,82.8
"2025-12-08","05:00",33.67,"29.45",836.1,29.7,3748.2,-29.7
"2025-12-08","05:30",35.88,"31.39",832.2,-1.6,3667.3,1.6
"2025-12-08","06:00",62.88,"55.00",1044.7,150.9,3923.7,-150.9
"2025-12-08","06:30",66.59,"58.25",963.7,94.7,4047.1,-94.7
"2025-12-08","07:00",76.82,"67.20",1122,-210.2,4726.5,210.2
"2025-12-08","07:30",80.02,"70.00",1170.1,-248.9,4850,248.9
"2025-12-08","08:00",84.17,"73.63",1236.8,-369.4,5164.6,369.4
"2025-12-08","08:30",85.86,"75.10",1266.1,-373.4,5239.4,373.4
"2025-12-08","09:00",85.67,"74.94",1256.1,-400.1,5286.5,400.1
"2025-12-08","09:30",85.74,"75.00",1245.4,-313.4,5276.4,313.4
"2025-12-08","10:00",81.24,"71.06",1273.3,-398.4,5268,398.4
"2025-12-08","10:30",81.24,"71.06",1277.9,-374.8,5260.2,374.8
"2025-12-08","11:00",79.91,"69.90",1284.3,-384.8,5286.5,384.8
"2025-12-08","11:30",79.1,"69.19",1278.8,-377.4,5280.8,377.4
"2025-12-08","12:00",79.99,"69.97",1281.8,-424.1,5321.7,424.1
"2025-12-08","12:30",79.99,"69.97",1279.1,-430.2,5335.2,430.2
"2025-12-08","13:00",82.61,"72.26",1229.6,-381.3,5241.1,381.3
"2025-12-08","13:30",82.64,"72.29",1231.9,-377.3,5210.6,377.3
"2025-12-08","14:00",84.23,"73.68",1218.2,-293.9,5180.1,293.9
"2025-12-08","14:30",87.43,"76.48",1189.6,-270.1,5145.1,270.1
"2025-12-08","15:00",88.88,"77.75",1176.7,-185.6,5122.3,185.6
"2025-12-08","15:30",91,"79.60",1187.7,-215,5190.6,215
"2025-12-08","16:00",108,"94.47",1202.4,-35.8,5116.1,35.8
"2025-12-08","16:30",128,"111.97",1246.2,-50.7,5299.7,50.7
"2025-12-08","17:00",161.63,"141.38",1262,37.5,5415,-37.5
"2025-12-08","17:30",158.9,"139.00",1274.2,77,5494.9,-77
"2025-12-08","18:00",154.67,"135.30",1293,93.7,5367.6,-93.7
"2025-12-08","18:30",140.01,"122.47",1231.8,77,5261.5,-77
"2025-12-08","19:00",127.35,"111.40",1132.7,16.7,5110.6,-16.7
"2025-12-08","19:30",115,"100.59",1137.5,53.8,4963.3,-53.8
"2025-12-08","20:00",101,"88.35",1052.3,-61.9,4968.1,61.9
"2025-12-08","20:30",97,"84.85",1013.4,-74.6,4883.2,74.6
"2025-12-08","21:00",93.64,"81.91",996.4,-72.4,4730.7,72.4
"2025-12-08","21:30",89.59,"78.37",936.1,-94.3,4593.2,94.3
"2025-12-08","22:00",85.3,"74.62",898.2,-120.7,4395.4,120.7
"2025-12-08","22:30",83,"72.60",897.9,-213.2,4351.5,213.2
