Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2026-01-01","23:00",87.48,"76.22",1156.8,474.2,3692.2,-474.2
"2026-01-01","23:30",81.5,"71.01",1133.3,487.6,3630.6,-487.6
"2026-01-02","00:00",85,"74.06",1069.4,415,3672.1,-415
"2026-01-02","00:30",81,"70.58",1058.1,390.7,3560.2,-390.7
"2026-01-02","01:00",85.59,"74.58",1079.6,356.9,3754.3,-356.9
"2026-01-02","01:30",81.9,"71.36",1081.8,385.1,3723.7,-385.1
"2026-01-02","02:00",81.5,"71.01",1035.2,359.6,3818,-359.6
"2026-01-02","02:30",81,"70.58",1068.9,421.5,3840.4,-421.5
"2026-01-02","03:00",81.49,"71.00",1100.8,457.5,3725.3,-457.5
"2026-01-02","03:30",80,"69.70",1120.9,504.9,3701.1,-504.9
"2026-01-02","04:00",80,"69.70",1124.1,473.3,3624,-473.3
"2026-01-02","04:30",79.8,"69.53",1136.4,493.9,3618.2,-493.9
"2026-01-02","05:00",72.43,"63.11",1128.3,477.2,3661.1,-477.2
"2026-01-02","05:30",72.43,"63.11",1114.9,452.5,3710.1,-452.5
"2026-01-02","06:00",80,"69.70",1122.4,380.3,3567,-380.3
"2026-01-02","06:30",85.2,"74.24",1116,304.8,3698.3,-304.8
"2026-01-02","07:00",105.04,"91.52",1148.2,327.4,3945.5,-327.4
"2026-01-02","07:30",142.43,"124.10",1271.5,336.8,4158.5,-336.8
"2026-01-02","08:00",121.5,"105.86",1220.3,208.5,4298.7,-208.5
"2026-01-02","08:30",108,"94.10",1151.6,80.5,4380.7,-80.5
"2026-01-02","09:00",118,"102.81",1142.1,29.3,4571.9,-29.3
"2026-01-02","09:30",118.56,"103.30",1178.6,44,4612.7,-44
"2026-01-02","10:00",116.94,"101.89",1202.3,42.4,4632.9,-42.4
"2026-01-02","10:30",112.29,"97.84",1203.4,47.5,4654.9,-47.5
"2026-01-02","11:00",100,"87.13",1215.1,37.7,4644.3,-37.7
"2026-01-02","11:30",95,"82.77",1220.2,63.4,4630,-63.4
"2026-01-02","12:00",92.74,"80.81",1254.6,93.6,4689,-93.6
"2026-01-02","12:30",91.23,"79.49",1256.1,87.3,4695.2,-87.3
"2026-01-02","13:00",94.78,"82.58",1223.1,61,4675.1,-61
"2026-01-02","13:30",92.4,"80.51",1191.4,47.9,4661.1,-47.9
"2026-01-02","14:00",99,"86.26",1154.2,36.5,4649.2,-36.5
"2026-01-02","14:30",100,"87.13",1116.3,1.2,4618.7,-1.2
"2026-01-02","15:00",111.43,"97.09",1137.3,11.9,4623.4,-11.9
"2026-01-02","15:30",120,"104.56",1170.8,32.9,4625.7,-32.9
"2026-01-02","16:00",126.96,"110.62",1243.8,83.4,4697.1,-83.4
"2026-01-02","16:30",145.76,"127.00",1230.6,38.8,4805,-38.8
"2026-01-02","17:00",165,"143.77",1212.4,-15.2,4899.6,15.2
"2026-01-02","17:30",174.13,"151.72",1212.4,25,4971.2,-25
"2026-01-02","18:00",165,"143.77",1161.1,-2,4897.5,2
"2026-01-02","18:30",148.74,"129.60",1154.4,30.5,4857.6,-30.5
"2026-01-02","19:00",134.97,"117.60",1099.3,11.7,4726.3,-11.7
"2026-01-02","19:30",126.01,"109.79",1082.6,20.8,4648.5,-20.8
"2026-01-02","20:00",126.78,"110.46",1095.7,22.1,4534.7,-22.1
"2026-01-02","20:30",115,"100.20",1095.5,79.7,4401.7,-79.7
"2026-01-02","21:00",107.98,"94.08",1011.1,4.7,4303.1,-4.7
"2026-01-02","21:30",100,"87.13",972.4,28.8,4209.6,-28.8
"2026-01-02","22:00",94.55,"82.38",922.8,27.7,4155.1,-27.7
"2026-01-02","22:30",95,"82.77",960.6,130.3,3975.6,-130.3
