Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-14","23:00",95,"83.22",859.8,173.3,3813.5,-173.3
"2025-12-14","23:30",90.56,"79.33",843.6,166.4,3681.8,-166.4
"2025-12-15","00:00",91,"79.72",788.4,126,3672.6,-126
"2025-12-15","00:30",93.98,"82.33",865.3,216.9,3723.8,-216.9
"2025-12-15","01:00",99.7,"87.34",845.9,142.5,3597.8,-142.5
"2025-12-15","01:30",96,"84.10",843.6,162.5,3589.1,-162.5
"2025-12-15","02:00",99.7,"87.34",832.7,152.6,3572.1,-152.6
"2025-12-15","02:30",100,"87.60",830,162.1,3585,-162.1
"2025-12-15","03:00",102.14,"89.48",816.9,142,3564.6,-142
"2025-12-15","03:30",99.7,"87.34",806.1,139,3546,-139
"2025-12-15","04:00",99.7,"87.34",801.9,138.7,3516.5,-138.7
"2025-12-15","04:30",99.7,"87.34",797.7,138.1,3488.2,-138.1
"2025-12-15","05:00",95.81,"83.93",806.7,114.2,3399.8,-114.2
"2025-12-15","05:30",108.1,"94.70",816.8,101.1,3450.4,-101.1
"2025-12-15","06:00",152.4,"133.51",959.4,145.6,3657.9,-145.6
"2025-12-15","06:30",179.5,"157.25",1003.3,113,3903.2,-113
"2025-12-15","07:00",171.83,"150.53",1229.8,232,4281.2,-232
"2025-12-15","07:30",210.84,"184.70",1368.6,277.2,4589.2,-277.2
"2025-12-15","08:00",220.63,"193.28",1412.8,240.5,4657.8,-240.5
"2025-12-15","08:30",229.9,"201.40",1460.9,249,4727.4,-249
"2025-12-15","09:00",232.03,"203.27",1478.7,239.1,4886.7,-239.1
"2025-12-15","09:30",236,"206.75",1481.5,238.7,4953.1,-238.7
"2025-12-15","10:00",224.49,"196.66",1455.5,214,4949.9,-214
"2025-12-15","10:30",224.49,"196.66",1451.6,199.7,4961.1,-199.7
"2025-12-15","11:00",218.61,"191.51",1455.1,201.4,4967.2,-201.4
"2025-12-15","11:30",216.76,"189.89",1442.1,182.8,4957.2,-182.8
"2025-12-15","12:00",218.45,"191.37",1446.3,198.4,4955.9,-198.4
"2025-12-15","12:30",218.45,"191.37",1432.4,188.3,4963.5,-188.3
"2025-12-15","13:00",211.95,"185.68",1440.7,205.4,4926.7,-205.4
"2025-12-15","13:30",211.95,"185.68",1444.7,218,4917.4,-218
"2025-12-15","14:00",215.19,"188.52",1417.6,208,4937.3,-208
"2025-12-15","14:30",218.43,"191.35",1431.3,232.5,4929.1,-232.5
"2025-12-15","15:00",246.32,"215.79",1465,246.6,4968.1,-246.6
"2025-12-15","15:30",264.93,"232.09",1488.9,258.2,5047.2,-258.2
"2025-12-15","16:00",259.42,"227.26",1414,145.9,5171.1,-145.9
"2025-12-15","16:30",279.16,"244.56",1467.5,170.4,5351.4,-170.4
"2025-12-15","17:00",268.82,"235.50",1387,56.8,5430.5,-56.8
"2025-12-15","17:30",267.17,"234.05",1389.9,93.4,5454.8,-93.4
"2025-12-15","18:00",250,"219.01",1370.5,103.1,5376.7,-103.1
"2025-12-15","18:30",231.91,"203.16",1317.8,97.2,5217.1,-97.2
"2025-12-15","19:00",223.81,"196.07",1335,155.5,5075.4,-155.5
"2025-12-15","19:30",201.03,"176.11",1272.4,127.6,4961,-127.6
"2025-12-15","20:00",206,"180.46",1370.5,277.2,4851.4,-277.2
"2025-12-15","20:30",190.46,"166.85",1293.9,248.9,4754.5,-248.9
"2025-12-15","21:00",180.61,"158.22",1217.5,204.4,4631.8,-204.4
"2025-12-15","21:30",165.02,"144.56",1180.8,211.7,4495.9,-211.7
"2025-12-15","22:00",164.17,"143.82",953.9,43.6,4294,-43.6
"2025-12-15","22:30",151.96,"133.12",948.3,84.1,4120.9,-84.1
