Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-17","23:00",105.27,"91.82",725.1,38.3,3438.5,-38.3
"2025-10-17","23:30",102.45,"89.36",686.8,32.6,3406.2,-32.6
"2025-10-18","00:00",97.41,"84.96",636.6,-24.3,3348.2,24.3
"2025-10-18","00:30",96.2,"83.91",615,-8.5,3262.7,8.5
"2025-10-18","01:00",93.47,"81.53",602.3,-18.7,3229.9,18.7
"2025-10-18","01:30",91.9,"80.16",665.9,73.1,3285.6,-73.1
"2025-10-18","02:00",91.05,"79.42",609.9,-15.1,3365.7,15.1
"2025-10-18","02:30",90.92,"79.30",679.4,80.2,3323.1,-80.2
"2025-10-18","03:00",88.35,"77.06",636.7,55.9,3301.4,-55.9
"2025-10-18","03:30",88,"76.76",693.5,113.6,3285.4,-113.6
"2025-10-18","04:00",87.16,"76.02",622.1,55.2,3223.4,-55.2
"2025-10-18","04:30",85.97,"74.98",683.6,114.9,3188.4,-114.9
"2025-10-18","05:00",88,"76.76",632.2,28.3,3202.9,-28.3
"2025-10-18","05:30",88,"76.76",630.1,-10.5,3221,10.5
"2025-10-18","06:00",97.34,"84.90",660.2,17,3366.5,-17
"2025-10-18","06:30",99.73,"86.99",670.8,49,3410,-49
"2025-10-18","07:00",110.82,"96.66",788.3,98.2,3504.3,-98.2
"2025-10-18","07:30",113.54,"99.03",743.6,-2.3,3403,2.3
"2025-10-18","08:00",110.29,"96.20",847.6,51.2,3565.7,-51.2
"2025-10-18","08:30",110.29,"96.20",837.3,-25.1,3608.6,25.1
"2025-10-18","09:00",104.83,"91.43",882.8,-46.6,3761.5,46.6
"2025-10-18","09:30",101.91,"88.89",911.1,-41.9,3913.5,41.9
"2025-10-18","10:00",96.78,"84.41",942.2,-58.2,3786.6,58.2
"2025-10-18","10:30",93.98,"81.97",917.2,-0.1,3779.2,0.1
"2025-10-18","11:00",88.18,"76.91",937,-67.2,3868.6,67.2
"2025-10-18","11:30",83.91,"73.19",945,-66.5,3945.1,66.5
"2025-10-18","12:00",83.48,"72.81",962.2,-84.1,4069.4,84.1
"2025-10-18","12:30",81.38,"70.98",984.6,-74.7,4037.7,74.7
"2025-10-18","13:00",81.38,"70.98",946.8,-53.8,3988.3,53.8
"2025-10-18","13:30",80.49,"70.20",929.8,-24,3930.3,24
"2025-10-18","14:00",81.38,"70.98",930.8,-38.7,4059.6,38.7
"2025-10-18","14:30",81,"70.65",937.1,-38.1,4042.9,38.1
"2025-10-18","15:00",85.89,"74.91",1047.4,-251.5,4268.9,251.5
"2025-10-18","15:30",86.62,"75.55",1066.1,-187.8,4170.1,187.8
"2025-10-18","16:00",101.25,"88.31",1033.9,-253.7,4322.8,253.7
"2025-10-18","16:30",104.12,"90.82",1169.3,-314.8,4220,314.8
"2025-10-18","17:00",111.21,"97.00",1098.2,-242.5,4365.8,242.5
"2025-10-18","17:30",113.58,"99.07",1080,-277.5,4407.5,277.5
"2025-10-18","18:00",109.64,"95.63",1102.2,-260.9,4417.2,260.9
"2025-10-18","18:30",108.23,"94.40",1062.9,-211.4,4459.2,211.4
"2025-10-18","19:00",102.04,"89.00",1154.4,-347.7,4582.7,347.7
"2025-10-18","19:30",96.31,"84.00",1058.2,-184.2,4516.2,184.2
"2025-10-18","20:00",88.86,"77.51",1085.9,-249.6,4388.7,249.6
"2025-10-18","20:30",83.09,"72.47",1079.3,-183,4321.4,183
"2025-10-18","21:00",81.38,"70.98",1119.7,-288.2,4332.3,288.2
"2025-10-18","21:30",77,"67.16",1117,-198.6,4223.9,198.6
"2025-10-18","22:00",74,"64.54",1066.3,-210,3980,210
"2025-10-18","22:30",64,"55.82",1058.8,-145.9,3984.1,145.9
