Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-24","23:00",96.8,"84.43",1226.9,532.4,3766.2,-532.4
"2025-12-24","23:30",92,"80.24",1190.1,531.5,3682.2,-531.5
"2025-12-25","00:00",89,"77.63",1151.7,540.8,3500.9,-540.8
"2025-12-25","00:30",87.71,"76.50",1107.9,503.7,3382.9,-503.7
"2025-12-25","01:00",85.02,"74.16",1122.2,479.2,3278.7,-479.2
"2025-12-25","01:30",85.02,"74.16",1151,505.1,3196.6,-505.1
"2025-12-25","02:00",81.11,"70.75",1141,537.2,3242.5,-537.2
"2025-12-25","02:30",80.27,"70.01",1147,546.9,3216.5,-546.9
"2025-12-25","03:00",77.47,"67.57",1194.7,597.7,3221.6,-597.7
"2025-12-25","03:30",77.26,"67.39",1226.7,659.4,3182.6,-659.4
"2025-12-25","04:00",76.47,"66.70",1119.3,550.7,3069.7,-550.7
"2025-12-25","04:30",73.88,"64.44",1068.7,489.9,3026.3,-490
"2025-12-25","05:00",69.93,"60.99",1012.8,440.3,2940.2,-440.3
"2025-12-25","05:30",67.81,"59.15",995.2,428.1,2950.9,-428.1
"2025-12-25","06:00",72,"62.80",991.9,374.1,3094.8,-374.1
"2025-12-25","06:30",71,"61.93",856.2,195.8,3182.9,-195.8
"2025-12-25","07:00",78.49,"68.46",1061,316.2,3279.3,-316.2
"2025-12-25","07:30",80.66,"70.35",1041.2,176.1,3340.8,-176.1
"2025-12-25","08:00",90.62,"79.04",1067.9,282.8,3397.9,-282.8
"2025-12-25","08:30",91.69,"79.97",1045.7,170.2,3496.9,-170.2
"2025-12-25","09:00",96,"83.73",1088.7,166.5,3738.2,-166.5
"2025-12-25","09:30",96.44,"84.12",1123.4,195.7,3911.3,-195.7
"2025-12-25","10:00",97.5,"85.04",1206.4,249.2,3947.7,-249.2
"2025-12-25","10:30",97.45,"85.00",1234.2,227,4035.6,-227
"2025-12-25","11:00",98.59,"85.99",1200.8,195.5,4065,-195.5
"2025-12-25","11:30",99.74,"87.00",1231.6,147.9,4077.3,-147.9
"2025-12-25","12:00",111.08,"96.89",1192.1,81,4092.5,-81
"2025-12-25","12:30",111.73,"97.45",1213.8,61.1,4126.3,-61.1
"2025-12-25","13:00",114,"99.43",1238.7,134,4146.9,-134
"2025-12-25","13:30",114,"99.43",1225.5,76.7,4123.1,-76.7
"2025-12-25","14:00",109,"95.07",1221.2,132.1,4144.9,-132.1
"2025-12-25","14:30",108.99,"95.06",1198.3,113.8,4112.5,-113.8
"2025-12-25","15:00",105,"91.58",1121.4,87,4115.2,-87
"2025-12-25","15:30",105,"91.58",1039.3,47.6,4084.4,-47.6
"2025-12-25","16:00",101.55,"88.57",1097.3,122.5,4184.6,-122.5
"2025-12-25","16:30",102.34,"89.26",1108.7,124.6,4262.9,-124.6
"2025-12-25","17:00",99.46,"86.75",1184.1,248.5,4394.5,-248.5
"2025-12-25","17:30",99.46,"86.75",1211.4,303,4413.7,-303
"2025-12-25","18:00",95.48,"83.28",1183.3,294.3,4314.9,-294.3
"2025-12-25","18:30",94.27,"82.22",1172.9,266.5,4266.8,-266.5
"2025-12-25","19:00",97.1,"84.69",1121.2,236.4,4165.9,-236.4
"2025-12-25","19:30",95.75,"83.52",1102.3,260.7,4099.6,-260.7
"2025-12-25","20:00",96.14,"83.86",1088.8,250.9,4016.4,-250.9
"2025-12-25","20:30",97.87,"85.36",1248.6,426.2,3932.2,-426.2
"2025-12-25","21:00",96.7,"84.34",1198.8,384.5,3843.6,-384.5
"2025-12-25","21:30",95.49,"83.29",1227.8,446.6,3803.3,-446.6
"2025-12-25","22:00",90.98,"79.35",1116.3,348.1,3643.3,-348.1
"2025-12-25","22:30",89.43,"78.00",1075.4,352.5,3542.6,-352.5
