Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-23","23:00",73.08,"64.23",737,-43.8,3756.9,43.8
"2025-11-23","23:30",72.81,"64.00",699.5,18.2,3606.2,-18.2
"2025-11-24","00:00",73.93,"64.98",748.9,69.4,3844.6,-69.4
"2025-11-24","00:30",73.97,"65.02",684.3,26.2,3746.5,-26.2
"2025-11-24","01:00",73.95,"65.00",751.7,47.9,3737.4,-47.9
"2025-11-24","01:30",73.45,"64.56",746,59,3677.3,-59
"2025-11-24","02:00",74.93,"65.86",729.8,71.1,3637.9,-71.1
"2025-11-24","02:30",74.9,"65.83",696.1,48.4,3627.1,-48.4
"2025-11-24","03:00",76.01,"66.81",749.8,110.8,3621.1,-110.8
"2025-11-24","03:30",76.01,"66.81",689.2,54.9,3561.2,-54.9
"2025-11-24","04:00",76.82,"67.52",611.1,-5.4,3332.4,5.4
"2025-11-24","04:30",77.15,"67.81",609.7,-3.9,3312.8,3.9
"2025-11-24","05:00",90.88,"79.88",709,55.1,3313.6,-55.1
"2025-11-24","05:30",92.34,"81.16",741.9,64.8,3369.8,-64.8
"2025-11-24","06:00",97.84,"86.00",845.6,-57.5,3605.2,57.5
"2025-11-24","06:30",99.51,"87.47",855.4,-206.8,3995.7,206.8
"2025-11-24","07:00",101.09,"88.85",921,-172.9,4367.3,172.9
"2025-11-24","07:30",105.7,"92.91",1010.7,-138.1,4492,138.1
"2025-11-24","08:00",113.17,"99.47",1089.4,-75,4448.3,75
"2025-11-24","08:30",114.8,"100.91",1128.5,-168.5,4597.3,168.5
"2025-11-24","09:00",117.33,"103.13",1166.5,-212.8,4787.9,212.8
"2025-11-24","09:30",117.33,"103.13",1180.7,-195.3,4787,195.3
"2025-11-24","10:00",113.92,"100.13",1160.4,-339.4,4906.4,339.4
"2025-11-24","10:30",112,"98.44",1165,-324.2,4906.7,324.2
"2025-11-24","11:00",110.31,"96.96",1147.1,-399.1,4980.1,399.1
"2025-11-24","11:30",109.19,"95.97",1189.2,-382.8,4981.8,382.8
"2025-11-24","12:00",109,"95.81",1180.8,-382.5,5034.5,382.5
"2025-11-24","12:30",108.38,"95.26",1175.2,-320.3,5069,320.3
"2025-11-24","13:00",110.74,"97.34",1213.1,-373.4,5012.1,373.4
"2025-11-24","13:30",109.87,"96.57",1212,-340.6,4972.3,340.6
"2025-11-24","14:00",102.23,"89.86",1146.6,-330.9,4890.3,330.9
"2025-11-24","14:30",104.24,"91.62",1107.5,-261.7,4828.7,261.7
"2025-11-24","15:00",111.69,"98.17",1107.9,-90.1,4688.4,90.1
"2025-11-24","15:30",112.79,"99.14",1098.9,-146.2,4751.7,146.2
"2025-11-24","16:00",129.82,"114.11",1124.5,-39.4,4784.4,39.4
"2025-11-24","16:30",140,"123.06",1158.1,-80.3,5086.6,80.3
"2025-11-24","17:00",145,"127.45",1236.2,-85.4,5219.4,85.4
"2025-11-24","17:30",148,"130.09",1213.2,-85.1,5234.1,85.1
"2025-11-24","18:00",146.74,"128.98",1195.2,-145.1,5132.5,145.1
"2025-11-24","18:30",139.8,"122.88",1169.3,-19.9,4930.4,19.9
"2025-11-24","19:00",135,"118.66",1105.6,-102.1,4887.5,102.1
"2025-11-24","19:30",119.62,"105.14",1079,5.1,4720.1,-5.1
"2025-11-24","20:00",146.19,"128.50",1059.4,-66.5,4599.1,66.5
"2025-11-24","20:30",126.58,"111.26",1047.3,17.9,4444.9,-17.9
"2025-11-24","21:00",118.8,"104.42",982.5,-106,4417.5,106
"2025-11-24","21:30",105.91,"93.09",924.9,-37.4,4235.7,37.4
"2025-11-24","22:00",97.66,"85.84",868.9,-48.1,4125.7,48.1
"2025-11-24","22:30",91.97,"80.84",833,-59.8,3969.7,59.8
