Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-27","23:00",89.97,"78.55",1118.9,438.9,3807.6,-438.9
"2025-12-27","23:30",88.55,"77.31",1107.9,476.5,3733.5,-476.5
"2025-12-28","00:00",89.93,"78.51",1060.9,452.9,3745.6,-452.9
"2025-12-28","00:30",88.94,"77.65",1005,418.9,3626.8,-418.9
"2025-12-28","01:00",88.87,"77.59",1025.2,387.8,3497.9,-387.8
"2025-12-28","01:30",88.2,"77.00",1020.1,398.1,3397.1,-398.1
"2025-12-28","02:00",86.27,"75.32",938,321.2,3401.8,-321.2
"2025-12-28","02:30",86.03,"75.11",921,322.1,3341.4,-322.1
"2025-12-28","03:00",88.94,"77.65",1010,415,3443,-415
"2025-12-28","03:30",88.88,"77.60",1010.7,421.8,3396.2,-421.8
"2025-12-28","04:00",88.94,"77.65",968.2,379.1,3323.5,-379.1
"2025-12-28","04:30",88.98,"77.68",934.1,331.9,3270.7,-331.9
"2025-12-28","05:00",88.9,"77.61",903.9,338.6,3182.2,-338.6
"2025-12-28","05:30",88.9,"77.61",903,324.1,3139.2,-324.1
"2025-12-28","06:00",93.8,"81.89",902,289.8,3146.4,-289.8
"2025-12-28","06:30",92,"80.32",806.4,162.1,3179,-162.1
"2025-12-28","07:00",93.12,"81.30",842.5,155.6,3245.8,-155.6
"2025-12-28","07:30",93.64,"81.75",867.8,121.1,3320.6,-121.1
"2025-12-28","08:00",97.45,"85.08",989.6,222.8,3445.7,-222.8
"2025-12-28","08:30",99.91,"87.23",1032.9,217,3515.2,-217
"2025-12-28","09:00",97.24,"84.90",973.8,112.1,3746.3,-112.1
"2025-12-28","09:30",101.24,"88.39",1087.4,188.4,3879.1,-188.4
"2025-12-28","10:00",108,"94.29",1154.6,229.6,4003.7,-229.6
"2025-12-28","10:30",113.21,"98.84",1172.5,245.3,4081,-245.3
"2025-12-28","11:00",131.95,"115.20",1155.5,213.5,4138.4,-213.5
"2025-12-28","11:30",150.73,"131.60",1180.2,241,4197.5,-241
"2025-12-28","12:00",124.4,"108.61",1281.4,324.4,4268.8,-324.4
"2025-12-28","12:30",144.66,"126.30",1308,346.1,4285.6,-346.1
"2025-12-28","13:00",154.09,"134.53",1346.3,387.5,4307.2,-387.5
"2025-12-28","13:30",164.09,"143.26",1356.3,398.5,4311.2,-398.5
"2025-12-28","14:00",166.3,"145.19",1370.7,424.2,4315.7,-424.2
"2025-12-28","14:30",166.3,"145.19",1366,419.4,4280.7,-419.4
"2025-12-28","15:00",159.54,"139.29",1394,436.2,4290.2,-436.2
"2025-12-28","15:30",169.54,"148.02",1377.7,379.3,4321.2,-379.3
"2025-12-28","16:00",172.52,"150.62",1394.7,374.9,4370,-374.9
"2025-12-28","16:30",195.83,"170.97",1394.1,296.3,4494.9,-296.3
"2025-12-28","17:00",184,"160.64",1430.6,301.4,4613,-301.4
"2025-12-28","17:30",184.3,"160.90",1433.5,301.7,4641.5,-301.7
"2025-12-28","18:00",184,"160.64",1405.6,315.4,4599.8,-315.4
"2025-12-28","18:30",181,"158.02",1430.5,393.6,4565.2,-393.6
"2025-12-28","19:00",175.69,"153.39",1370.1,372.3,4506.8,-372.3
"2025-12-28","19:30",170.01,"148.43",1400.9,435,4413.4,-435
"2025-12-28","20:00",170.6,"148.94",1358.9,420.6,4316.7,-420.6
"2025-12-28","20:30",153.02,"133.60",1352.7,439.3,4228.8,-439.3
"2025-12-28","21:00",141.39,"123.44",1264.4,390.8,4129.8,-390.8
"2025-12-28","21:30",119,"103.89",1276.1,452.9,4067.1,-452.9
"2025-12-28","22:00",164.4,"143.53",1192.5,415.2,3923.8,-415.2
"2025-12-28","22:30",139.2,"121.53",1128.2,397.7,3783,-397.7
