Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-13","23:00",59.36,"52.00",1010.1,156,4314.4,-156
"2025-12-13","23:30",55.9,"48.97",958.2,77.8,4202.8,-77.8
"2025-12-14","00:00",50.68,"44.40",913.3,32.1,4123.2,-32.1
"2025-12-14","00:30",48,"42.05",910.3,-15.8,4054.3,15.8
"2025-12-14","01:00",47.37,"41.50",922,6.5,4006.3,-6.5
"2025-12-14","01:30",45.49,"39.85",930.9,-13.7,3980.7,13.7
"2025-12-14","02:00",41.6,"36.44",891.3,-18.3,3982.3,18.3
"2025-12-14","02:30",41.87,"36.68",893.1,-20.3,3938.3,20.3
"2025-12-14","03:00",36.78,"32.22",876.1,-24.1,3928.9,24.1
"2025-12-14","03:30",35,"30.66",873.1,-29.8,3882.7,29.8
"2025-12-14","04:00",34.9,"30.57",878.7,-32.5,3856.1,32.5
"2025-12-14","04:30",33.8,"29.61",866.7,-11.8,3879.5,11.8
"2025-12-14","05:00",34.9,"30.57",907.2,-46.1,3920.2,46.1
"2025-12-14","05:30",34.9,"30.57",917.8,-63.5,3931.4,63.5
"2025-12-14","06:00",35,"30.66",962.1,-114.5,4044.3,114.5
"2025-12-14","06:30",35.39,"31.00",998.7,-147.2,4081.2,147.2
"2025-12-14","07:00",45.88,"40.19",1067.5,-196.9,4109.2,196.9
"2025-12-14","07:30",52.33,"45.84",1018.8,-138.6,4025.7,138.6
"2025-12-14","08:00",53.92,"47.24",1052.3,-82.4,4074.3,82.4
"2025-12-14","08:30",55.46,"48.59",1090,-106.8,4202.4,106.8
"2025-12-14","09:00",61,"53.44",1011.1,-15.6,4268.7,15.6
"2025-12-14","09:30",62.62,"54.86",1051.5,-53.9,4299.1,53.9
"2025-12-14","10:00",62.99,"55.18",1032.6,12.1,4308.4,-12.1
"2025-12-14","10:30",63.4,"55.54",1046.4,25.7,4329.7,-25.7
"2025-12-14","11:00",64.04,"56.10",1080.1,44.5,4349.3,-44.5
"2025-12-14","11:30",64.25,"56.29",1072.8,22.3,4331.9,-22.3
"2025-12-14","12:00",68.5,"60.01",1023.4,14.1,4306.1,-14.1
"2025-12-14","12:30",68.5,"60.01",1023.8,-1.2,4311.4,1.2
"2025-12-14","13:00",70.16,"61.46",1100.9,-76.2,4564.3,76.2
"2025-12-14","13:30",70.53,"61.79",1100.8,-83.4,4520.3,83.4
"2025-12-14","14:00",73.58,"64.46",1083.3,-15.6,4540.8,15.6
"2025-12-14","14:30",74,"64.83",1064.8,-24.4,4383.2,24.4
"2025-12-14","15:00",83,"72.71",1079.6,-96.4,4689.2,96.4
"2025-12-14","15:30",84.99,"74.45",1096.8,-106.6,4585.4,106.6
"2025-12-14","16:00",91.49,"80.15",1130.5,-34.7,4709.9,34.7
"2025-12-14","16:30",94.28,"82.59",1128.6,22.4,4730.1,-22.4
"2025-12-14","17:00",94.74,"83.00",1155.5,-100.9,5101.4,100.9
"2025-12-14","17:30",96.34,"84.40",1140,-52.1,4913.9,52.1
"2025-12-14","18:00",95.66,"83.80",1147.7,-1.1,4846.2,1.1
"2025-12-14","18:30",98.36,"86.17",1128.9,11,4770.7,-11
"2025-12-14","19:00",99.69,"87.33",1099.5,21.9,4712.1,-21.9
"2025-12-14","19:30",103.1,"90.32",1064.7,29.5,4606.3,-29.5
"2025-12-14","20:00",115.6,"101.27",1067.6,139,4535.2,-139
"2025-12-14","20:30",123.74,"108.40",1039.4,131.1,4446.3,-131.1
"2025-12-14","21:00",149.64,"131.09",1095.3,259,4267.3,-259
"2025-12-14","21:30",149.11,"130.63",1065.6,251.6,4146.5,-251.6
"2025-12-14","22:00",137.4,"120.37",1025.9,249.3,4049.4,-249.3
"2025-12-14","22:30",135.93,"119.08",1018.7,286.1,3904.2,-286.1
