Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-25","23:00",78,"68.00",948.2,226.5,3170.6,-226.5
"2025-10-25","23:30",64.47,"56.20",1001.4,327.1,3123.4,-327.1
"2025-10-26","00:00",95.2,"82.99",917.7,341,3034.8,-341
"2025-10-26","00:30",99,"86.30",888,319.3,2969.7,-319.3
"2025-10-26","01:00",92.9,"80.99",926.1,358.6,2884.8,-358.6
"2025-10-26","01:30",114.72,"100.01",886.3,347.9,2851.8,-347.9
"2025-10-26","01:00",148.1,"129.11",833.9,277.9,2849.2,-277.9
"2025-10-26","01:30",160,"139.48",821.9,268.7,2820.2,-268.7
"2025-10-26","02:00",175.61,"153.09",905.2,312.8,2869.3,-312.8
"2025-10-26","02:30",160,"139.48",929.2,347.3,2837.4,-347.3
"2025-10-26","03:00",172.12,"150.05",855.6,280.4,2807.6,-280.4
"2025-10-26","03:30",160,"139.48",894.7,329.6,2787.4,-329.6
"2025-10-26","04:00",172.17,"150.09",849.1,286,2757.5,-286
"2025-10-26","04:30",163.44,"142.48",876,322.1,2738,-322.1
"2025-10-26","05:00",171.16,"149.21",843.1,280.1,2719.8,-280.1
"2025-10-26","05:30",165.52,"144.29",887.7,319.9,2742.4,-319.9
"2025-10-26","06:00",224,"195.28",869.5,277.6,2802.4,-277.6
"2025-10-26","06:30",183.14,"159.65",892.3,284.7,2877.5,-284.7
"2025-10-26","07:00",231.33,"201.67",835.3,133.3,2890.5,-133.3
"2025-10-26","07:30",185.5,"161.71",815.1,86.7,2984.6,-86.7
"2025-10-26","08:00",130.44,"113.71",899.3,214.7,3142.6,-214.7
"2025-10-26","08:30",126.33,"110.13",847.4,115.1,3219.3,-115.1
"2025-10-26","09:00",58.01,"50.57",932.5,98.9,3484.6,-98.9
"2025-10-26","09:30",56,"48.82",917.1,34.8,3533,-34.8
"2025-10-26","10:00",29.67,"25.87",1046.2,135.4,3592.7,-135.4
"2025-10-26","10:30",25,"21.79",963.1,31.3,3634.4,-31.3
"2025-10-26","11:00",42.59,"37.13",1002.3,63.8,3630.8,-63.8
"2025-10-26","11:30",42.59,"37.13",941.3,14.2,3627.1,-14.2
"2025-10-26","12:00",57.81,"50.40",955.5,9.1,3687.1,-9.1
"2025-10-26","12:30",57.62,"50.23",948.4,-63.1,3738,63.1
"2025-10-26","13:00",59.7,"52.04",940.5,-50.5,3784,50.5
"2025-10-26","13:30",57.76,"50.35",1010.8,-110.9,3822.7,110.9
"2025-10-26","14:00",67.08,"58.48",1089.8,-177,3881.6,177
"2025-10-26","14:30",65.38,"57.00",1109.9,-212.5,3891,212.5
"2025-10-26","15:00",67.68,"59.00",1210.7,-254.7,3856.9,254.7
"2025-10-26","15:30",74.24,"64.72",1210.2,-305.8,3883.9,305.8
"2025-10-26","16:00",95,"82.82",1195.7,-244.7,4016.6,244.7
"2025-10-26","16:30",111.75,"97.42",1120,-194.4,3861.7,194.4
"2025-10-26","17:00",118.07,"102.93",1288.5,-329.3,4196,329.3
"2025-10-26","17:30",121.6,"106.01",1244.5,-253.4,4164.5,253.4
"2025-10-26","18:00",104.27,"90.90",1187.8,-314.2,4004.8,314.2
"2025-10-26","18:30",103.91,"90.58",1107.5,-177.8,3976.9,177.8
"2025-10-26","19:00",75.23,"65.58",1087.4,-178.2,3896.3,178.2
"2025-10-26","19:30",72.63,"63.32",1078.5,-98.9,3868.5,98.9
"2025-10-26","20:00",43.59,"38.00",1012.4,24.4,3631.1,-24.4
"2025-10-26","20:30",42.08,"36.68",1027.9,71.9,3616.3,-71.9
"2025-10-26","21:00",19.4,"16.91",985.4,-35,3540.5,35
"2025-10-26","21:30",16,"13.95",936.2,12.2,3431.9,-12.2
"2025-10-26","22:00",5,"4.36",943.5,-113.7,3430.9,113.7
"2025-10-26","22:30",0,"0.00",894.6,-45.7,3375.6,45.7
