Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-04","23:00",140,"123.17",758.1,-49.2,3729.5,49.2
"2025-11-04","23:30",114.8,"101.00",725.2,-7.8,3622.7,7.8
"2025-11-05","00:00",105,"92.38",660.4,-50.1,3590.7,50.1
"2025-11-05","00:30",98.4,"86.57",688.6,52,3538.3,-52
"2025-11-05","01:00",105,"92.38",654.6,-21.7,3717.7,21.7
"2025-11-05","01:30",98.4,"86.57",691.7,46.8,3706.4,-46.8
"2025-11-05","02:00",102.3,"90.01",642.4,-25.8,3759,25.8
"2025-11-05","02:30",98.4,"86.57",684.3,32.6,3744.5,-32.7
"2025-11-05","03:00",98.4,"86.57",630.7,-10.7,3704.7,10.7
"2025-11-05","03:30",96.11,"84.56",711.3,61.3,3654.1,-61.2
"2025-11-05","04:00",97.91,"86.14",651.8,-19.1,3651.5,19.1
"2025-11-05","04:30",94.71,"83.33",687.5,60.1,3615.4,-60.1
"2025-11-05","05:00",95.59,"84.10",660.4,-2.9,3643.6,2.9
"2025-11-05","05:30",98.2,"86.40",715.3,-55.9,3720.6,56
"2025-11-05","06:00",100,"87.98",802.8,-115.7,3771.9,115.7
"2025-11-05","06:30",119,"104.70",892,-226.4,3956.8,226.4
"2025-11-05","07:00",168.6,"148.34",944.3,-86.8,4059.8,86.8
"2025-11-05","07:30",255,"224.35",1000.8,-199.3,4313.4,199.3
"2025-11-05","08:00",253.35,"222.90",1093.9,-222.3,4421.7,222.3
"2025-11-05","08:30",295,"259.55",1122.5,-307.4,4546.8,307.4
"2025-11-05","09:00",298.04,"262.22",1144.4,-280.1,4590.5,280.1
"2025-11-05","09:30",311,"273.62",1141.1,-306.8,4672.3,306.8
"2025-11-05","10:00",295.94,"260.37",1137.3,-292.1,4604,292.1
"2025-11-05","10:30",295.6,"260.07",1123.7,-320.8,4627.8,320.8
"2025-11-05","11:00",292.92,"257.72",1120.7,-248.8,4559.8,248.8
"2025-11-05","11:30",299,"263.07",1105.4,-284.6,4597.8,284.6
"2025-11-05","12:00",299,"263.07",1106.1,-268.1,4591,268.1
"2025-11-05","12:30",300.09,"264.02",1102.4,-289.7,4593.8,289.7
"2025-11-05","13:00",298.92,"262.99",1091,-235.8,4505.7,235.8
"2025-11-05","13:30",299,"263.07",1078.7,-272.5,4521,272.5
"2025-11-05","14:00",305.57,"268.85",1086.2,-204.8,4471,204.8
"2025-11-05","14:30",327.34,"288.00",1075.4,-235.7,4475,235.7
"2025-11-05","15:00",303.01,"266.59",1080.6,-178.6,4433.2,178.6
"2025-11-05","15:30",336,"295.62",1050.1,-182.5,4461.2,182.5
"2025-11-05","16:00",299,"263.07",1102.4,-206.5,4568.2,206.5
"2025-11-05","16:30",345.53,"304.00",1125.8,-277.2,4723.3,277.2
"2025-11-05","17:00",345.38,"303.87",1134.3,-200.3,4747.6,200.3
"2025-11-05","17:30",333.75,"293.64",1139.2,-168.9,4767.8,168.9
"2025-11-05","18:00",326.2,"287.00",1148,-228.6,4707.3,228.6
"2025-11-05","18:30",270.01,"237.56",1134.6,-133.9,4607.1,133.9
"2025-11-05","19:00",262.45,"230.91",1095.7,-140.8,4510.1,140.8
"2025-11-05","19:30",240,"211.16",1056.6,-40.3,4371.9,40.3
"2025-11-05","20:00",247.53,"217.78",1025,-58.7,4284.7,58.7
"2025-11-05","20:30",235,"206.76",1019.5,25.6,4142.3,-25.6
"2025-11-05","21:00",227.27,"199.96",954.8,-0.4,4015.8,0.4
"2025-11-05","21:30",178.3,"156.87",981.5,70.7,3957.4,-70.7
"2025-11-05","22:00",140,"123.17",897.2,-26.8,3885.4,26.8
"2025-11-05","22:30",109.63,"96.45",911.8,74.5,3823,-74.5
