Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2026-01-03","23:00",104.27,"90.91",1154.1,386.3,3911,-386.3
"2026-01-03","23:30",99,"86.31",1095.5,364.6,3822.7,-364.6
"2026-01-04","00:00",95.94,"83.64",1040.1,330,3733.8,-330
"2026-01-04","00:30",94.96,"82.79",1076.2,358.6,3656.8,-358.6
"2026-01-04","01:00",96.34,"83.99",1076.9,304,3796.8,-304
"2026-01-04","01:30",95.87,"83.58",1068.4,309.1,3751.5,-309.1
"2026-01-04","02:00",96.11,"83.79",1091.4,331.4,3835.1,-331.4
"2026-01-04","02:30",96,"83.70",1091.3,347.6,3826.2,-347.6
"2026-01-04","03:00",95,"82.82",1068.7,330.4,3744.7,-330.4
"2026-01-04","03:30",94.96,"82.79",1065.9,340.8,3715,-340.8
"2026-01-04","04:00",94.96,"82.79",1086.5,355.3,3643.2,-355.3
"2026-01-04","04:30",94.96,"82.79",1085.2,361.7,3612.2,-361.7
"2026-01-04","05:00",90.22,"78.66",1017.7,309,3419.4,-309
"2026-01-04","05:30",89.51,"78.04",1015.8,303.4,3390.6,-303.4
"2026-01-04","06:00",94.01,"81.96",977.2,202.6,3403.3,-202.6
"2026-01-04","06:30",95.35,"83.13",1019.1,193.1,3439.2,-193.1
"2026-01-04","07:00",94.28,"82.20",1031,217.2,3480.6,-217.2
"2026-01-04","07:30",96.83,"84.42",1019.5,105.3,3508.6,-105.3
"2026-01-04","08:00",103.45,"90.19",1071.1,175.9,3599.5,-175.9
"2026-01-04","08:30",110.56,"96.39",1159.8,205.7,3690.6,-205.7
"2026-01-04","09:00",130.24,"113.55",1216,196.1,3860,-196.1
"2026-01-04","09:30",138.21,"120.50",1246.8,198,3974.3,-198
"2026-01-04","10:00",145.2,"126.59",1314.8,227.9,4100.6,-227.9
"2026-01-04","10:30",146.01,"127.30",1321.9,221.8,4181.1,-221.8
"2026-01-04","11:00",146.39,"127.63",1355.5,253.3,4259.6,-253.3
"2026-01-04","11:30",148.12,"129.14",1375.7,255.1,4304.6,-255.1
"2026-01-04","12:00",148.14,"129.15",1395,276.2,4358.9,-276.2
"2026-01-04","12:30",153.7,"134.00",1438.1,296.8,4427.2,-296.8
"2026-01-04","13:00",155.54,"135.61",1455.7,307.4,4463.4,-307.4
"2026-01-04","13:30",148.12,"129.14",1440.6,309.3,4453,-309.3
"2026-01-04","14:00",159.89,"139.40",1418,308.4,4425.5,-308.4
"2026-01-04","14:30",161.35,"140.67",1431.2,327.2,4421.1,-327.2
"2026-01-04","15:00",150.36,"131.09",1408.1,294.8,4399.7,-294.8
"2026-01-04","15:30",150.06,"130.83",1548.1,409.6,4449.2,-409.6
"2026-01-04","16:00",160.12,"139.60",1595,419.2,4512.8,-419.2
"2026-01-04","16:30",182.6,"159.20",1577.9,373.5,4649.9,-373.5
"2026-01-04","17:00",199.41,"173.85",1629.3,397.2,4801.1,-397.2
"2026-01-04","17:30",197.25,"171.97",1663.2,415.7,4858.7,-415.7
"2026-01-04","18:00",190.82,"166.36",1591.5,359.9,4739.8,-359.9
"2026-01-04","18:30",180.82,"157.65",1612.9,433,4694.5,-433
"2026-01-04","19:00",162.89,"142.01",1476,318.9,4560.5,-318.9
"2026-01-04","19:30",158.74,"138.40",1324.6,212.4,4462.1,-212.4
"2026-01-04","20:00",154,"134.26",1251.9,155.6,4343.6,-155.6
"2026-01-04","20:30",135.7,"118.31",1252.1,212.3,4282,-212.3
"2026-01-04","21:00",133,"115.95",1197.6,180.5,4205,-180.5
"2026-01-04","21:30",111.63,"97.32",1180.4,206.8,4100.1,-206.8
"2026-01-04","22:00",100,"87.18",1075.3,161.7,3976.5,-161.7
"2026-01-04","22:30",95.94,"83.64",1058.9,188.6,3882.4,-188.6
