Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-22","23:00",118.93,"104.00",1189.7,407.6,4137.4,-407.6
"2025-12-22","23:30",104.07,"91.00",1127,384.9,3957.7,-384.9
"2025-12-23","00:00",107.56,"94.05",1162.2,485.1,3835.8,-485.1
"2025-12-23","00:30",106.35,"93.00",1150.9,453.9,3763,-453.9
"2025-12-23","01:00",110.63,"96.74",1166,400.7,3878.5,-400.7
"2025-12-23","01:30",106,"92.69",1159.2,431.7,3833.7,-431.7
"2025-12-23","02:00",107.56,"94.05",1151.7,478,3932.6,-478
"2025-12-23","02:30",105,"91.82",1148.4,492.8,3920.9,-492.8
"2025-12-23","03:00",101.93,"89.13",1156.1,496.9,3916.3,-496.9
"2025-12-23","03:30",100,"87.44",1153.6,508.5,3878.8,-508.5
"2025-12-23","04:00",94.92,"83.00",1152,502.2,3888.1,-502.2
"2025-12-23","04:30",91.21,"79.76",1136.6,465.9,3839,-465.9
"2025-12-23","05:00",91.5,"80.01",1197.7,516.3,3836.5,-516.3
"2025-12-23","05:30",91.6,"80.10",1179.8,502.2,3865.2,-502.2
"2025-12-23","06:00",94.58,"82.70",992.1,232.6,3857.3,-232.6
"2025-12-23","06:30",99,"86.57",1016.6,197.5,3980.4,-197.5
"2025-12-23","07:00",120,"104.93",1139.8,267.2,4221.1,-267.2
"2025-12-23","07:30",144.93,"126.73",1235.6,265.8,4482.5,-265.8
"2025-12-23","08:00",127.54,"111.53",1248,183.9,4569.1,-183.9
"2025-12-23","08:30",139,"121.55",1284.4,165.3,4647.5,-165.3
"2025-12-23","09:00",145.6,"127.32",1303.1,149.7,4781.1,-149.7
"2025-12-23","09:30",150.25,"131.38",1360.3,181.4,4862.3,-181.4
"2025-12-23","10:00",154.61,"135.20",1318.1,113.3,4839,-113.3
"2025-12-23","10:30",145.53,"127.26",1322.7,120.1,4825.2,-120.1
"2025-12-23","11:00",142.26,"124.40",1274.9,49.9,4812.9,-49.9
"2025-12-23","11:30",140,"122.42",1267,72.3,4799.3,-72.3
"2025-12-23","12:00",142.79,"124.86",1264.7,63.1,4794.2,-63.1
"2025-12-23","12:30",142.72,"124.80",1270,70.3,4786.6,-70.3
"2025-12-23","13:00",141.45,"123.69",1266.6,81.7,4777.5,-81.7
"2025-12-23","13:30",135,"118.05",1226.5,43.2,4704.9,-43.2
"2025-12-23","14:00",135,"118.05",1269.8,100.6,4723.1,-100.6
"2025-12-23","14:30",135,"118.05",1238.8,67.1,4700.1,-67.1
"2025-12-23","15:00",131.51,"115.00",1342.5,162.8,4753.6,-162.8
"2025-12-23","15:30",142.9,"124.96",1302.9,112.8,4795.5,-112.8
"2025-12-23","16:00",150.82,"131.88",1364.6,166.2,4904.9,-166.2
"2025-12-23","16:30",181.8,"158.97",1311.9,77.1,5105.9,-77.1
"2025-12-23","17:00",174.3,"152.41",1391.7,140.6,5207.5,-140.6
"2025-12-23","17:30",171.1,"149.62",1385,171.1,5227.4,-171.1
"2025-12-23","18:00",161,"140.78",1291,123.2,5098.4,-123.2
"2025-12-23","18:30",151.01,"132.05",1312.5,180.2,4989.4,-180.2
"2025-12-23","19:00",150.02,"131.18",1218.5,126.5,4868.4,-126.5
"2025-12-23","19:30",136.44,"119.31",1250.9,181.5,4794.9,-181.5
"2025-12-23","20:00",125.46,"109.71",1190,116.5,4723.3,-116.5
"2025-12-23","20:30",110,"96.19",1233.4,205.7,4638.4,-205.7
"2025-12-23","21:00",113.22,"99.00",1125.2,136.8,4545.6,-136.8
"2025-12-23","21:30",98,"85.69",1107.5,173,4447.8,-173
"2025-12-23","22:00",88,"76.95",1052.1,159.2,4282.7,-159.2
"2025-12-23","22:30",85.57,"74.83",990.9,129.9,4119.7,-129.9
