Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-15","23:00",151.05,"132.53",923.8,152,4149.8,-152
"2025-12-15","23:30",132.98,"116.68",904.2,171.5,4010.8,-171.5
"2025-12-16","00:00",145.02,"127.24",930.6,211.5,3890.8,-211.5
"2025-12-16","00:30",121.09,"106.25",899.4,195.2,3775.8,-195.2
"2025-12-16","01:00",105.62,"92.67",854.4,91.4,3712.7,-91.4
"2025-12-16","01:30",102.69,"90.10",864.9,117.5,3717.2,-117.5
"2025-12-16","02:00",102.69,"90.10",854,122.1,3777.2,-122.1
"2025-12-16","02:30",101.82,"89.34",862.8,138.1,3797.5,-138.1
"2025-12-16","03:00",101.69,"89.23",876.5,154.1,3838.8,-154.1
"2025-12-16","03:30",100.64,"88.30",892.2,182,3894,-182
"2025-12-16","04:00",100.44,"88.13",883,169.2,3917.7,-169.2
"2025-12-16","04:30",99.7,"87.48",872.6,161.9,3930.1,-161.9
"2025-12-16","05:00",94.71,"83.10",819.5,60.7,3722.3,-60.7
"2025-12-16","05:30",96.07,"84.29",826.5,35.6,3729.7,-35.6
"2025-12-16","06:00",99,"86.86",847.9,-101.8,4028.1,101.8
"2025-12-16","06:30",108.09,"94.84",939,-98.3,4253.7,98.3
"2025-12-16","07:00",159,"139.51",1105.2,78.8,4395.2,-78.8
"2025-12-16","07:30",201,"176.36",1128.5,-29.7,4669.2,29.7
"2025-12-16","08:00",202.87,"178.00",1218.7,-151.2,4907.7,151.2
"2025-12-16","08:30",206.81,"181.46",1253.6,-187,4955.1,187
"2025-12-16","09:00",212.25,"186.23",1292.5,-189.4,5111.7,189.4
"2025-12-16","09:30",197.94,"173.68",1293.8,-193.8,5176.1,193.8
"2025-12-16","10:00",185,"162.32",1282,-177.4,5137.2,177.4
"2025-12-16","10:30",175.39,"153.89",1282.5,-189.1,5146.1,189.1
"2025-12-16","11:00",165,"144.77",1280,-56,5019.7,56
"2025-12-16","11:30",162.6,"142.67",1282,-45.9,5008.6,45.9
"2025-12-16","12:00",163.74,"143.67",1272.2,-5,5004.2,5
"2025-12-16","12:30",155,"136.00",1264.4,-23.2,4964.9,23.2
"2025-12-16","13:00",158.88,"139.41",1255.2,-9.3,4935.2,9.3
"2025-12-16","13:30",160,"140.39",1245.4,-11.2,4883.7,11.2
"2025-12-16","14:00",166.62,"146.20",1243.4,20.4,4894.6,-20.4
"2025-12-16","14:30",180,"157.94",1257.3,54.7,4912.4,-54.7
"2025-12-16","15:00",193.61,"169.88",1238.2,13.5,4976,-13.5
"2025-12-16","15:30",194.93,"171.04",1243.3,-6.2,5022.3,6.2
"2025-12-16","16:00",200.4,"175.84",1262.9,-117.7,5208.3,117.7
"2025-12-16","16:30",201.03,"176.39",1307.2,-220.8,5511.1,220.8
"2025-12-16","17:00",201.02,"176.38",1310,-229.3,5622.7,229.3
"2025-12-16","17:30",201.03,"176.39",1284.1,-195.7,5568.4,195.7
"2025-12-16","18:00",179.13,"157.17",1262.5,-214.2,5477,214.2
"2025-12-16","18:30",145.19,"127.39",1215.3,-172.4,5316.2,172.4
"2025-12-16","19:00",125.1,"109.77",1211.6,-270.7,5283.8,270.7
"2025-12-16","19:30",119.9,"105.20",1227.6,-360,5279.6,360
"2025-12-16","20:00",106.99,"93.88",1192.6,-420.7,5296.4,420.7
"2025-12-16","20:30",102.72,"90.13",1238.9,-483.2,5435.3,483.2
"2025-12-16","21:00",91.2,"80.02",1239.3,-571.7,5370.9,571.7
"2025-12-16","21:30",89.4,"78.44",1145.2,-393.5,5155.7,393.5
"2025-12-16","22:00",88.48,"77.63",1080.1,-230.2,4438.4,230.2
"2025-12-16","22:30",84.01,"73.71",1117.4,-256.3,4560.3,256.3
