Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-13","23:00",97.16,"85.85",1222.2,471.6,3836.5,-471.6
"2025-11-13","23:30",92.81,"82.00",1147.2,452.4,3718.6,-452.4
"2025-11-14","00:00",90,"79.52",1135,454.1,3544,-454.1
"2025-11-14","00:30",87.43,"77.25",1153.4,486.6,3433.1,-486.6
"2025-11-14","01:00",78.1,"69.01",1047.9,319.8,3361,-319.8
"2025-11-14","01:30",76,"67.15",1011,316.8,3290.6,-316.8
"2025-11-14","02:00",67.44,"59.59",946.4,232.6,3350.7,-232.6
"2025-11-14","02:30",65.08,"57.50",967.5,221,3336.3,-221
"2025-11-14","03:00",60.25,"53.23",876,110.9,3286.1,-110.9
"2025-11-14","03:30",58.85,"52.00",959.7,200.8,3442.9,-200.8
"2025-11-14","04:00",55.69,"49.20",876.6,116.8,3489.7,-116.8
"2025-11-14","04:30",52.29,"46.20",876,81.3,3389,-81.3
"2025-11-14","05:00",48.27,"42.65",892.5,70.8,3457.2,-70.8
"2025-11-14","05:30",48.67,"43.00",859,16,3476.8,-16
"2025-11-14","06:00",74.01,"65.39",991.9,-9.6,3655,9.6
"2025-11-14","06:30",79,"69.80",943.6,12.9,3686.8,-12.9
"2025-11-14","07:00",90.43,"79.90",1172.2,187.9,3951.3,-187.9
"2025-11-14","07:30",93.7,"82.79",1128.7,97.8,4144,-97.8
"2025-11-14","08:00",93.85,"82.92",1142.3,61.3,4207,-61.3
"2025-11-14","08:30",95,"83.94",1119,-19.3,4261,19.3
"2025-11-14","09:00",96.43,"85.20",1162,-36.5,4432.3,36.5
"2025-11-14","09:30",95,"83.94",1162.9,-110.4,4581.6,110.4
"2025-11-14","10:00",94.37,"83.38",1158.2,-151.7,4595.6,151.7
"2025-11-14","10:30",92.73,"81.93",1143,-119.1,4539.6,119.1
"2025-11-14","11:00",92.64,"81.85",1161.4,-49,4503.1,49
"2025-11-14","11:30",92.23,"81.49",1228.5,85.6,4469.5,-85.6
"2025-11-14","12:00",92,"81.29",1178.8,-1,4467.4,1
"2025-11-14","12:30",91.97,"81.26",1186.3,7.5,4503.4,-7.5
"2025-11-14","13:00",91.57,"80.91",1236.6,65.5,4447.1,-65.5
"2025-11-14","13:30",91,"80.40",1228.5,68.6,4411.4,-68.6
"2025-11-14","14:00",87.63,"77.43",1180.4,47.6,4408.8,-47.6
"2025-11-14","14:30",87.63,"77.43",1160.2,61.4,4360.7,-61.4
"2025-11-14","15:00",86.5,"76.43",1265.6,156.3,4352.5,-156.3
"2025-11-14","15:30",87.54,"77.35",1130.6,16.5,4367.9,-16.6
"2025-11-14","16:00",88,"77.75",1138.8,-16.7,4496.9,16.7
"2025-11-14","16:30",91,"80.40",1144.9,6.5,4571.9,-6.5
"2025-11-14","17:00",91,"80.40",1243.7,88.7,4743.4,-88.7
"2025-11-14","17:30",91,"80.40",1250.9,94.7,4789,-94.7
"2025-11-14","18:00",91,"80.40",1317,172.5,4717.2,-172.5
"2025-11-14","18:30",89.41,"79.00",1407.5,309.1,4624.5,-309.1
"2025-11-14","19:00",86.02,"76.00",1229.9,160.8,4511.1,-160.8
"2025-11-14","19:30",83,"73.33",1218.2,160.8,4380.3,-160.8
"2025-11-14","20:00",76.4,"67.50",1071.2,9.6,4218.8,-9.6
"2025-11-14","20:30",74.7,"66.00",1102.7,41.7,4231,-41.7
"2025-11-14","21:00",65.64,"58.00",1060.9,-7.9,4122.4,7.8
"2025-11-14","21:30",61,"53.90",1082.7,-4.4,4147,4.4
"2025-11-14","22:00",52.48,"46.37",1170.9,-163.2,4048.1,163.2
"2025-11-14","22:30",46.96,"41.49",1150.1,-110.2,4110.3,110.2
