Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-27","23:00",48,"42.07",1118.4,300.3,4125.7,-300.3
"2025-11-27","23:30",45.68,"40.04",1080.7,252.9,3992.3,-252.9
"2025-11-28","00:00",43.38,"38.02",1039.6,181,3928.8,-181
"2025-11-28","00:30",41.84,"36.67",987.5,108.3,3856.2,-108.3
"2025-11-28","01:00",41.07,"36.00",996.5,57.6,3788.4,-57.6
"2025-11-28","01:30",39.73,"34.82",991.2,46.1,3746.5,-46.1
"2025-11-28","02:00",40.24,"35.27",1051.3,203.4,3910.3,-203.4
"2025-11-28","02:30",40,"35.06",1060.2,187.7,3890.8,-187.7
"2025-11-28","03:00",38.79,"34.00",1021.7,134.5,3827.9,-134.5
"2025-11-28","03:30",38,"33.31",994.7,78,3781.7,-78
"2025-11-28","04:00",39.93,"35.00",994.9,86.2,3791.2,-86.2
"2025-11-28","04:30",38.35,"33.61",994.6,-2.2,3678.9,2.2
"2025-11-28","05:00",44,"38.57",1052.2,128.8,3808.4,-128.8
"2025-11-28","05:30",44.5,"39.00",1041.3,33.2,3759.5,-33.2
"2025-11-28","06:00",74.16,"65.00",1106.8,15.5,4065.8,-15.5
"2025-11-28","06:30",76.63,"67.17",1116.3,70.8,4103,-70.8
"2025-11-28","07:00",95,"83.27",1178.1,91.9,4425.8,-91.9
"2025-11-28","07:30",99.43,"87.15",1247.7,172.3,4508.5,-172.3
"2025-11-28","08:00",102.94,"90.23",1207.8,45.2,4452.5,-45.2
"2025-11-28","08:30",103.95,"91.11",1267,64,4500.5,-64
"2025-11-28","09:00",97.59,"85.54",1291.5,66.9,4624.9,-66.9
"2025-11-28","09:30",96.64,"84.71",1329.9,91.3,4717.8,-91.3
"2025-11-28","10:00",87.57,"76.76",1296.9,88.5,4584.9,-88.5
"2025-11-28","10:30",86.12,"75.48",1287.8,-55.6,4647.9,55.6
"2025-11-28","11:00",83.42,"73.12",1265.6,28.8,4647.5,-28.8
"2025-11-28","11:30",82.54,"72.35",1231,1.2,4683.9,-1.2
"2025-11-28","12:00",81.31,"71.27",1287.7,61,4707.5,-61
"2025-11-28","12:30",81,"71.00",1277.7,69.2,4688.4,-69.2
"2025-11-28","13:00",81,"71.00",1311.3,117.5,4660.7,-117.5
"2025-11-28","13:30",80.83,"70.85",1233,56.8,4563.6,-56.8
"2025-11-28","14:00",83,"72.75",1208,-71.5,4597.1,71.5
"2025-11-28","14:30",83.59,"73.27",1220.5,87.1,4509.6,-87.1
"2025-11-28","15:00",90.2,"79.06",1249.1,110.4,4543.1,-110.4
"2025-11-28","15:30",90.85,"79.63",1298.8,157.9,4599.4,-157.9
"2025-11-28","16:00",96.98,"85.00",1267.6,-102,5019.7,102
"2025-11-28","16:30",100.5,"88.09",1220,-28.6,4909.1,28.6
"2025-11-28","17:00",104.99,"92.02",1301.5,121,4986.1,-121
"2025-11-28","17:30",108.01,"94.67",1324.6,162.2,4989.4,-162.2
"2025-11-28","18:00",108.47,"95.07",1349.3,193.5,4912.8,-193.5
"2025-11-28","18:30",112.78,"98.85",1311.5,217.3,4825.2,-217.3
"2025-11-28","19:00",111.14,"97.41",1249.1,190.4,4750.7,-190.4
"2025-11-28","19:30",115,"100.80",1198.8,160.5,4617.8,-160.5
"2025-11-28","20:00",132,"115.70",1158.1,135.4,4485.4,-135.4
"2025-11-28","20:30",148.09,"129.80",1228.2,243.3,4418.2,-243.3
"2025-11-28","21:00",154.5,"135.42",1184.2,232.7,4301.9,-232.7
"2025-11-28","21:30",155,"135.86",1158.5,250.7,4165.2,-250.7
"2025-11-28","22:00",149.11,"130.70",1099.7,225.6,4009.2,-225.6
"2025-11-28","22:30",149.11,"130.70",1089.1,264.3,3903.9,-264.3
