Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-09","23:00",36,"31.41",1105.6,312.8,4104.8,-312.8
"2025-12-09","23:30",34.62,"30.20",1143.1,350.2,4029.8,-350.2
"2025-12-10","00:00",33.59,"29.30",1082.9,304.3,3996.2,-304.3
"2025-12-10","00:30",32.1,"28.00",1087.5,279.5,4002.5,-279.5
"2025-12-10","01:00",29.12,"25.40",1102.9,301.3,4034.8,-301.3
"2025-12-10","01:30",28.13,"24.54",1058.1,234.2,3997.3,-234.2
"2025-12-10","02:00",25.22,"22.00",1090.4,305.8,4082.5,-305.8
"2025-12-10","02:30",24.84,"21.67",1057.6,286.1,4054.4,-286.1
"2025-12-10","03:00",21.67,"18.90",1053.7,258,4002.2,-258
"2025-12-10","03:30",20.61,"17.98",1055.9,264.2,3971.3,-264.2
"2025-12-10","04:00",21.41,"18.68",1054.7,261.5,3981.5,-261.5
"2025-12-10","04:30",21.41,"18.68",1042.7,249.3,3963.4,-249.3
"2025-12-10","05:00",28.63,"24.98",1066.6,234.4,3972.5,-234.4
"2025-12-10","05:30",31.95,"27.87",1038.9,161.7,3865.9,-161.7
"2025-12-10","06:00",61.74,"53.86",1233.9,346.9,4069.8,-346.9
"2025-12-10","06:30",66.19,"57.74",1128.3,227.7,4024.5,-227.7
"2025-12-10","07:00",81.94,"71.48",1291.9,265,4389.8,-265
"2025-12-10","07:30",86.2,"75.20",1215.8,144.6,4496.9,-144.6
"2025-12-10","08:00",85.82,"74.87",1192.3,68.5,4579.8,-68.5
"2025-12-10","08:30",85.97,"75.00",1327.5,169.4,4659.1,-169.4
"2025-12-10","09:00",84.83,"74.00",1396.7,207.8,4761.4,-207.8
"2025-12-10","09:30",84.01,"73.29",1469,278.2,4794.3,-278.2
"2025-12-10","10:00",78.25,"68.26",1467.9,281.4,4797.1,-281.4
"2025-12-10","10:30",77.83,"67.90",1467.8,283.8,4825.7,-283.8
"2025-12-10","11:00",75,"65.43",1437.4,254.5,4789.7,-254.5
"2025-12-10","11:30",75,"65.43",1469.6,291.9,4773.8,-291.9
"2025-12-10","12:00",74.64,"65.11",1500.5,325.2,4790.4,-325.2
"2025-12-10","12:30",74.64,"65.11",1482.5,303.6,4795.5,-303.6
"2025-12-10","13:00",75.11,"65.52",1500,332.6,4806.8,-332.6
"2025-12-10","13:30",76.26,"66.53",1466,314.3,4764.4,-314.3
"2025-12-10","14:00",83.7,"73.02",1454.4,310.1,4800.9,-310.1
"2025-12-10","14:30",85,"74.15",1472.8,345,4778.5,-345
"2025-12-10","15:00",90,"78.51",1491,356.2,4842.2,-356.2
"2025-12-10","15:30",91.63,"79.94",1460.9,316.7,4881.8,-316.7
"2025-12-10","16:00",100.95,"88.07",1446,259.1,4951.1,-259.1
"2025-12-10","16:30",105,"91.60",1434.6,235.5,5119,-235.5
"2025-12-10","17:00",115,"100.32",1461.9,259,5223.7,-259
"2025-12-10","17:30",114.64,"100.01",1470.5,288.1,5253.3,-288.1
"2025-12-10","18:00",109.31,"95.36",1388,235.9,5113.6,-235.9
"2025-12-10","18:30",107.97,"94.19",1369.5,255.7,5065.9,-255.7
"2025-12-10","19:00",100.03,"87.26",1283.3,188.6,4929.3,-188.6
"2025-12-10","19:30",96.64,"84.31",1270.1,183.3,4806.3,-183.3
"2025-12-10","20:00",89.41,"78.00",1180.5,128,4726.5,-128
"2025-12-10","20:30",86.98,"75.88",1197.8,149.4,4660.8,-149.4
"2025-12-10","21:00",81.27,"70.90",1158.4,163.1,4489,-163.1
"2025-12-10","21:30",77.87,"67.93",1203,221.7,4353.2,-221.7
"2025-12-10","22:00",66.54,"58.05",1105.6,150,4251.4,-150
"2025-12-10","22:30",61.22,"53.41",1074.4,115.2,4257.4,-115.2
