Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-14","23:00",116.68,"101.60",759.8,-328.4,3769.7,328.4
"2025-10-14","23:30",106.8,"93.00",724.4,-285,3707.1,285
"2025-10-15","00:00",108.11,"94.14",682.8,-271.4,3691,271.4
"2025-10-15","00:30",100.83,"87.80",659.2,-250.1,3622.7,250.1
"2025-10-15","01:00",101.85,"88.69",645.1,-222.4,3760.4,222.4
"2025-10-15","01:30",100.03,"87.10",631.4,-141.8,3712,141.8
"2025-10-15","02:00",100.83,"87.80",657.8,-229.6,3753.7,229.6
"2025-10-15","02:30",100.03,"87.10",641.1,-141.3,3689.9,141.3
"2025-10-15","03:00",100.03,"87.10",629.1,-159,3704.6,159
"2025-10-15","03:30",99.83,"86.93",629.6,-88.4,3639.5,88.4
"2025-10-15","04:00",99.83,"86.93",632.3,-162.4,3669.1,162.4
"2025-10-15","04:30",99.83,"86.93",630.5,-160.7,3641.4,160.7
"2025-10-15","05:00",92.74,"80.76",697.2,-195.3,3432.6,195.3
"2025-10-15","05:30",96.47,"84.00",696.9,-316.2,3589.3,316.2
"2025-10-15","06:00",113.23,"98.60",759.8,-232.4,3740,232.4
"2025-10-15","06:30",142,"123.65",835,-278,3853.5,278
"2025-10-15","07:00",240,"208.99",880.3,-221.4,4002.7,221.4
"2025-10-15","07:30",355,"309.13",963.1,-339,4223.3,339
"2025-10-15","08:00",253.68,"220.90",1113.5,34.1,4104.2,-34.1
"2025-10-15","08:30",294.54,"256.48",1109.8,-5.7,4163.1,5.7
"2025-10-15","09:00",285.9,"248.96",1164.7,-30.1,4222.6,30.1
"2025-10-15","09:30",275.62,"240.00",1171.2,-32.7,4248.4,32.7
"2025-10-15","10:00",295,"256.88",1150.2,-47.2,4209.9,47.2
"2025-10-15","10:30",265,"230.76",1142.1,-10.6,4184.9,10.6
"2025-10-15","11:00",265,"230.76",1152.4,-38,4223.7,38
"2025-10-15","11:30",249.32,"217.10",1155.2,-43.3,4234.6,43.3
"2025-10-15","12:00",244.7,"213.08",1163.2,42.3,4194.8,-42.3
"2025-10-15","12:30",230,"200.28",1109.7,-0.4,4187.8,0.4
"2025-10-15","13:00",215,"187.22",1122.9,50.4,4136.5,-50.4
"2025-10-15","13:30",203.36,"177.08",1111,54.9,4130.4,-54.9
"2025-10-15","14:00",218.53,"190.29",1083.7,42,4170.7,-42
"2025-10-15","14:30",212.64,"185.16",1077.8,38.1,4159.1,-38.1
"2025-10-15","15:00",220,"191.57",1129.3,103.5,4187.8,-103.5
"2025-10-15","15:30",228.93,"199.35",1038.6,-3.9,4078.5,3.9
"2025-10-15","16:00",239.22,"208.31",1075,50.4,4098.7,-50.4
"2025-10-15","16:30",265,"230.76",1043.3,-5.4,4092.6,5.4
"2025-10-15","17:00",251.24,"218.77",1042.5,-70.8,4264.3,70.8
"2025-10-15","17:30",277,"241.21",1064.9,-152.9,4343.4,152.9
"2025-10-15","18:00",273.61,"238.25",1106.3,-123.5,4352.2,123.5
"2025-10-15","18:30",275.62,"240.00",1107.4,-114.3,4333.5,114.3
"2025-10-15","19:00",255,"222.05",1096.3,-155.3,4376.6,155.3
"2025-10-15","19:30",233.93,"203.70",1079.4,-30,4281.3,30
"2025-10-15","20:00",223.94,"195.00",1052.4,-63.2,4171.8,63.2
"2025-10-15","20:30",179.82,"156.58",1024.4,-58,4157.5,58
"2025-10-15","21:00",172.59,"150.29",1008.5,-167.1,4111.7,167.1
"2025-10-15","21:30",132.65,"115.51",962.4,-70.8,3908.9,70.8
"2025-10-15","22:00",140,"121.91",841.4,-434.2,4053.7,434.2
"2025-10-15","22:30",110.64,"96.34",817.5,-321.4,3868,321.4
