Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-03","23:00",-5.12,"-4.46",804.4,-45.4,3739.2,45.4
"2025-10-03","23:30",-5.74,"-5.00",780.6,-103,3715.8,103
"2025-10-04","00:00",-7.89,"-6.88",823.3,-157.1,3640.4,157.1
"2025-10-04","00:30",-10.16,"-8.86",816.3,-156.2,3630.3,156.2
"2025-10-04","01:00",-14.34,"-12.50",916.4,-259.5,3705.9,259.5
"2025-10-04","01:30",-15,"-13.08",921.7,-260.9,3705.1,260.9
"2025-10-04","02:00",-15,"-13.08",861.4,-207,3673.6,207
"2025-10-04","02:30",-16.02,"-13.97",858.4,-207.1,3667,207.1
"2025-10-04","03:00",-16.46,"-14.35",955.4,-305.9,3749.2,305.9
"2025-10-04","03:30",-17.7,"-15.43",971.3,-322.3,3745.6,322.3
"2025-10-04","04:00",-17.21,"-15.00",977.9,-332.7,3735.4,332.7
"2025-10-04","04:30",-18.4,"-16.04",991.7,-351.5,3737.4,351.5
"2025-10-04","05:00",-18.42,"-16.06",991.7,-353.5,3743.5,353.5
"2025-10-04","05:30",-18.35,"-16.00",1012.3,-375,3760.5,375
"2025-10-04","06:00",-15,"-13.08",949.6,-313.2,3738.1,313.2
"2025-10-04","06:30",-11.47,"-10.00",937,-298.9,3754.9,298.9
"2025-10-04","07:00",-12.62,"-11.00",1057.3,-412.5,4007.9,412.5
"2025-10-04","07:30",-10.58,"-9.22",1082.4,-440.5,4049.8,440.5
"2025-10-04","08:00",-6.87,"-5.99",1023.1,-388.8,4084.3,388.8
"2025-10-04","08:30",-6,"-5.23",1022.2,-397.9,4182.5,397.9
"2025-10-04","09:00",-5.74,"-5.00",918.9,-259.2,4148,259.2
"2025-10-04","09:30",-5.74,"-5.00",1004.2,-356.7,4317.5,356.7
"2025-10-04","10:00",-6,"-5.23",942.2,-211.7,4243,211.7
"2025-10-04","10:30",-6,"-5.23",907.9,-160.2,4236.6,160.2
"2025-10-04","11:00",-4.52,"-3.94",876,-85,4305.3,85
"2025-10-04","11:30",-5,"-4.36",914.4,-107,4331.5,107
"2025-10-04","12:00",-6,"-5.23",859.4,-38.1,4227.1,38.1
"2025-10-04","12:30",-6.62,"-5.77",876.7,-41.2,4227.1,41.2
"2025-10-04","13:00",-7.84,"-6.83",914.9,-68.2,4266.4,68.2
"2025-10-04","13:30",-8.84,"-7.71",906.9,-112.4,4273.2,112.4
"2025-10-04","14:00",-8.03,"-7.00",902.1,-64.3,4252.2,64.3
"2025-10-04","14:30",-8.03,"-7.00",931.2,-93.9,4248.3,93.9
"2025-10-04","15:00",-4.34,"-3.78",803.2,-75.4,3753.6,75.4
"2025-10-04","15:30",-4.34,"-3.78",792.2,-68.9,3741.5,68.9
"2025-10-04","16:00",-0.03,"-0.03",833,-93.2,3684.5,93.2
"2025-10-04","16:30",0,"0.00",863.5,-116.3,3703.2,116.3
"2025-10-04","17:00",0,"0.00",1025.4,-61.3,4004.6,61.3
"2025-10-04","17:30",0,"0.00",1071.4,-26.2,4075.2,26.2
"2025-10-04","18:00",10.32,"9.00",1074.3,-15.2,4072.1,15.2
"2025-10-04","18:30",13.49,"11.76",1052.2,17.2,4034.7,-17.2
"2025-10-04","19:00",6.98,"6.08",1041.4,17.6,4048,-17.6
"2025-10-04","19:30",5.74,"5.00",1025.7,5.8,4022.4,-5.8
"2025-10-04","20:00",0,"0.00",1010.8,33.2,3871.8,-33.2
"2025-10-04","20:30",0,"0.00",937,90.9,3815.5,-90.9
"2025-10-04","21:00",0,"0.00",793.7,18.5,3505.8,-18.5
"2025-10-04","21:30",0,"0.00",764.6,18.7,3426.5,-18.7
"2025-10-04","22:00",-5.63,"-4.91",829,-45.4,3658.5,45.4
"2025-10-04","22:30",-6,"-5.23",808.3,-16.6,3591.6,16.6
