Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-07","23:00",104.09,"90.43",703.1,-90.6,3370.1,90.6
"2025-10-07","23:30",102,"88.62",669.4,-31.5,3272.8,31.5
"2025-10-08","00:00",102.68,"89.21",698.6,81.5,3465.4,-81.5
"2025-10-08","00:30",99.42,"86.38",734.5,132.9,3423.6,-132.9
"2025-10-08","01:00",96.68,"84.00",689.1,94.8,3382.4,-94.8
"2025-10-08","01:30",93,"80.80",716.4,129.3,3355.4,-129.3
"2025-10-08","02:00",93.5,"81.23",636.4,12.3,3333.4,-12.3
"2025-10-08","02:30",91.33,"79.35",663.1,39.5,3331.8,-39.5
"2025-10-08","03:00",89.78,"78.00",622.3,-69,3161.7,69
"2025-10-08","03:30",89,"77.32",630.3,11.8,3068.6,-11.8
"2025-10-08","04:00",91.34,"79.36",646.1,-152.7,3212.7,152.7
"2025-10-08","04:30",90.42,"78.56",609.6,-109.5,3171.5,109.5
"2025-10-08","05:00",99.13,"86.13",654.4,-134.1,3209.9,134.1
"2025-10-08","05:30",102,"88.62",641.9,-136.9,3241.8,136.9
"2025-10-08","06:00",120,"104.26",689.9,7.4,3330.7,-7.4
"2025-10-08","06:30",124.68,"108.32",743.5,-84.4,3530.2,84.4
"2025-10-08","07:00",144,"125.11",833.9,-32.1,3748.5,32.1
"2025-10-08","07:30",163.94,"142.43",911.7,-64.9,3930.3,64.9
"2025-10-08","08:00",181.17,"157.40",1007.3,-70.5,4128.9,70.5
"2025-10-08","08:30",178.1,"154.74",1042.7,-130.4,4235.8,130.4
"2025-10-08","09:00",208.5,"181.15",1045.7,-34.5,4217.6,34.5
"2025-10-08","09:30",180,"156.39",1043.4,-27.6,4258.6,27.6
"2025-10-08","10:00",136.6,"118.68",1059.1,-108.4,4362.2,108.4
"2025-10-08","10:30",112.49,"97.73",1041.3,-46.3,4313.9,46.3
"2025-10-08","11:00",104.22,"90.55",1060.6,-62.6,4516.8,62.6
"2025-10-08","11:30",98.66,"85.72",1053.5,-25.9,4468.2,25.9
"2025-10-08","12:00",95.52,"82.99",1054.8,-83.2,4462,83.2
"2025-10-08","12:30",94.39,"82.01",1037.8,-51.6,4407,51.6
"2025-10-08","13:00",92.04,"79.97",1022.7,-111.5,4387.9,111.5
"2025-10-08","13:30",90,"78.19",1008.4,-30.8,4303.6,30.8
"2025-10-08","14:00",89.39,"77.66",985.7,-133.4,4159.9,133.4
"2025-10-08","14:30",89.28,"77.57",972.7,-108.9,4136,108.9
"2025-10-08","15:00",89.39,"77.66",955.8,-106.2,4089.7,106.2
"2025-10-08","15:30",92.18,"80.09",980.3,-57.8,4103.4,57.8
"2025-10-08","16:00",100.5,"87.32",969.6,-183.8,4214.5,183.8
"2025-10-08","16:30",107,"92.96",1005,-120.5,4178.6,120.5
"2025-10-08","17:00",132.74,"115.33",961.1,-23.8,4110.5,23.8
"2025-10-08","17:30",134.91,"117.21",995.9,-105,4213.5,105
"2025-10-08","18:00",150.04,"130.36",1012.7,-143.9,4241.8,143.9
"2025-10-08","18:30",153.08,"133.00",1012,-173.4,4234.4,173.4
"2025-10-08","19:00",145,"125.98",1036.1,30.8,4124.9,-30.8
"2025-10-08","19:30",143.05,"124.28",989.9,-11.3,4126.1,11.3
"2025-10-08","20:00",125.52,"109.05",975.8,-73,4075.2,73
"2025-10-08","20:30",120,"104.26",938.9,6.5,3961.1,-6.5
"2025-10-08","21:00",111.3,"96.70",907.8,-113.3,3943,113.3
"2025-10-08","21:30",105.89,"92.00",853.5,-33.8,3717.5,33.8
"2025-10-08","22:00",96.67,"83.99",787.4,-9.3,3567,9.3
"2025-10-08","22:30",94.11,"81.76",755.4,-51.6,3486.8,51.6
