Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-04","23:00",99.2,"86.83",942.4,148.2,4232.5,-148.2
"2025-12-04","23:30",93.83,"82.13",898.1,141.8,4117.7,-141.8
"2025-12-05","00:00",92.58,"81.03",843.3,135.4,3997.9,-135.4
"2025-12-05","00:30",91,"79.65",806.2,79.3,3880.2,-79.3
"2025-12-05","01:00",92,"80.53",848.4,92.5,4058.7,-92.5
"2025-12-05","01:30",90.21,"78.96",844.8,100,3975.6,-100
"2025-12-05","02:00",89.12,"78.00",832.3,105.4,4023.5,-105.4
"2025-12-05","02:30",88,"77.02",816.4,102.8,3988.7,-102.8
"2025-12-05","03:00",85.65,"74.97",763.4,31.6,3958.6,-31.6
"2025-12-05","03:30",82.32,"72.05",750.9,24.1,3916.4,-24.1
"2025-12-05","04:00",84,"73.52",723.8,-34.4,3972.5,34.4
"2025-12-05","04:30",82.69,"72.38",729.3,-122.5,4055.6,122.5
"2025-12-05","05:00",89.33,"78.19",791.6,-282.1,4222.4,282.1
"2025-12-05","05:30",88.93,"77.84",803.9,-354.3,4360.8,354.3
"2025-12-05","06:00",95.77,"83.82",1097.3,-629.7,4737.8,629.7
"2025-12-05","06:30",96,"84.03",1145.1,-732.6,4911.3,732.6
"2025-12-05","07:00",112,"98.03",1239.5,-638.9,5196.6,638.9
"2025-12-05","07:30",115.39,"101.00",1286.9,-640.6,5306.9,640.6
"2025-12-05","08:00",116.43,"101.91",1372.6,-753.5,5423.1,753.5
"2025-12-05","08:30",116.07,"101.59",1410,-743.9,5596.1,743.9
"2025-12-05","09:00",111.93,"97.97",1430.9,-635.6,5618.5,635.6
"2025-12-05","09:30",111.54,"97.63",1436.8,-693.6,5761.6,693.6
"2025-12-05","10:00",100.54,"88.00",1479.9,-668.5,5693.6,668.5
"2025-12-05","10:30",98,"85.78",1458.8,-660.8,5821,660.8
"2025-12-05","11:00",93.48,"81.82",1385.9,-478.9,5458.6,478.9
"2025-12-05","11:30",93.06,"81.45",1396.4,-461.9,5421.5,461.9
"2025-12-05","12:00",91.33,"79.94",1268.6,-336.5,5313.8,336.5
"2025-12-05","12:30",91.35,"79.96",1257.1,-296.9,5289.1,296.9
"2025-12-05","13:00",88.97,"77.87",1286,-213.3,5127.2,213.3
"2025-12-05","13:30",88.89,"77.80",1263.6,-223.3,5085.8,223.3
"2025-12-05","14:00",86.59,"75.79",1208.3,-166.5,5065.9,166.5
"2025-12-05","14:30",86.53,"75.74",1206,-209.3,5052.5,209.3
"2025-12-05","15:00",85.92,"75.20",1275.2,-127.7,5024.2,127.7
"2025-12-05","15:30",86.11,"75.37",1227.7,-35.8,4985.8,35.8
"2025-12-05","16:00",90.79,"79.47",1229.6,20.9,4891,-20.9
"2025-12-05","16:30",93.26,"81.63",1285,79,5071.4,-79
"2025-12-05","17:00",94.02,"82.29",1266.9,42.6,5212.4,-42.6
"2025-12-05","17:30",95,"83.15",1235,32.9,5247.3,-32.9
"2025-12-05","18:00",92.56,"81.02",1181.3,-4.4,5142.8,4.4
"2025-12-05","18:30",90.1,"78.86",1179.5,27.8,5042.2,-27.8
"2025-12-05","19:00",90.32,"79.05",1120.7,-135.1,5070.9,135.1
"2025-12-05","19:30",88.53,"77.49",1126.3,-124,4936.2,124
"2025-12-05","20:00",91,"79.65",1099.1,-199.3,4905.9,199.3
"2025-12-05","20:30",88.59,"77.54",1047.8,-104.8,4734.5,104.8
"2025-12-05","21:00",91.74,"80.30",1010.1,19.6,4503.1,-19.6
"2025-12-05","21:30",87,"76.15",1064.9,123.6,4360.6,-123.6
"2025-12-05","22:00",75.41,"66.00",1032.7,119.9,4248.3,-119.9
"2025-12-05","22:30",74.65,"65.34",964.9,77.2,4154.4,-77.2
