Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-15","23:00",103,"89.76",765.8,-438.7,3874.5,438.7
"2025-10-15","23:30",100,"87.15",721.6,-365.7,3682.5,365.7
"2025-10-16","00:00",100,"87.15",691.1,-293.2,3773.7,293.2
"2025-10-16","00:30",99,"86.27",681.6,-270.6,3738.7,270.6
"2025-10-16","01:00",99,"86.27",664,-263,3722.7,263
"2025-10-16","01:30",95,"82.79",653.7,-247,3670.7,247
"2025-10-16","02:00",100,"87.15",642.4,-238.6,3765.5,238.6
"2025-10-16","02:30",98,"85.40",651.2,-183.3,3687.4,183.3
"2025-10-16","03:00",97.67,"85.12",651,-197.3,3670,197.3
"2025-10-16","03:30",95,"82.79",646.4,-185.1,3637.3,185.1
"2025-10-16","04:00",96.68,"84.25",642.7,-223,3635.6,223
"2025-10-16","04:30",96.49,"84.09",642.9,-187.9,3572.3,187.9
"2025-10-16","05:00",93.3,"81.31",670,-235,3371.3,235
"2025-10-16","05:30",97.42,"84.90",712.7,-390.6,3567.8,390.6
"2025-10-16","06:00",111.85,"97.47",733.8,-188.9,3600.3,188.9
"2025-10-16","06:30",136.21,"118.70",830.1,-289.7,3844.6,289.7
"2025-10-16","07:00",295,"257.08",886,-233.3,4028.9,233.3
"2025-10-16","07:30",351.57,"306.38",982.6,-341.8,4311.5,341.8
"2025-10-16","08:00",289.65,"252.42",1126.4,71,4195.2,-71
"2025-10-16","08:30",289.65,"252.42",1112.3,8.4,4254.9,-8.4
"2025-10-16","09:00",289.65,"252.42",1192.1,-62.1,4321.3,62.1
"2025-10-16","09:30",276.2,"240.70",1192.8,-63.5,4321.5,63.5
"2025-10-16","10:00",281,"244.88",1206,-99.5,4311,99.5
"2025-10-16","10:30",261,"227.45",1191.4,-46.3,4263.3,46.3
"2025-10-16","11:00",255.44,"222.61",1160.9,-64.7,4285.9,64.7
"2025-10-16","11:30",249,"216.99",1153.4,-59.4,4285.9,59.4
"2025-10-16","12:00",232.23,"202.38",1184.5,-49,4284.5,49
"2025-10-16","12:30",228.9,"199.48",1166.9,-84.7,4325.6,84.7
"2025-10-16","13:00",200,"174.29",1077.7,-7.2,4249.2,7.2
"2025-10-16","13:30",193.08,"168.26",1067,1.1,4194.4,-1.1
"2025-10-16","14:00",183.6,"160.00",1054.3,-21.1,4187.3,21.1
"2025-10-16","14:30",183.6,"160.00",1047.5,-16.6,4162.1,16.6
"2025-10-16","15:00",199,"173.42",1108.7,-22.7,4185.5,22.7
"2025-10-16","15:30",210.64,"183.56",1117.2,-72,4209.9,72
"2025-10-16","16:00",202.74,"176.68",1082.3,-19.3,4216.2,19.3
"2025-10-16","16:30",251,"218.74",1092.9,-33.2,4188.9,33.2
"2025-10-16","17:00",230,"200.44",1069,-9.1,4260.5,9.1
"2025-10-16","17:30",261,"227.45",1084.4,-94.5,4332.7,94.5
"2025-10-16","18:00",255,"222.22",1105.6,-51.4,4256,51.4
"2025-10-16","18:30",238.5,"207.84",1115.2,-24.3,4297.8,24.3
"2025-10-16","19:00",255.18,"222.38",1112.6,-117.2,4382.9,117.2
"2025-10-16","19:30",238.68,"208.00",1085.2,-7.8,4226.9,7.8
"2025-10-16","20:00",235,"204.79",1055.9,-98.8,4196.4,98.8
"2025-10-16","20:30",175,"152.51",1022.9,-55.4,4148.5,55.4
"2025-10-16","21:00",165.01,"143.80",1026,-179.4,4063.5,179.4
"2025-10-16","21:30",114.17,"99.49",946,-74.9,3892.9,74.9
"2025-10-16","22:00",107.9,"94.03",864.2,-486.2,4123.5,486.2
"2025-10-16","22:30",97.31,"84.80",800.8,-354.8,3873.1,354.8
