Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-22","23:00",94.41,"82.98",809.8,90.6,3711,-90.6
"2025-11-22","23:30",91.16,"80.13",800.9,90.3,3680,-90.3
"2025-11-23","00:00",95.2,"83.68",725.3,-50.9,3647.6,50.9
"2025-11-23","00:30",91.94,"80.81",779.7,-56.5,3622.8,56.5
"2025-11-23","01:00",84.83,"74.56",865.8,-223,3633.7,223
"2025-11-23","01:30",82.01,"72.08",805.3,-167.4,3747.8,167.4
"2025-11-23","02:00",75.95,"66.76",739.5,-80.7,3513.6,80.7
"2025-11-23","02:30",73.38,"64.50",765.4,-89.1,3503.4,89.1
"2025-11-23","03:00",69.09,"60.73",733.2,-117.8,3511.9,117.8
"2025-11-23","03:30",68.26,"60.00",739.2,-75.7,3531.1,75.7
"2025-11-23","04:00",65.87,"57.90",778.4,-143.3,3553,143.3
"2025-11-23","04:30",64.85,"57.00",771.8,-97.9,3553.1,97.9
"2025-11-23","05:00",62.92,"55.30",775.9,-137,3549.7,137
"2025-11-23","05:30",62.8,"55.20",777.5,-143.9,3558.5,143.9
"2025-11-23","06:00",62.87,"55.26",762.6,-64.6,3576.8,64.6
"2025-11-23","06:30",64.78,"56.94",794.3,-161.8,3605.2,161.8
"2025-11-23","07:00",67.04,"58.93",868.6,-155.7,3685.1,155.7
"2025-11-23","07:30",68.01,"59.78",945.4,-292.8,3721.5,292.8
"2025-11-23","08:00",67.12,"59.00",903.3,-144.1,3771.7,144.1
"2025-11-23","08:30",68.6,"60.30",933.7,-217,3813.2,217
"2025-11-23","09:00",73.03,"64.19",982,-218.7,4157.5,218.7
"2025-11-23","09:30",75,"65.92",929,-207.6,4161.1,207.6
"2025-11-23","10:00",80.34,"70.62",1029.8,-288.8,4279.9,288.8
"2025-11-23","10:30",80.49,"70.75",1056.7,-343.3,4329.3,343.3
"2025-11-23","11:00",84.24,"74.04",1044.8,-254.9,4398.5,254.9
"2025-11-23","11:30",84.83,"74.56",1080.6,-362.9,4444,362.9
"2025-11-23","12:00",90.01,"79.12",1101.6,-295.4,4468.5,295.4
"2025-11-23","12:30",91.02,"80.00",1122.7,-407.2,4581,407.2
"2025-11-23","13:00",91,"79.99",1038.9,-367.6,4545.6,367.6
"2025-11-23","13:30",91.15,"80.12",1041.8,-378.4,4531.5,378.4
"2025-11-23","14:00",96.08,"84.45",1034.3,-338.5,4428.9,338.5
"2025-11-23","14:30",96.61,"84.92",1035.1,-342.9,4428.1,342.9
"2025-11-23","15:00",97.19,"85.43",988.1,-289.3,4423.4,289.3
"2025-11-23","15:30",96.21,"84.57",1102.7,-495.6,4654.5,495.6
"2025-11-23","16:00",116,"101.96",1170.7,-468.9,4975.4,468.9
"2025-11-23","16:30",121.64,"106.92",1107.3,-419.4,4915.6,419.4
"2025-11-23","17:00",122.19,"107.40",1154.2,-402.8,5065.1,402.8
"2025-11-23","17:30",122.93,"108.05",1171.2,-431.2,5122.3,431.2
"2025-11-23","18:00",120,"105.48",1139.3,-419.7,5041.9,419.7
"2025-11-23","18:30",116.84,"102.70",1090.7,-326.8,4869.6,326.8
"2025-11-23","19:00",101,"88.78",1033.9,-355.6,4787.5,355.6
"2025-11-23","19:30",97.73,"85.90",986.9,-204.6,4510.3,204.6
"2025-11-23","20:00",94.91,"83.42",1015.4,-378.7,4599.9,378.7
"2025-11-23","20:30",98.04,"86.17",971.7,-157.6,4260.9,157.6
"2025-11-23","21:00",100,"87.90",892,-210.8,4174.9,210.8
"2025-11-23","21:30",96.02,"84.40",885.9,-133.7,4000,133.7
"2025-11-23","22:00",81.85,"71.94",837.5,-224.1,3943.3,224.1
"2025-11-23","22:30",78.18,"68.72",818,-163.8,3759.6,163.8
