Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-20","23:00",125,"110.22",859.6,-214.7,4396.7,214.7
"2025-11-20","23:30",110,"96.99",839.5,-170.2,4313,170.2
"2025-11-21","00:00",101.37,"89.38",811.3,-259.8,4202.8,259.8
"2025-11-21","00:30",101.36,"89.37",800.5,-230,4083,230
"2025-11-21","01:00",101.36,"89.37",850.4,-219.9,4055.4,219.9
"2025-11-21","01:30",98.78,"87.10",837.7,-226.3,3989.6,226.3
"2025-11-21","02:00",100,"88.18",827.3,-273.2,4029.6,273.2
"2025-11-21","02:30",98.41,"86.77",833,-226.2,3987.6,226.2
"2025-11-21","03:00",105,"92.58",799.4,-234.2,4282.8,234.2
"2025-11-21","03:30",101.37,"89.38",796.5,-169.5,4227.1,169.5
"2025-11-21","04:00",103.61,"91.36",817.2,-259.3,4290.7,259.3
"2025-11-21","04:30",101.37,"89.38",775.7,-186.1,4178.5,186.1
"2025-11-21","05:00",108,"95.23",780,-211.6,4224.7,211.6
"2025-11-21","05:30",110,"96.99",808.7,-260.9,4323.3,260.9
"2025-11-21","06:00",133.97,"118.13",943.6,-383.1,4208.1,383.1
"2025-11-21","06:30",145.16,"128.00",975.4,-405.7,4496.1,405.7
"2025-11-21","07:00",180,"158.72",1144.9,-375.7,4791.2,375.7
"2025-11-21","07:30",204.14,"180.00",1233.8,-493.9,5037.7,493.9
"2025-11-21","08:00",204.71,"180.50",1346.3,-540.1,5165.6,540.1
"2025-11-21","08:30",202,"178.11",1386.1,-616.2,5302.6,616.2
"2025-11-21","09:00",198.14,"174.71",1420.5,-583.8,5399.8,583.8
"2025-11-21","09:30",175,"154.31",1431.6,-588.4,5494.5,588.4
"2025-11-21","10:00",161.86,"142.72",1365.8,-585.1,5364.6,585.1
"2025-11-21","10:30",150,"132.26",1355.4,-436.4,5212.5,436.4
"2025-11-21","11:00",140,"123.45",1327.3,-482.2,5269.6,482.2
"2025-11-21","11:30",127.97,"112.84",1342.1,-470,5230.9,470
"2025-11-21","12:00",131.56,"116.00",1291.8,-414.5,5160.2,414.5
"2025-11-21","12:30",126.23,"111.30",1271.7,-358.5,5121.8,358.5
"2025-11-21","13:00",132.01,"116.40",1281.5,-458.6,5154.1,458.6
"2025-11-21","13:30",129.06,"113.80",1290.5,-415.6,5058.1,415.6
"2025-11-21","14:00",138.54,"122.16",1208.2,-389.4,5044.5,389.4
"2025-11-21","14:30",139,"122.56",1186.9,-391.9,5066.7,391.9
"2025-11-21","15:00",155,"136.67",1236.7,-316.8,4985,316.8
"2025-11-21","15:30",155.14,"136.80",1239.4,-467.6,5156.4,467.6
"2025-11-21","16:00",172.37,"151.99",1354.2,-576.1,5514,576.2
"2025-11-21","16:30",173.57,"153.05",1375.1,-651.9,5697.4,651.9
"2025-11-21","17:00",167.85,"148.00",1425.9,-625.6,5904.3,625.6
"2025-11-21","17:30",166.71,"147.00",1458.4,-692.8,5998,692.8
"2025-11-21","18:00",160,"141.08",1283.6,-416.4,5451.3,416.4
"2025-11-21","18:30",152.84,"134.77",1358.8,-466.8,5430,466.8
"2025-11-21","19:00",130.51,"115.08",1180.7,-386.9,5212.5,386.9
"2025-11-21","19:30",127.13,"112.10",1205,-422.3,5259.5,422.3
"2025-11-21","20:00",109.27,"96.35",1197,-474.9,5071.5,474.9
"2025-11-21","20:30",106.7,"94.08",1165.5,-465.6,5060,465.6
"2025-11-21","21:00",99.42,"87.66",1137.1,-514.5,4943.7,514.5
"2025-11-21","21:30",98.21,"86.60",1096.7,-464.7,4802.1,464.7
"2025-11-21","22:00",95.53,"84.23",1101,-559.3,4656.3,559.3
"2025-11-21","22:30",94.47,"83.30",1061.8,-501.9,4536.5,501.9
