Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-24","23:00",9.17,"8.00",999.6,114.6,3552.7,-114.6
"2025-10-24","23:30",7.79,"6.80",999,107.4,3476.8,-107.4
"2025-10-25","00:00",4.5,"3.93",940.8,75,3461.4,-75
"2025-10-25","00:30",3.69,"3.22",1007.6,165.7,3420.6,-165.7
"2025-10-25","01:00",2.61,"2.28",941.4,164.2,3351.6,-164.2
"2025-10-25","01:30",1.15,"1.00",945.9,184.7,3312.8,-184.7
"2025-10-25","02:00",5.04,"4.40",984.7,249.4,3607.8,-249.4
"2025-10-25","02:30",4.51,"3.93",1054.2,307.6,3587.5,-307.6
"2025-10-25","03:00",4.05,"3.53",1003.7,253.4,3531.5,-253.4
"2025-10-25","03:30",2.42,"2.11",1030,280.6,3499.3,-280.6
"2025-10-25","04:00",3.44,"3.00",965.6,225,3484.4,-225
"2025-10-25","04:30",2.01,"1.75",1016.2,262.1,3480.4,-262.1
"2025-10-25","05:00",2.28,"1.99",989.4,273.9,3485.3,-273.9
"2025-10-25","05:30",3,"2.62",1004.9,243.7,3477.3,-243.7
"2025-10-25","06:00",7.5,"6.54",1104.8,293.1,3539.3,-293.1
"2025-10-25","06:30",10.32,"9.00",1073.3,271,3558.2,-271
"2025-10-25","07:00",18.22,"15.90",1168.5,305.4,3582.1,-305.4
"2025-10-25","07:30",28.11,"24.52",1179.2,273,3533.6,-273
"2025-10-25","08:00",39.44,"34.41",1257.9,342.9,3526.9,-342.9
"2025-10-25","08:30",62.47,"54.50",1299.3,371.8,3588.4,-371.8
"2025-10-25","09:00",59.3,"51.74",1339.5,359.4,3732.1,-359.4
"2025-10-25","09:30",62.58,"54.60",1351.6,389.2,3812.9,-389.2
"2025-10-25","10:00",70.3,"61.33",1310.1,322.7,3859.2,-322.7
"2025-10-25","10:30",55,"47.98",1333,391.3,3841.7,-391.3
"2025-10-25","11:00",36.83,"32.13",1247.8,280.1,3753,-280.1
"2025-10-25","11:30",19.48,"17.00",1266.5,293.2,3803,-293.1
"2025-10-25","12:00",15,"13.09",1128.1,160.8,3831.4,-160.8
"2025-10-25","12:30",10.23,"8.93",1200.7,205.7,3825.3,-205.7
"2025-10-25","13:00",9.38,"8.18",1122.3,102.6,3810.2,-102.6
"2025-10-25","13:30",9.01,"7.86",1215.6,227.7,3983.4,-227.7
"2025-10-25","14:00",11.09,"9.68",1100.7,117.7,3928.5,-117.7
"2025-10-25","14:30",10.4,"9.07",1082.6,100.1,3912.1,-100.1
"2025-10-25","15:00",13.33,"11.63",1061.2,91.8,3865.2,-91.8
"2025-10-25","15:30",15.95,"13.92",1073.2,74.5,3921.4,-74.5
"2025-10-25","16:00",36.56,"31.90",1000.6,4,3721.3,-4
"2025-10-25","16:30",44.75,"39.04",1068.9,47.1,3781.3,-47.1
"2025-10-25","17:00",77.22,"67.37",1182.6,180.1,3792.2,-180.1
"2025-10-25","17:30",96.64,"84.31",1120,91.9,3809.5,-91.9
"2025-10-25","18:00",84.22,"73.48",1081.4,56.1,3903.5,-56.1
"2025-10-25","18:30",86.6,"75.55",1075.1,66.6,3944.6,-66.6
"2025-10-25","19:00",111,"96.84",1171.5,120.1,3814.5,-120.1
"2025-10-25","19:30",85,"74.16",1207.9,217.4,3799.9,-217.4
"2025-10-25","20:00",92,"80.27",1138.2,235.1,3701.8,-235.1
"2025-10-25","20:30",57.78,"50.41",1156,261.7,3717,-261.7
"2025-10-25","21:00",70.29,"61.32",1083.1,223.9,3540.5,-223.9
"2025-10-25","21:30",60.26,"52.57",1175.5,296.6,3500.9,-296.6
"2025-10-25","22:00",93.87,"81.90",1167.4,315.6,3274.2,-315.6
"2025-10-25","22:30",76,"66.31",1230.8,387.2,3206.3,-387.2
