Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-22","23:00",167.56,"145.86",835.1,128.1,3354.1,-128.1
"2025-10-22","23:30",139,"121.00",841.3,163,3313.1,-163
"2025-10-23","00:00",117.7,"102.45",652.4,24.8,3303.4,-24.8
"2025-10-23","00:30",121.7,"105.94",786.1,179.3,3214.3,-179.3
"2025-10-23","01:00",125,"108.81",753.7,161.6,3148.5,-161.6
"2025-10-23","01:30",102.66,"89.36",673.6,94.9,3089.7,-94.9
"2025-10-23","02:00",97,"84.44",622.6,-52.2,3168.5,52.2
"2025-10-23","02:30",90.49,"78.77",673.9,-58.3,3179.4,58.3
"2025-10-23","03:00",80.41,"69.99",676.7,-130.5,3255.5,130.5
"2025-10-23","03:30",80.15,"69.77",686.8,6.7,3082.8,-6.7
"2025-10-23","04:00",75.64,"65.84",696.8,55.5,3120.3,-55.5
"2025-10-23","04:30",74.01,"64.42",718,50.8,3084.6,-50.8
"2025-10-23","05:00",73.83,"64.27",727.8,-169.9,3309.1,169.9
"2025-10-23","05:30",73.83,"64.27",744.7,-215.7,3405.9,215.7
"2025-10-23","06:00",83.82,"72.96",765.8,-116.7,3510.9,116.7
"2025-10-23","06:30",84.63,"73.67",851.6,-292.2,3822.1,292.2
"2025-10-23","07:00",96.77,"84.24",989.1,-339.3,4133.1,339.3
"2025-10-23","07:30",105.06,"91.45",1058.9,-349.2,4289.5,349.2
"2025-10-23","08:00",117.18,"102.00",1097.3,-276.7,4412.3,276.7
"2025-10-23","08:30",130,"113.16",1100.7,-298.3,4486,298.3
"2025-10-23","09:00",130.28,"113.41",1128.4,-332.5,4522.8,332.5
"2025-10-23","09:30",129.96,"113.13",1134.6,-286.5,4462.2,286.5
"2025-10-23","10:00",122,"106.20",1125.4,-326.8,4446.2,326.8
"2025-10-23","10:30",111.51,"97.07",1133.7,-250.4,4381.6,250.4
"2025-10-23","11:00",108.38,"94.34",1125.6,-338.4,4482.8,338.4
"2025-10-23","11:30",104.69,"91.13",1145.1,-299.6,4435.7,299.6
"2025-10-23","12:00",97.53,"84.90",1113.1,-313.7,4451,313.7
"2025-10-23","12:30",92,"80.08",1169.7,-332.4,4515.1,332.4
"2025-10-23","13:00",84.02,"73.14",1261.4,-492.1,4647.9,492.1
"2025-10-23","13:30",80.19,"69.80",1205.8,-362.8,4583.4,362.8
"2025-10-23","14:00",79.3,"69.03",1196.1,-350.7,4443.5,350.7
"2025-10-23","14:30",80.19,"69.80",1161.3,-296.1,4609.9,296.1
"2025-10-23","15:00",79.3,"69.03",1099.3,-181.7,4555.5,181.7
"2025-10-23","15:30",80.19,"69.80",1173.5,-313.9,4641,313.9
"2025-10-23","16:00",88,"76.60",1134.8,-292,4715.8,292
"2025-10-23","16:30",94.12,"81.93",1148.8,-338.4,4689.5,338.4
"2025-10-23","17:00",102.24,"89.00",1124.7,-281.1,4499.9,281.1
"2025-10-23","17:30",104.92,"91.33",1095.8,-276.2,4526.2,276.2
"2025-10-23","18:00",106.84,"93.00",1097.6,-228.1,4462.5,228.1
"2025-10-23","18:30",108.13,"94.12",1116.1,-240,4504.2,240
"2025-10-23","19:00",107.72,"93.77",1120.9,-353.1,4526.2,353.1
"2025-10-23","19:30",103.52,"90.11",1079,-226,4430,226
"2025-10-23","20:00",94.67,"82.41",1067.6,-326.6,4373.8,326.6
"2025-10-23","20:30",94.67,"82.41",998.7,-99.5,4035.1,99.5
"2025-10-23","21:00",83.4,"72.60",969.3,-165,3998.5,165
"2025-10-23","21:30",80.19,"69.80",908.4,-47.5,3790.8,47.5
"2025-10-23","22:00",49.6,"43.18",920,-125.5,3751.8,125.5
"2025-10-23","22:30",43.3,"37.69",862.7,-86.9,3580,86.9
