Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-17","23:00",68.64,"60.32",1130.4,324.9,4281.6,-324.9
"2025-12-17","23:30",66.82,"58.72",1096.3,351.4,4155.2,-351.4
"2025-12-18","00:00",63.42,"55.73",1051.4,338.4,4070.8,-338.4
"2025-12-18","00:30",63.1,"55.45",1064.1,318.7,4024.1,-318.7
"2025-12-18","01:00",55.74,"48.98",1056.3,276,3859.6,-276
"2025-12-18","01:30",55.09,"48.41",1062.9,324.9,3805.8,-324.9
"2025-12-18","02:00",47.93,"42.12",1114.5,368.6,3808.1,-368.6
"2025-12-18","02:30",47.93,"42.12",1152.1,414.1,3833.1,-414.1
"2025-12-18","03:00",45.68,"40.14",1187.8,448.5,3825.3,-448.5
"2025-12-18","03:30",45.28,"39.79",1184.1,471.1,3805.8,-471.1
"2025-12-18","04:00",43.24,"38.00",1093.3,383.1,3507.8,-383.1
"2025-12-18","04:30",43.62,"38.33",1079,375.3,3493,-375.3
"2025-12-18","05:00",49.33,"43.35",1031.7,240.9,3436,-240.9
"2025-12-18","05:30",50.82,"44.66",1068.7,302.5,3531,-302.5
"2025-12-18","06:00",74.88,"65.81",1085.3,242.6,3726.6,-242.6
"2025-12-18","06:30",77.09,"67.75",982.3,46.8,3938.5,-46.8
"2025-12-18","07:00",87.69,"77.06",1108.9,96.7,4257,-96.7
"2025-12-18","07:30",91.72,"80.60",1131.3,-28.6,4498,28.6
"2025-12-18","08:00",96.67,"84.95",1207.5,-146.2,4653.2,146.2
"2025-12-18","08:30",98.56,"86.62",1265.2,-179.4,4720.7,179.4
"2025-12-18","09:00",97.86,"86.00",1257.7,-220.9,4982.4,220.9
"2025-12-18","09:30",96.98,"85.23",1248.2,-215.5,5024.3,215.5
"2025-12-18","10:00",96.69,"84.97",1243.1,-195.6,4971.1,195.6
"2025-12-18","10:30",96.38,"84.70",1230.3,-165.1,4947.1,165.1
"2025-12-18","11:00",97.25,"85.46",1232.1,-244.2,5009.8,244.2
"2025-12-18","11:30",97.29,"85.50",1241.2,-193.7,4945.7,193.7
"2025-12-18","12:00",97.86,"86.00",1247.5,-108.7,4878,108.7
"2025-12-18","12:30",99.59,"87.52",1261.5,-103.4,4884.2,103.4
"2025-12-18","13:00",99.6,"87.53",1191.9,-94.3,4832.2,94.3
"2025-12-18","13:30",100.14,"88.00",1174,-72.2,4761.3,72.2
"2025-12-18","14:00",97.05,"85.29",1207.5,48.2,4723.8,-48.2
"2025-12-18","14:30",100,"87.88",1170.1,19.6,4784.4,-19.6
"2025-12-18","15:00",100.84,"88.62",1195.2,31.1,4783.9,-31.1
"2025-12-18","15:30",108.78,"95.60",1201.2,-4.3,4873.4,4.3
"2025-12-18","16:00",112,"98.43",1242.4,24.7,4999.9,-24.7
"2025-12-18","16:30",125,"109.85",1262.7,-90.1,5245.2,90.1
"2025-12-18","17:00",116.52,"102.40",1253.4,-76.8,5364.9,76.8
"2025-12-18","17:30",112.57,"98.93",1232.2,-89.6,5388.7,89.6
"2025-12-18","18:00",104,"91.40",1220.1,-52.9,5187.5,52.9
"2025-12-18","18:30",95.36,"83.80",1217.4,-140,5177.9,140
"2025-12-18","19:00",94,"82.61",1137.1,-107.9,5052.4,107.9
"2025-12-18","19:30",90.95,"79.93",1180.6,-147,4912.8,147
"2025-12-18","20:00",86.48,"76.00",1120.1,30.2,4660.2,-30.2
"2025-12-18","20:30",83.41,"73.30",1130.2,37.5,4550.8,-37.5
"2025-12-18","21:00",68.09,"59.84",1112.6,43,4449,-43
"2025-12-18","21:30",64.21,"56.43",1161.8,120.4,4308.7,-120.4
"2025-12-18","22:00",33.86,"29.76",1059.2,22.7,4248.7,-22.7
"2025-12-18","22:30",28.08,"24.68",1014.1,51.3,4190.7,-51.3
