Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-06","23:00",92,"80.48",940.7,244.5,3963.4,-244.5
"2025-12-06","23:30",86.71,"75.85",879.3,259.9,3901.9,-259.9
"2025-12-07","00:00",90.61,"79.26",830.9,236.7,3781.8,-236.7
"2025-12-07","00:30",88.36,"77.29",771.6,184.4,3693.2,-184.4
"2025-12-07","01:00",91,"79.60",723.4,42.8,3626,-42.8
"2025-12-07","01:30",90,"78.73",707.6,76.2,3564.5,-76.2
"2025-12-07","02:00",93.01,"81.36",686.7,65.8,3813.2,-65.8
"2025-12-07","02:30",93,"81.35",668.9,66.4,3849.3,-66.4
"2025-12-07","03:00",91,"79.60",663.2,50.9,3840.1,-50.9
"2025-12-07","03:30",90.02,"78.74",684.2,99.5,3820.8,-99.5
"2025-12-07","04:00",91.74,"80.25",614.7,31.4,3773.7,-31.4
"2025-12-07","04:30",91,"79.60",598,17.1,3661.4,-17.1
"2025-12-07","05:00",89.33,"78.14",578.7,-83.3,3483.9,83.3
"2025-12-07","05:30",89.36,"78.17",601.2,-47.3,3440.3,47.3
"2025-12-07","06:00",95.18,"83.26",619.9,-6.8,3439.6,6.8
"2025-12-07","06:30",95.5,"83.54",650.6,-74.5,3527.1,74.5
"2025-12-07","07:00",91.46,"80.00",704.5,23.7,3508,-23.7
"2025-12-07","07:30",95,"83.10",761.4,40.7,3614.7,-40.7
"2025-12-07","08:00",93,"81.35",758.3,9.9,3773.8,-9.9
"2025-12-07","08:30",95.34,"83.40",804.4,6.9,3892.1,-6.9
"2025-12-07","09:00",103.15,"90.23",917.1,70.1,4137.8,-70.1
"2025-12-07","09:30",108.38,"94.80",992.2,118.5,4224.9,-118.5
"2025-12-07","10:00",126.27,"110.45",1035,127.9,4244.9,-127.9
"2025-12-07","10:30",135,"118.09",1031.1,124.1,4307.4,-124.1
"2025-12-07","11:00",151.39,"132.43",1074.1,162,4337.6,-162
"2025-12-07","11:30",141.39,"123.68",1051.3,121,4366.5,-121
"2025-12-07","12:00",145.17,"126.99",1032.8,95.2,4433.7,-95.2
"2025-12-07","12:30",140.61,"123.00",1009.7,54.9,4460.9,-54.9
"2025-12-07","13:00",133,"116.34",981,18.4,4495.8,-18.4
"2025-12-07","13:30",126.32,"110.50",961.3,8.3,4456.9,-8.3
"2025-12-07","14:00",108.82,"95.19",937.3,-5.2,4540.1,5.2
"2025-12-07","14:30",105.04,"91.88",944.4,-29.1,4526.6,29.1
"2025-12-07","15:00",100,"87.47",951.7,-60.4,4608.8,60.4
"2025-12-07","15:30",103.58,"90.61",994.8,-115.5,4665.3,115.5
"2025-12-07","16:00",111.8,"97.80",1012.6,-22.8,4666.7,22.8
"2025-12-07","16:30",120.76,"105.63",1073.2,-27.3,4795.7,27.3
"2025-12-07","17:00",127.01,"111.10",1082.8,-70.3,4974.4,70.3
"2025-12-07","17:30",127.01,"111.10",1100.7,-49.8,4981.1,49.8
"2025-12-07","18:00",105,"91.85",1077.2,-53.5,4917.8,53.5
"2025-12-07","18:30",91,"79.60",1028.7,-31.4,4836.8,31.4
"2025-12-07","19:00",87.8,"76.80",1013.6,-132.5,4827.6,132.5
"2025-12-07","19:30",84.09,"73.56",970.1,-103.9,4673.8,103.9
"2025-12-07","20:00",81.64,"71.41",978.9,-111.2,4576.9,111.2
"2025-12-07","20:30",79.69,"69.71",939.7,-107.7,4458.2,107.7
"2025-12-07","21:00",79.69,"69.71",981.6,96.8,4291.6,-96.8
"2025-12-07","21:30",74.32,"65.01",1001.1,156.4,4140.1,-156.4
"2025-12-07","22:00",55,"48.11",939.6,166.8,4019.2,-166.8
"2025-12-07","22:30",52.59,"46.00",867.5,85.6,3896.2,-85.6
