Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-10","23:00",90,"79.04",781.1,-143.1,3843.2,143.1
"2025-11-10","23:30",85.05,"74.70",725.1,-173.4,3719.6,173.4
"2025-11-11","00:00",88.6,"77.81",669.5,-18,3399.3,17.9
"2025-11-11","00:30",85,"74.65",645.6,-28.2,3306.3,28.2
"2025-11-11","01:00",80.03,"70.29",708.6,-255,3470.8,255
"2025-11-11","01:30",78.64,"69.07",684.5,-156.3,3333.7,156.3
"2025-11-11","02:00",78.1,"68.59",683.6,-157.6,3671.6,157.6
"2025-11-11","02:30",76.37,"67.07",681.2,-103.1,3588.8,103.1
"2025-11-11","03:00",75.53,"66.34",687.8,-200.5,3704.9,200.5
"2025-11-11","03:30",73.96,"64.96",650.5,-113.7,3598.4,113.7
"2025-11-11","04:00",74.51,"65.44",672,-237.9,3743.4,237.9
"2025-11-11","04:30",73.96,"64.96",639.1,-143.8,3604.5,143.8
"2025-11-11","05:00",77.48,"68.05",753.6,-300.4,3738.8,300.4
"2025-11-11","05:30",78.2,"68.68",716.9,-215.3,3708.9,215.3
"2025-11-11","06:00",92.23,"81.00",932.8,-385.7,3957.8,385.7
"2025-11-11","06:30",96.17,"84.46",904.7,-314.9,3923.4,314.9
"2025-11-11","07:00",100.89,"88.61",1063.4,-392.6,4583.5,392.6
"2025-11-11","07:30",104.81,"92.05",1082.1,-379.3,4564.5,379.4
"2025-11-11","08:00",100.69,"88.43",1181.5,-555.2,4833.8,555.2
"2025-11-11","08:30",102.42,"89.95",1220.4,-608,4857.9,608.1
"2025-11-11","09:00",96.68,"84.91",1181.7,-528,4916.3,528
"2025-11-11","09:30",97.33,"85.48",1198.3,-503.5,4940.9,503.5
"2025-11-11","10:00",90.79,"79.74",1191.5,-510,4933.4,510
"2025-11-11","10:30",91,"79.92",1191.4,-522.3,4937.4,522.3
"2025-11-11","11:00",86.78,"76.22",1165.6,-411,4852.1,411
"2025-11-11","11:30",88.03,"77.31",1160.4,-457.4,4872.3,457.4
"2025-11-11","12:00",88.97,"78.14",1135.4,-302.9,4824.8,302.9
"2025-11-11","12:30",90,"79.04",1126,-325.3,4796.8,325.3
"2025-11-11","13:00",92.57,"81.30",1120.4,-321.6,4774.5,321.7
"2025-11-11","13:30",93.36,"82.00",1106.3,-253.7,4675.8,253.6
"2025-11-11","14:00",95.64,"84.00",1085.4,-215.6,4616,215.6
"2025-11-11","14:30",97,"85.19",1084.8,-222.8,4603.5,222.8
"2025-11-11","15:00",97.36,"85.51",1096,-84.1,4465.5,84.1
"2025-11-11","15:30",113.86,"100.00",1118.2,-183.5,4583.7,183.5
"2025-11-11","16:00",116,"101.88",1143.9,-94,4549.9,94
"2025-11-11","16:30",124.28,"109.15",1175.8,-238.1,4741.5,238.1
"2025-11-11","17:00",135,"118.57",1193.6,-104.7,4746.8,104.7
"2025-11-11","17:30",143.69,"126.20",1196.5,-70.9,4757.2,70.8
"2025-11-11","18:00",138.5,"121.64",1196.7,-173.6,4750.3,173.6
"2025-11-11","18:30",121.02,"106.29",1153.9,-33.1,4550,33.1
"2025-11-11","19:00",118.14,"103.76",1111.4,-93.1,4462.1,93.1
"2025-11-11","19:30",102.75,"90.24",1075.6,-28.6,4374.5,28.6
"2025-11-11","20:00",98.4,"86.42",1051.1,-135.5,4369.1,135.5
"2025-11-11","20:30",92.69,"81.41",994.1,-18.5,4159.6,18.4
"2025-11-11","21:00",89,"78.17",969.8,-42,4018.2,42
"2025-11-11","21:30",81.69,"71.75",1025,121.9,3871.2,-121.8
"2025-11-11","22:00",78.2,"68.68",1066.2,209.6,3796.1,-209.6
"2025-11-11","22:30",75.3,"66.13",1203.1,369.7,3664.8,-369.8
