Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-28","23:00",125.14,"109.62",978,254,3997.1,-254
"2025-11-28","23:30",119.3,"104.50",931.8,252.6,3867.5,-252.6
"2025-11-29","00:00",114.8,"100.56",850.7,174.1,3754.6,-174.1
"2025-11-29","00:30",114.8,"100.56",830.4,173.3,3649.5,-173.3
"2025-11-29","01:00",115,"100.74",805.5,89.5,3568.5,-89.5
"2025-11-29","01:30",114.66,"100.44",791.5,103.7,3499.8,-103.7
"2025-11-29","02:00",123,"107.74",814.2,148.6,3547.5,-148.6
"2025-11-29","02:30",120.8,"105.82",792.4,129,3496.7,-129
"2025-11-29","03:00",119.55,"104.72",807.3,144.3,3456,-144.3
"2025-11-29","03:30",114.66,"100.44",795.9,158.6,3425.2,-158.6
"2025-11-29","04:00",114.66,"100.44",800.4,163.8,3415,-163.8
"2025-11-29","04:30",106.7,"93.47",788.4,159.7,3298.2,-159.7
"2025-11-29","05:00",103.94,"91.05",835.1,194.2,3265.8,-194.2
"2025-11-29","05:30",98.08,"85.91",865.5,215.5,3250,-215.5
"2025-11-29","06:00",104,"91.10",953.9,272.5,3399.3,-272.5
"2025-11-29","06:30",104,"91.10",975.8,256.7,3450.9,-256.7
"2025-11-29","07:00",98,"85.84",800.6,45.1,3659.5,-45.1
"2025-11-29","07:30",102.74,"90.00",851.8,50.2,3778.2,-50.2
"2025-11-29","08:00",102.01,"89.36",904.4,58.5,3873.7,-58.5
"2025-11-29","08:30",107.17,"93.88",972.6,68.2,3980,-68.2
"2025-11-29","09:00",120,"105.12",1019.4,53.3,4168,-53.3
"2025-11-29","09:30",116.15,"101.74",1032.6,43.1,4230.3,-43.1
"2025-11-29","10:00",112,"98.11",997.1,-33.5,4304.8,33.5
"2025-11-29","10:30",106.86,"93.61",976.1,-44.9,4351.3,44.9
"2025-11-29","11:00",105.53,"92.44",973.2,-66.1,4493.2,66.1
"2025-11-29","11:30",105.1,"92.06",964.3,-8.5,4532.6,8.5
"2025-11-29","12:00",105.34,"92.27",961,-9.4,4592.9,9.4
"2025-11-29","12:30",105,"91.98",972,2.1,4526.8,-2.1
"2025-11-29","13:00",101.6,"89.00",968.4,-26.6,4601,26.6
"2025-11-29","13:30",99,"86.72",942.3,-59.7,4520.2,59.7
"2025-11-29","14:00",96.5,"84.53",933.9,-53.7,4286.1,53.7
"2025-11-29","14:30",98.01,"85.85",923.6,-47.1,4307.8,47.1
"2025-11-29","15:00",104.15,"91.23",980.8,16.8,4281.3,-16.8
"2025-11-29","15:30",107.22,"93.92",966.9,-34,4302.4,34
"2025-11-29","16:00",125.26,"109.72",1066.5,57.9,4419.7,-57.9
"2025-11-29","16:30",146.74,"128.54",1101.7,50.8,4595.7,-50.8
"2025-11-29","17:00",175.1,"153.38",1091.5,5.1,4767.2,-5.1
"2025-11-29","17:30",185,"162.05",1102.8,8.8,4851.7,-8.8
"2025-11-29","18:00",182.85,"160.17",1105.1,34.7,4733.5,-34.7
"2025-11-29","18:30",182.85,"160.17",1090.9,61.7,4618.1,-61.7
"2025-11-29","19:00",175,"153.29",1062,62.7,4517.9,-62.7
"2025-11-29","19:30",168.2,"147.34",1064.2,103.6,4433.8,-103.6
"2025-11-29","20:00",165,"144.53",1037.9,106.6,4311.7,-106.6
"2025-11-29","20:30",158.68,"139.00",1042.7,141.8,4229.2,-141.8
"2025-11-29","21:00",154.8,"135.60",1003.5,130.2,4115,-130.2
"2025-11-29","21:30",149.11,"130.61",990,149.1,4055.7,-149.1
"2025-11-29","22:00",129.99,"113.87",912.7,106.6,3935.7,-106.6
"2025-11-29","22:30",125,"109.50",928.6,162.9,3857.1,-162.9
