Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-20","23:00",89.62,"78.55",1318.6,627.5,3875.9,-627.5
"2025-12-20","23:30",88,"77.13",1260.4,620.8,3763.7,-620.8
"2025-12-21","00:00",88.32,"77.41",1173.9,577.4,3656.2,-577.4
"2025-12-21","00:30",89,"78.00",1146.7,550.3,3582,-550.3
"2025-12-21","01:00",89.16,"78.14",1137.4,494,3512.4,-494
"2025-12-21","01:30",88.32,"77.41",1122,504.6,3427.5,-504.6
"2025-12-21","02:00",92.39,"80.97",1124.8,515.1,3586,-515.1
"2025-12-21","02:30",92,"80.63",1099.8,511.2,3546.1,-511.2
"2025-12-21","03:00",92.42,"81.00",1047.3,482.1,3479,-482.1
"2025-12-21","03:30",92.42,"81.00",1019.6,457.7,3426.2,-457.7
"2025-12-21","04:00",93,"81.51",1028.1,466.5,3431.3,-466.5
"2025-12-21","04:30",94,"82.38",1010,443.5,3370.6,-443.5
"2025-12-21","05:00",93,"81.51",1047.2,453.7,3367,-453.7
"2025-12-21","05:30",94,"82.38",1007,407.3,3311.9,-407.3
"2025-12-21","06:00",97.58,"85.52",1001.2,388.1,3321.8,-388.1
"2025-12-21","06:30",98.58,"86.40",959.7,317.2,3363.9,-317.2
"2025-12-21","07:00",96.99,"85.00",839.5,161.1,3395.4,-161.1
"2025-12-21","07:30",113.32,"99.32",959.5,228.5,3509.2,-228.5
"2025-12-21","08:00",96.56,"84.63",778.6,-16.7,3682,16.7
"2025-12-21","08:30",99.71,"87.39",842.4,-39.5,3814.7,39.5
"2025-12-21","09:00",108,"94.65",915.9,48.6,4005.1,-48.6
"2025-12-21","09:30",117.52,"103.00",976.5,75.5,4087.3,-75.5
"2025-12-21","10:00",131.05,"114.86",1014.9,82,4163.5,-82
"2025-12-21","10:30",131.05,"114.86",1024.6,101.2,4236.3,-101.2
"2025-12-21","11:00",123.63,"108.35",969.5,29.5,4292.2,-29.5
"2025-12-21","11:30",125.31,"109.82",967.1,26,4331.9,-26
"2025-12-21","12:00",149.11,"130.68",988.5,38.6,4378.4,-38.6
"2025-12-21","12:30",155,"135.85",1015.1,53.5,4414.2,-53.5
"2025-12-21","13:00",164.47,"144.15",1036,76.9,4377.1,-76.9
"2025-12-21","13:30",165,"144.61",1030.5,66.2,4354.5,-66.2
"2025-12-21","14:00",172,"150.74",1034.6,89.8,4362.9,-89.8
"2025-12-21","14:30",175.3,"153.64",1041.8,98,4374.2,-98
"2025-12-21","15:00",154.8,"135.67",1262.2,299.4,4389.2,-299.4
"2025-12-21","15:30",177.2,"155.30",1285.9,280.7,4435.8,-280.7
"2025-12-21","16:00",159.5,"139.79",1262.9,232.3,4574.2,-232.3
"2025-12-21","16:30",188.37,"165.09",1291.6,197.9,4726.4,-197.9
"2025-12-21","17:00",185.19,"162.30",1342,220.5,4804,-220.5
"2025-12-21","17:30",184,"161.26",1342.2,220.1,4760.2,-220.1
"2025-12-21","18:00",178.7,"156.62",1240,165.4,4687.5,-165.4
"2025-12-21","18:30",169.67,"148.70",1225,192.2,4643.2,-192.2
"2025-12-21","19:00",162.1,"142.07",1183.6,175.5,4583.1,-175.5
"2025-12-21","19:30",158.8,"139.18",1190.2,220.5,4519.2,-220.5
"2025-12-21","20:00",136,"119.19",1134.8,203.4,4412.3,-203.4
"2025-12-21","20:30",145,"127.08",1185.3,275.7,4325.7,-275.7
"2025-12-21","21:00",126,"110.43",1109.1,244.3,4214.9,-244.3
"2025-12-21","21:30",131.29,"115.07",941.3,102.1,4095.9,-102.1
"2025-12-21","22:00",107.82,"94.50",888.9,87.1,4004.5,-87.1
"2025-12-21","22:30",94.37,"82.71",852.4,86,3879.1,-86
