Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-01","23:00",76.97,"67.62",1067.1,261.8,4122.3,-261.8
"2025-12-01","23:30",71,"62.38",1031,272.8,3958.2,-272.8
"2025-12-02","00:00",67,"58.86",981.3,247.8,3814.2,-247.8
"2025-12-02","00:30",64,"56.23",977.3,239.3,3717.1,-239.3
"2025-12-02","01:00",61,"53.59",1000,199.8,3653,-199.8
"2025-12-02","01:30",59,"51.84",988.2,193.9,3598.6,-193.9
"2025-12-02","02:00",61.23,"53.80",1057.8,284.9,3884.1,-284.9
"2025-12-02","02:30",60.98,"53.58",1040.9,285.7,3861.3,-285.7
"2025-12-02","03:00",62.71,"55.10",1079.3,321.9,3890.9,-321.9
"2025-12-02","03:30",61.08,"53.66",1049.8,302.4,3835.5,-302.4
"2025-12-02","04:00",65.76,"57.78",1077.6,320.9,3800.3,-320.9
"2025-12-02","04:30",67,"58.86",1053.3,298.9,3780.1,-298.9
"2025-12-02","05:00",74.39,"65.36",1003.5,250.6,3670.4,-250.6
"2025-12-02","05:30",75.25,"66.11",984.2,156.9,3733.7,-156.9
"2025-12-02","06:00",84.67,"74.39",947.8,-144.5,4167.5,144.5
"2025-12-02","06:30",87.71,"77.06",989.4,-132,4225.3,132
"2025-12-02","07:00",92.73,"81.47",1103.1,-219.2,4629.1,219.2
"2025-12-02","07:30",98.58,"86.61",1188.1,-138.8,4758.3,138.8
"2025-12-02","08:00",101.17,"88.89",1226,-196.2,4850.6,196.2
"2025-12-02","08:30",102.06,"89.67",1278.3,-215.2,4915.1,215.2
"2025-12-02","09:00",95,"83.47",1323,-189.2,5020.7,189.2
"2025-12-02","09:30",94.11,"82.68",1319.4,-140.9,4995,140.9
"2025-12-02","10:00",87.81,"77.15",1292.7,-113.2,4928.5,113.2
"2025-12-02","10:30",87.19,"76.60",1295.3,-110.9,4916.6,110.9
"2025-12-02","11:00",86.62,"76.10",1235.9,-45.5,4862.2,45.5
"2025-12-02","11:30",86.62,"76.10",1239.4,-40,4868.9,40
"2025-12-02","12:00",90.41,"79.43",1238.6,-117,5019.5,117
"2025-12-02","12:30",90,"79.07",1228.4,-125.5,4989.2,125.5
"2025-12-02","13:00",94.09,"82.67",1217.5,-168.7,5017.9,168.7
"2025-12-02","13:30",94.09,"82.67",1208,-192.6,4956.9,192.6
"2025-12-02","14:00",98.06,"86.15",1186.6,-98.3,4880.2,98.3
"2025-12-02","14:30",99.18,"87.14",1193,-124.2,4886.2,124.2
"2025-12-02","15:00",105.74,"92.90",1199,-134,4934.3,134
"2025-12-02","15:30",111.67,"98.11",1211.6,-108.5,4920.8,108.5
"2025-12-02","16:00",126.02,"110.72",1248,-82.1,5060.8,82.1
"2025-12-02","16:30",151,"132.67",1283.8,-80.9,5220.9,80.9
"2025-12-02","17:00",170,"149.36",1294.9,-81.1,5354.1,81.1
"2025-12-02","17:30",165.17,"145.12",1273.3,-27.1,5344.9,27.1
"2025-12-02","18:00",165.17,"145.12",1255.5,-35.5,5247.7,35.5
"2025-12-02","18:30",145.14,"127.52",1249.6,44.6,5124.7,-44.6
"2025-12-02","19:00",136,"119.49",1201.7,28.2,5003.4,-28.2
"2025-12-02","19:30",120,"105.43",1154,14.2,4892.4,-14.2
"2025-12-02","20:00",110.04,"96.68",1137.4,26.3,4799.8,-26.3
"2025-12-02","20:30",104,"91.37",1063.9,3.1,4677.9,-3.1
"2025-12-02","21:00",100.12,"87.96",1035.3,-11.1,4562.4,11.1
"2025-12-02","21:30",97,"85.22",1005.3,32.6,4434.5,-32.6
"2025-12-02","22:00",91.09,"80.03",991.7,-230.7,4451.7,230.7
"2025-12-02","22:30",89.8,"78.90",1001.6,-202.9,4280.7,202.9
