Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-11","23:00",110,"95.77",665.6,-9.5,3297,9.5
"2025-10-11","23:30",104.52,"91.00",664.7,20.3,3224.8,-20.3
"2025-10-12","00:00",101.08,"88.00",627.1,23.6,3193,-23.6
"2025-10-12","00:30",97,"84.45",588.5,0.8,3134.7,-0.8
"2025-10-12","01:00",102.78,"89.48",721.9,169.6,3374.9,-169.6
"2025-10-12","01:30",98.78,"86.00",734.7,186.3,3320.2,-186.3
"2025-10-12","02:00",98.24,"85.53",678.4,96.5,3344.1,-96.5
"2025-10-12","02:30",96,"83.58",724.2,143.1,3316.7,-143.1
"2025-10-12","03:00",96.1,"83.67",620.3,39.9,3291.4,-39.9
"2025-10-12","03:30",95.39,"83.05",680.6,103.9,3261.2,-103.9
"2025-10-12","04:00",93.11,"81.06",567.1,2.3,3235.9,-2.3
"2025-10-12","04:30",91.66,"79.80",622.2,57.5,3236.6,-57.5
"2025-10-12","05:00",93.17,"81.12",573.1,-24.7,3218.5,24.7
"2025-10-12","05:30",93.17,"81.12",589.5,-35.3,3247.6,35.3
"2025-10-12","06:00",95,"82.71",603.7,-119.1,3072.1,119.1
"2025-10-12","06:30",97,"84.45",633.1,-137.9,3118.7,137.9
"2025-10-12","07:00",102,"88.80",727.6,-148,3220,148
"2025-10-12","07:30",105.67,"92.00",771.6,-197.9,3334.8,197.9
"2025-10-12","08:00",107.5,"93.59",849.1,-82.7,3354.1,82.7
"2025-10-12","08:30",117.3,"102.12",928.3,-153.2,3493.2,153.2
"2025-10-12","09:00",121.74,"105.99",899.8,-75.4,3567.5,75.4
"2025-10-12","09:30",128,"111.44",922.1,-161.6,3681.9,161.6
"2025-10-12","10:00",125,"108.83",953.6,-154.3,3706,154.3
"2025-10-12","10:30",120,"104.48",951.7,-147,3756.6,147
"2025-10-12","11:00",121.18,"105.50",952.2,-298.3,3875.7,298.3
"2025-10-12","11:30",103.33,"89.96",943.6,-187.4,3847.1,187.4
"2025-10-12","12:00",104.52,"91.00",955.8,-274.5,3895.2,274.5
"2025-10-12","12:30",97.85,"85.19",948.1,-225.6,3848.5,225.6
"2025-10-12","13:00",97.87,"85.21",953.7,-259,3929.8,259
"2025-10-12","13:30",94,"81.84",934.1,-180,3844.3,180
"2025-10-12","14:00",95,"82.71",925.1,-200.3,3864.1,200.3
"2025-10-12","14:30",96.48,"84.00",922.5,-231.9,3862.7,231.9
"2025-10-12","15:00",98.78,"86.00",910.7,-145.5,3799.8,145.5
"2025-10-12","15:30",103.6,"90.20",913.8,-163.5,3805.5,163.5
"2025-10-12","16:00",112.33,"97.80",919,-90.1,3749.3,90.1
"2025-10-12","16:30",142.81,"124.33",946.7,-105.5,3739.7,105.5
"2025-10-12","17:00",139.5,"121.45",1222.5,237.9,3680.7,-237.9
"2025-10-12","17:30",160.64,"139.86",1222.5,231.3,3718.2,-231.3
"2025-10-12","18:00",158.85,"138.30",1289.9,303.1,3785.7,-303.1
"2025-10-12","18:30",160.65,"139.87",1221.3,239.6,3782.5,-239.6
"2025-10-12","19:00",155.6,"135.47",1322.3,302.6,3827.7,-302.6
"2025-10-12","19:30",160.65,"139.87",1322.9,315.9,3844.8,-315.9
"2025-10-12","20:00",149.11,"129.82",1187.7,205.8,3709.3,-205.8
"2025-10-12","20:30",126,"109.70",1219.7,292.3,3686.3,-292.3
"2025-10-12","21:00",142.81,"124.33",899.3,-179.8,3698.1,179.8
"2025-10-12","21:30",115,"100.12",846.5,-182.6,3634,182.6
"2025-10-12","22:00",103.16,"89.81",794,-224.6,3573.6,224.6
"2025-10-12","22:30",95.55,"83.19",772.1,-167.8,3441.3,167.8
