Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-02","23:00",34.57,"30.09",1110.2,390.8,3314,-390.8
"2025-10-02","23:30",32.13,"27.97",1046.1,365.8,3267.6,-365.8
"2025-10-03","00:00",28.26,"24.60",992.5,361,3268.6,-361
"2025-10-03","00:30",27.97,"24.35",976.2,369.6,3206.4,-369.6
"2025-10-03","01:00",28.73,"25.01",959.3,374.1,3186.3,-374.1
"2025-10-03","01:30",28.72,"25.00",958.7,378.4,3120.7,-378.4
"2025-10-03","02:00",31,"26.99",1010.8,413,3158.3,-413
"2025-10-03","02:30",34.79,"30.29",1029.5,429.9,3122.9,-429.9
"2025-10-03","03:00",40.2,"35.00",1103.7,504.5,3100.9,-504.5
"2025-10-03","03:30",47.7,"41.53",1129.2,545.5,3072.7,-545.5
"2025-10-03","04:00",55,"47.88",1112.7,529.2,3047.1,-529.2
"2025-10-03","04:30",55,"47.88",1103.8,529,3061.7,-529
"2025-10-03","05:00",59.03,"51.39",1151.2,555.7,3089,-555.7
"2025-10-03","05:30",66.97,"58.30",1135.9,513.3,3149.6,-513.3
"2025-10-03","06:00",91.21,"79.40",1117.8,439.2,3289.2,-439.2
"2025-10-03","06:30",109.35,"95.19",1196.9,475.8,3419.9,-475.8
"2025-10-03","07:00",120.2,"104.64",1163,354.4,3650.8,-354.4
"2025-10-03","07:30",127.72,"111.19",1173.2,286.5,3726.2,-286.5
"2025-10-03","08:00",125.43,"109.19",1202.8,221.9,3921.1,-221.9
"2025-10-03","08:30",115.47,"100.52",1182.9,163.6,3975.5,-163.6
"2025-10-03","09:00",112.46,"97.90",1063.6,37.3,3936.8,-37.3
"2025-10-03","09:30",110.61,"96.29",1078.4,34.4,4048.4,-34.4
"2025-10-03","10:00",97.34,"84.74",1061.2,-133.5,4135.1,133.5
"2025-10-03","10:30",93.9,"81.74",1045.3,-144.1,4274.4,144.1
"2025-10-03","11:00",78.8,"68.60",1096.7,-225,4286.7,225
"2025-10-03","11:30",78.24,"68.11",1051.7,-118.1,4470.8,118.1
"2025-10-03","12:00",75.93,"66.10",1080.4,-15.2,4499.6,15.2
"2025-10-03","12:30",75.48,"65.71",1113.1,82.2,4567.4,-82.2
"2025-10-03","13:00",65.78,"57.26",1151.2,191.2,4419.1,-191.2
"2025-10-03","13:30",65,"56.59",1192.2,241.5,4417.6,-241.5
"2025-10-03","14:00",61.87,"53.86",1380,422.9,4440.6,-422.9
"2025-10-03","14:30",60.51,"52.68",1320.9,384.4,4349.7,-384.4
"2025-10-03","15:00",62.03,"54.00",1226.2,344.2,4185.7,-344.2
"2025-10-03","15:30",62.68,"54.57",1164.6,290.6,4129.1,-290.6
"2025-10-03","16:00",66.52,"57.91",1068.7,196.2,4080.3,-196.2
"2025-10-03","16:30",66.58,"57.96",1038.3,148.2,4094.3,-148.2
"2025-10-03","17:00",69.6,"60.59",1055.5,141.8,4322.6,-141.8
"2025-10-03","17:30",70.07,"61.00",1065.3,150.3,4360.3,-150.3
"2025-10-03","18:00",77.28,"67.28",1026.6,98.3,4389.9,-98.3
"2025-10-03","18:30",75.2,"65.47",1011.2,8.2,4310.4,-8.2
"2025-10-03","19:00",68.87,"59.95",1074.8,-29.7,4312,29.7
"2025-10-03","19:30",68.58,"59.70",1055,-4.3,4304.9,4.3
"2025-10-03","20:00",41.7,"36.30",1081.7,18,4210.8,-18
"2025-10-03","20:30",35.61,"31.00",1034.4,-17.1,4215.9,17.1
"2025-10-03","21:00",15,"13.06",1031.6,-26.1,4034.5,26.1
"2025-10-03","21:30",8.53,"7.43",995.5,-21.2,4036.6,21.2
"2025-10-03","22:00",0,"0.00",980.7,-96.5,3927.5,96.5
"2025-10-03","22:30",0,"0.00",865.2,-87.6,3813.4,87.6
