Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-10","23:00",154.73,"134.70",722.9,58,3274.4,-58
"2025-10-10","23:30",116.59,"101.50",699.8,66.6,3237.7,-66.6
"2025-10-11","00:00",119.32,"103.87",600.9,0.5,3210.5,-0.5
"2025-10-11","00:30",106.58,"92.78",629.5,52,3162.4,-52
"2025-10-11","01:00",117,"101.85",636.5,78.3,3348.5,-78.3
"2025-10-11","01:30",106.04,"92.31",707.7,163,3362.6,-163
"2025-10-11","02:00",117,"101.85",676.9,108.8,3319.3,-108.8
"2025-10-11","02:30",113.64,"98.93",727,166.1,3361,-166.1
"2025-10-11","03:00",117,"101.85",667.5,112.8,3315.6,-112.8
"2025-10-11","03:30",110.28,"96.00",709.8,157.3,3313,-157.3
"2025-10-11","04:00",112.38,"97.83",659.6,115.4,3267.8,-115.4
"2025-10-11","04:30",105.68,"92.00",672.7,129.2,3251.2,-129.2
"2025-10-11","05:00",107,"93.15",643,90.8,3257.1,-90.8
"2025-10-11","05:30",113.26,"98.60",667.9,87.5,3259.3,-87.5
"2025-10-11","06:00",105,"91.41",628.1,5.4,3037.8,-5.4
"2025-10-11","06:30",110,"95.76",649.6,-58.9,3175.7,58.9
"2025-10-11","07:00",125.58,"109.32",692.7,-6.6,3268.2,6.6
"2025-10-11","07:30",157.72,"137.30",746.4,-48.9,3312.9,48.9
"2025-10-11","08:00",167.48,"145.80",808.6,-12.4,3417.4,12.4
"2025-10-11","08:30",180.74,"157.34",858.2,-149.5,3655.6,149.5
"2025-10-11","09:00",190.77,"166.07",903.7,-134,3796.3,134
"2025-10-11","09:30",175,"152.35",908.2,-123,3856.6,123
"2025-10-11","10:00",211,"183.69",905.8,-67.3,3821.6,67.3
"2025-10-11","10:30",172,"149.73",888.3,-72.2,3846.4,72.2
"2025-10-11","11:00",135,"117.52",877.9,-98.9,3902.5,98.9
"2025-10-11","11:30",118.43,"103.10",896.3,-34.7,3839.5,34.7
"2025-10-11","12:00",109,"94.89",889.5,-135.6,3867.4,135.6
"2025-10-11","12:30",100,"87.05",908.3,-81.3,3803.5,81.3
"2025-10-11","13:00",101.46,"88.33",897.5,-141.2,3836.3,141.2
"2025-10-11","13:30",95.99,"83.56",885.8,-79.8,3749.2,79.8
"2025-10-11","14:00",99.3,"86.45",847.4,-146.7,3789.6,146.7
"2025-10-11","14:30",99,"86.18",842.5,-153,3753.2,153
"2025-10-11","15:00",101.71,"88.54",842.4,-99.3,3670.5,99.3
"2025-10-11","15:30",115,"100.11",827.5,-159.8,3718.1,159.8
"2025-10-11","16:00",130,"113.17",849,-67.1,3677.6,67.1
"2025-10-11","16:30",125.97,"109.66",1070.2,207.8,3650.2,-207.8
"2025-10-11","17:00",155,"134.94",1237.4,372,3722.4,-372
"2025-10-11","17:30",175,"152.35",1155.4,276.5,3723.8,-276.5
"2025-10-11","18:00",180.72,"157.33",1245.7,347.1,3773.9,-347.1
"2025-10-11","18:30",185.61,"161.58",1138.6,220.7,3805.6,-220.7
"2025-10-11","19:00",184,"160.18",1266.9,318,3819.8,-318
"2025-10-11","19:30",180.74,"157.34",1214.4,305.2,3773.5,-305.2
"2025-10-11","20:00",183.41,"159.67",1137.2,229.9,3692.5,-229.9
"2025-10-11","20:30",160.66,"139.86",1206.4,357.6,3621.3,-357.6
"2025-10-11","21:00",139,"121.01",1064.6,241,3538.4,-241
"2025-10-11","21:30",123,"107.08",949.8,167.1,3461.8,-167.1
"2025-10-11","22:00",125.08,"108.89",850.8,114,3364.8,-114
"2025-10-11","22:30",114,"99.24",738.3,38.2,3276,-38.2
