Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-01","23:00",81.82,"71.40",847.1,131,3414,-131
"2025-10-01","23:30",80.01,"69.82",833.8,168.1,3431.8,-168.1
"2025-10-02","00:00",78.76,"68.73",822.5,192.3,3427.6,-192.3
"2025-10-02","00:30",78.19,"68.23",778.3,165.5,3380.9,-165.5
"2025-10-02","01:00",77.77,"67.86",792.5,175,3375.8,-175
"2025-10-02","01:30",78.01,"68.07",797.6,220.3,3339.5,-220.3
"2025-10-02","02:00",78.01,"68.07",764.5,166,3337.2,-166
"2025-10-02","02:30",78.76,"68.73",753.4,164.5,3269.8,-164.5
"2025-10-02","03:00",78.01,"68.07",733.5,130.8,3215.8,-130.8
"2025-10-02","03:30",78.01,"68.07",710.7,112.2,3143.3,-112.2
"2025-10-02","04:00",81.61,"71.21",653.3,74.3,3119,-74.3
"2025-10-02","04:30",81.61,"71.21",654.2,71.3,3095.5,-71.3
"2025-10-02","05:00",86.01,"75.05",685.1,30.6,3066.3,-30.6
"2025-10-02","05:30",87.1,"76.00",752.5,-146.9,3250.1,146.9
"2025-10-02","06:00",101.42,"88.50",727.8,-66.4,3449.1,66.4
"2025-10-02","06:30",106.91,"93.29",764.1,-93.6,3517.4,93.6
"2025-10-02","07:00",124.91,"109.00",829.1,-55.3,3763.5,55.3
"2025-10-02","07:30",128.54,"112.16",930,-82.5,3975.3,82.5
"2025-10-02","08:00",115.75,"101.00",998.8,-36.2,4035.4,36.2
"2025-10-02","08:30",114.51,"99.92",1027.6,-23.7,4122.2,23.7
"2025-10-02","09:00",102.02,"89.02",1047.1,-162.4,4228.1,162.4
"2025-10-02","09:30",99,"86.39",1038.5,-77.6,4151.7,77.6
"2025-10-02","10:00",95.38,"83.23",1062.4,-157,4176.3,157
"2025-10-02","10:30",92.78,"80.96",1057.9,-193.7,4177.8,193.7
"2025-10-02","11:00",93.02,"81.17",1050.8,-199.2,4271.4,199.2
"2025-10-02","11:30",89.37,"77.98",1037.6,-178.6,4264.6,178.6
"2025-10-02","12:00",85,"74.17",1057.3,-174.3,4197.6,174.3
"2025-10-02","12:30",82.99,"72.42",1032.2,-217.9,4319.8,217.9
"2025-10-02","13:00",76.4,"66.67",990.3,-56.9,4288.6,56.9
"2025-10-02","13:30",75,"65.45",981.7,-16.4,4236.2,16.4
"2025-10-02","14:00",72,"62.83",965.3,-25.3,4275.2,25.3
"2025-10-02","14:30",71.94,"62.77",976.5,13.3,4265.4,-13.3
"2025-10-02","15:00",72.85,"63.57",1104,-195.2,4363,195.2
"2025-10-02","15:30",74.49,"65.00",1102.7,-195.6,4281.7,195.6
"2025-10-02","16:00",79.94,"69.76",1166,-244.8,4523.6,244.8
"2025-10-02","16:30",84.77,"73.97",1180.1,-247.5,4366.6,247.5
"2025-10-02","17:00",96.1,"83.86",1139.3,-200.5,4470.4,200.5
"2025-10-02","17:30",99.7,"87.00",1047.2,-102.6,4354.7,102.6
"2025-10-02","18:00",107.51,"93.81",1112.1,-186.4,4396.8,186.4
"2025-10-02","18:30",107.68,"93.96",1104.2,-132.9,4349.9,132.9
"2025-10-02","19:00",97.26,"84.87",1028.4,-93.7,4314.8,93.7
"2025-10-02","19:30",97.34,"84.94",1006.4,-75.1,4225.6,75.1
"2025-10-02","20:00",79.94,"69.76",1052.1,71.1,4001.1,-71.1
"2025-10-02","20:30",80,"69.81",1053.1,101.6,3927.6,-101.6
"2025-10-02","21:00",74.03,"64.60",1056,123.9,3883.2,-123.9
"2025-10-02","21:30",72.5,"63.26",1117,195.4,3751.5,-195.4
"2025-10-02","22:00",54.54,"47.59",1021.5,61.1,3548.2,-61.1
"2025-10-02","22:30",51.9,"45.29",966.9,53.3,3405.4,-53.3
