Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-10-21","23:00",80.52,"69.92",875.1,-100.7,3731.3,100.7
"2025-10-21","23:30",79.2,"68.77",849.6,64.1,3547.7,-64.1
"2025-10-22","00:00",79.2,"68.77",778.6,-41.1,3587.1,41.1
"2025-10-22","00:30",79.2,"68.77",742.7,29.1,3488.9,-29.1
"2025-10-22","01:00",78.33,"68.02",794.3,126,3424.9,-126
"2025-10-22","01:30",77.71,"67.48",815.6,128.3,3370.8,-128.3
"2025-10-22","02:00",79.2,"68.77",729.9,48.4,3413.6,-48.4
"2025-10-22","02:30",79.2,"68.77",723.3,52.7,3399.5,-52.7
"2025-10-22","03:00",78.67,"68.31",763.1,111.7,3370.1,-111.7
"2025-10-22","03:30",79.2,"68.77",690.2,38.7,3343.7,-38.7
"2025-10-22","04:00",79.2,"68.77",752.5,71.8,3316.8,-71.8
"2025-10-22","04:30",79.2,"68.77",678.7,-4.5,3288.7,4.5
"2025-10-22","05:00",81.73,"70.97",698.8,-21.6,3324.9,21.6
"2025-10-22","05:30",84,"72.94",725.7,-170.3,3531.2,170.3
"2025-10-22","06:00",97,"84.23",798.9,-144.9,3671.7,144.9
"2025-10-22","06:30",107.21,"93.10",860.1,-159.3,3882.6,159.3
"2025-10-22","07:00",114.01,"99.00",1001.4,-90.8,4226.1,90.8
"2025-10-22","07:30",175,"151.96",1108.4,74.9,4248.7,-74.9
"2025-10-22","08:00",200,"173.67",1179.5,69.2,4269.3,-69.2
"2025-10-22","08:30",207.53,"180.21",1138.5,-19.9,4323.2,19.9
"2025-10-22","09:00",195,"169.33",1182.8,-23.1,4403.1,23.1
"2025-10-22","09:30",200,"173.67",1181.6,-16.7,4370.8,16.7
"2025-10-22","10:00",165,"143.28",1182.3,-120.4,4433,120.4
"2025-10-22","10:30",150.61,"130.78",1188.4,-94.3,4436.4,94.3
"2025-10-22","11:00",148.21,"128.70",1166.7,-95.3,4440.1,95.3
"2025-10-22","11:30",145.22,"126.10",1164.6,-92.4,4526,92.4
"2025-10-22","12:00",134.39,"116.70",1172.1,-89.9,4467.6,89.9
"2025-10-22","12:30",145,"125.91",1140.3,-140.3,4531.2,140.3
"2025-10-22","13:00",134.39,"116.70",1137,-77.8,4447.9,77.8
"2025-10-22","13:30",134.63,"116.91",1112.9,-56.8,4388.3,56.8
"2025-10-22","14:00",152.42,"132.35",1093.9,-96.2,4404.4,96.2
"2025-10-22","14:30",157.09,"136.41",1071.9,-96.2,4384.5,96.2
"2025-10-22","15:00",178.81,"155.27",1081.6,21.7,4302.6,-21.7
"2025-10-22","15:30",200,"173.67",1062.5,-43.6,4314.3,43.6
"2025-10-22","16:00",222.67,"193.36",1069.1,43.8,4273.4,-43.8
"2025-10-22","16:30",234.93,"204.00",1041.1,-61.9,4355.1,61.9
"2025-10-22","17:00",255,"221.43",1067.6,-91.6,4425.7,91.6
"2025-10-22","17:30",275,"238.80",1094.1,-161.7,4503.2,161.7
"2025-10-22","18:00",253,"219.69",1120.7,-196.7,4557.1,196.7
"2025-10-22","18:30",255,"221.43",1133.5,-226.9,4612.7,226.9
"2025-10-22","19:00",278,"241.40",1093.5,-143.6,4462,143.6
"2025-10-22","19:30",233,"202.33",1067.5,-79.1,4449,79.1
"2025-10-22","20:00",230,"199.72",1033,-105.2,4298.4,105.2
"2025-10-22","20:30",188,"163.25",986.6,-55.4,4281.5,55.4
"2025-10-22","21:00",160,"138.94",958.9,-290.8,4356,290.8
"2025-10-22","21:30",117,"101.60",931.1,-279.9,4283.9,279.9
"2025-10-22","22:00",125.52,"109.00",854.7,-317.7,4057.3,317.7
"2025-10-22","22:30",102.26,"88.80",817.9,-294.4,3959.6,294.4
