Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-24","23:00",116.65,"102.70",722.5,6.6,4032.3,-6.6
"2025-11-24","23:30",109.95,"96.80",761.8,58.8,3987.3,-58.8
"2025-11-25","00:00",106.81,"94.04",676.7,-11.8,3906.3,11.8
"2025-11-25","00:30",104.69,"92.17",724.1,60.7,3925.2,-60.7
"2025-11-25","01:00",104.69,"92.17",721.8,-72.7,3838,72.7
"2025-11-25","01:30",102.7,"90.42",709.9,12.3,3824.1,-12.3
"2025-11-25","02:00",106.81,"94.04",678.9,-44,3789.1,44
"2025-11-25","02:30",104.69,"92.17",697.7,35.8,3810.1,-35.8
"2025-11-25","03:00",108.01,"95.10",667.8,-41.4,3715.6,41.4
"2025-11-25","03:30",107.56,"94.70",659.1,-52.4,3666.3,52.4
"2025-11-25","04:00",106.81,"94.04",669.4,-10.9,3643.2,10.9
"2025-11-25","04:30",111,"97.73",651.5,-51.5,3624.9,51.5
"2025-11-25","05:00",111.31,"98.00",696.2,-2.9,3575.1,2.9
"2025-11-25","05:30",140,"123.26",699.1,-24.6,3573.7,24.6
"2025-11-25","06:00",186.5,"164.20",802.5,11.3,3817,-11.3
"2025-11-25","06:30",310.27,"273.17",805,-28.3,3961.5,28.3
"2025-11-25","07:00",255,"224.51",1230.2,271.8,4425,-271.8
"2025-11-25","07:30",313.87,"276.34",1247.3,222.3,4593,-222.3
"2025-11-25","08:00",334.88,"294.84",1392,248.1,4597.1,-248.1
"2025-11-25","08:30",371.32,"326.92",1484.3,308.4,4660.1,-308.4
"2025-11-25","09:00",408.6,"359.75",1572.4,395.8,4705.4,-395.8
"2025-11-25","09:30",415,"365.38",1564.8,382.7,4739.6,-382.7
"2025-11-25","10:00",390.4,"343.72",1545.4,369.9,4778.4,-369.9
"2025-11-25","10:30",389.58,"343.00",1532.2,348.7,4779.3,-348.7
"2025-11-25","11:00",340.74,"300.00",1522.7,362.6,4779.6,-362.6
"2025-11-25","11:30",340.74,"300.00",1527.7,354.1,4771.9,-354.1
"2025-11-25","12:00",349,"307.27",1526.5,366.7,4798.1,-366.7
"2025-11-25","12:30",349,"307.27",1523.7,372.6,4789.6,-372.6
"2025-11-25","13:00",329.25,"289.88",1538.3,381.6,4758.2,-381.6
"2025-11-25","13:30",329.25,"289.88",1534.3,392.9,4738.4,-392.9
"2025-11-25","14:00",357.32,"314.60",1460.4,351.2,4715.8,-351.2
"2025-11-25","14:30",363.27,"319.84",1489.4,389.2,4712.9,-389.2
"2025-11-25","15:00",409.56,"360.59",1520.3,423,4695.9,-423
"2025-11-25","15:30",432.26,"380.58",1533.3,419.7,4724.3,-419.7
"2025-11-25","16:00",464.32,"408.80",1584.7,452.5,4856.2,-452.5
"2025-11-25","16:30",465.77,"410.08",1561.2,387.5,5043.8,-387.5
"2025-11-25","17:00",436.15,"384.00",1522.9,271.3,5236.1,-271.3
"2025-11-25","17:30",432.26,"380.58",1487.9,236.8,5282.7,-236.8
"2025-11-25","18:00",442.73,"389.80",1565.9,374.9,5181.3,-374.9
"2025-11-25","18:30",399,"351.29",1532.4,371.6,5090.9,-371.6
"2025-11-25","19:00",390.72,"344.00",1554.7,423.9,4955,-423.9
"2025-11-25","19:30",337.34,"297.01",1480,366.7,4819.5,-366.7
"2025-11-25","20:00",307.15,"270.43",1505.4,484.3,4741.4,-484.3
"2025-11-25","20:30",209.49,"184.44",1461.6,460.2,4686,-460.2
"2025-11-25","21:00",312.04,"274.73",934.5,-30.9,4476.1,30.9
"2025-11-25","21:30",196.49,"173.00",935.4,37.6,4295.2,-37.6
"2025-11-25","22:00",164.6,"144.92",859,-48.8,4164,48.8
"2025-11-25","22:30",105.57,"92.95",828.3,-58.7,4046.7,58.7
