Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-11-26","23:00",91,"79.94",1229.7,419.8,3949,-419.8
"2025-11-26","23:30",87,"76.43",1140.4,412,3874.6,-412
"2025-11-27","00:00",79.68,"70.00",1046.2,366.5,3793.2,-366.5
"2025-11-27","00:30",79.01,"69.41",1076.4,409.1,3676.8,-409.1
"2025-11-27","01:00",76.27,"67.00",1045.6,326.9,3638.7,-326.9
"2025-11-27","01:30",74.61,"65.55",1046.8,337.3,3610,-337.3
"2025-11-27","02:00",71,"62.37",1003.1,260.1,3667.2,-260.1
"2025-11-27","02:30",70.67,"62.08",1038.4,307.4,3663.3,-307.4
"2025-11-27","03:00",68.3,"60.00",1045.9,357.2,3637.9,-357.2
"2025-11-27","03:30",66.66,"58.56",1006.6,324.8,3635.1,-324.8
"2025-11-27","04:00",67,"58.86",950.4,272.3,3590.6,-272.3
"2025-11-27","04:30",66.51,"58.43",938.4,257,3588,-257
"2025-11-27","05:00",74.33,"65.30",909.2,93.9,3695.2,-93.9
"2025-11-27","05:30",74.97,"65.86",865.9,59.6,3693.7,-59.6
"2025-11-27","06:00",92.9,"81.61",1070.5,184.4,3967.5,-184.4
"2025-11-27","06:30",95.7,"84.07",1077.4,171.4,4046.4,-171.4
"2025-11-27","07:00",104.42,"91.73",1210,277.7,4318.8,-277.7
"2025-11-27","07:30",108,"94.88",1318,274.4,4533.8,-274.4
"2025-11-27","08:00",103.4,"90.84",1262.6,155.2,4592.3,-155.2
"2025-11-27","08:30",103.17,"90.64",1297,140.5,4655.8,-140.5
"2025-11-27","09:00",99.19,"87.14",1335.2,145.2,4740.2,-145.2
"2025-11-27","09:30",98.97,"86.95",1363.7,176.1,4806.5,-176.1
"2025-11-27","10:00",92.97,"81.67",1323.2,144,4735.3,-144
"2025-11-27","10:30",91.97,"80.80",1357.5,177.4,4747.1,-177.4
"2025-11-27","11:00",84.81,"74.51",1342.5,161.4,4673.3,-161.4
"2025-11-27","11:30",84.52,"74.25",1356,189.8,4706,-189.8
"2025-11-27","12:00",81,"71.16",1325.8,161.6,4727.7,-161.6
"2025-11-27","12:30",81,"71.16",1355.4,195.3,4732.1,-195.3
"2025-11-27","13:00",78.48,"68.94",1299.7,148.1,4690.9,-148.1
"2025-11-27","13:30",77.48,"68.07",1287,147.2,4621,-147.2
"2025-11-27","14:00",78.21,"68.71",1215.2,95.3,4626.3,-95.3
"2025-11-27","14:30",78.21,"68.71",1213.1,101.8,4597.6,-101.8
"2025-11-27","15:00",88.62,"77.85",1295.8,175.5,4670.1,-175.5
"2025-11-27","15:30",89.52,"78.64",1328.3,174.3,4720.9,-174.3
"2025-11-27","16:00",98.22,"86.29",1320.6,150.2,4856.5,-150.2
"2025-11-27","16:30",101.15,"88.86",1386,189.4,4990.3,-189.4
"2025-11-27","17:00",105,"92.24",1471.2,288.5,5137.8,-288.5
"2025-11-27","17:30",105.05,"92.29",1472.5,309,5222.7,-309
"2025-11-27","18:00",99.6,"87.50",1497.4,347.5,5070.4,-347.5
"2025-11-27","18:30",95.14,"83.58",1352.8,236,4999.3,-236
"2025-11-27","19:00",91.06,"80.00",1340.9,243.1,4878.4,-243.1
"2025-11-27","19:30",90.54,"79.54",1404.9,330.9,4754.6,-330.9
"2025-11-27","20:00",82.27,"72.27",1288.4,221.9,4619.6,-221.9
"2025-11-27","20:30",80.92,"71.09",1253.1,238.1,4558.3,-238.1
"2025-11-27","21:00",73,"64.13",1150.6,154.6,4389.3,-154.6
"2025-11-27","21:30",70.97,"62.35",1239.2,223.8,4418.5,-223.8
"2025-11-27","22:00",59.21,"52.02",1087.9,187.7,4206.6,-187.7
"2025-11-27","22:30",56.73,"49.84",1115.2,183.6,4147.3,-183.6
