Date,Time,EUR,GBP,NI Volume (MWh),NI Net position (MWh),ROI Volume (MWh),ROI Net position (MWh)
"2025-12-16","23:00",86.82,"76.15",912.7,-25.4,4196.4,25.4
"2025-12-16","23:30",82.89,"72.70",926.8,-84.1,4235.4,84.1
"2025-12-17","00:00",80.76,"70.84",913.9,-47.4,4357.7,47.4
"2025-12-17","00:30",78.96,"69.26",906.2,25.3,4223.3,-25.3
"2025-12-17","01:00",75,"65.78",1018.6,-86.2,4252.1,86.2
"2025-12-17","01:30",71.83,"63.00",976.8,-13.6,4168.7,13.6
"2025-12-17","02:00",67,"58.77",1046.4,-81.6,4333.2,81.6
"2025-12-17","02:30",64.99,"57.00",1066.8,-88.2,4320.5,88.2
"2025-12-17","03:00",60.43,"53.00",1042.6,-45.2,4236.4,45.2
"2025-12-17","03:30",59.08,"51.82",1076.9,-76.1,4236.4,76.1
"2025-12-17","04:00",57.01,"50.00",1074.2,-79.1,4236.1,79.1
"2025-12-17","04:30",58.06,"50.93",1056.9,-57.2,4235.6,57.2
"2025-12-17","05:00",55.07,"48.30",1107.6,-109.4,4209.6,109.4
"2025-12-17","05:30",58.72,"51.50",1151,-142.3,4186.6,142.3
"2025-12-17","06:00",76,"66.66",1173.2,-92.9,4378.9,92.9
"2025-12-17","06:30",85,"74.55",1166.4,-154.3,4407.7,154.3
"2025-12-17","07:00",100.2,"87.89",1181.8,62.1,4541.6,-62.1
"2025-12-17","07:30",105,"92.10",1181.6,-27.6,4701.6,27.6
"2025-12-17","08:00",100.6,"88.24",1252.4,-160.1,4928.7,160.1
"2025-12-17","08:30",100.6,"88.24",1300.6,-246.5,5046.9,246.5
"2025-12-17","09:00",94.01,"82.46",1331.5,-360.6,5233.4,360.6
"2025-12-17","09:30",94.94,"83.27",1244.3,-261.1,5182.5,261.1
"2025-12-17","10:00",89.49,"78.49",1252.5,-224.1,5103,224.1
"2025-12-17","10:30",91,"79.82",1251.8,-143.8,5069.7,143.8
"2025-12-17","11:00",89.25,"78.28",1294.8,-226.4,5140.3,226.4
"2025-12-17","11:30",89.25,"78.28",1287.8,-232.2,5132.1,232.2
"2025-12-17","12:00",88,"77.19",1256.3,-213,5132.3,213
"2025-12-17","12:30",88.91,"77.98",1244.1,-243.8,5162.5,243.8
"2025-12-17","13:00",90.39,"79.28",1231.8,-229.7,5123.9,229.7
"2025-12-17","13:30",91,"79.82",1212.6,-197,5091.7,197
"2025-12-17","14:00",92.06,"80.75",1206.6,-49.9,4977.4,49.9
"2025-12-17","14:30",96,"84.20",1194.7,-18.7,4949.4,18.7
"2025-12-17","15:00",101,"88.59",1202,-39,4992.4,39
"2025-12-17","15:30",105.14,"92.22",1208.4,-10.1,5003.6,10.1
"2025-12-17","16:00",114.26,"100.22",1235.6,-8.7,5132.9,8.7
"2025-12-17","16:30",131.08,"114.97",1267.6,-29.7,5343.9,29.7
"2025-12-17","17:00",132,"115.78",1273.9,-52.4,5440.9,52.4
"2025-12-17","17:30",127.09,"111.47",1254.4,-79.2,5497.1,79.2
"2025-12-17","18:00",112.58,"98.75",1223,-38.1,5326.5,38.1
"2025-12-17","18:30",109.76,"96.27",1182.6,-6.3,5186.3,6.3
"2025-12-17","19:00",99.47,"87.25",1144.9,-108.8,5133.3,108.8
"2025-12-17","19:30",95,"83.33",1110.8,-97.3,5022.6,97.3
"2025-12-17","20:00",92.45,"81.09",1079.1,-7.5,4821.1,7.5
"2025-12-17","20:30",89.78,"78.75",1031.1,-20.3,4715.5,20.3
"2025-12-17","21:00",89.3,"78.33",1138,135.4,4573.4,-135.4
"2025-12-17","21:30",87,"76.31",1157.2,215.1,4380.7,-215.1
"2025-12-17","22:00",77.02,"67.56",1014.9,26.2,4213.8,-26.2
"2025-12-17","22:30",74.11,"65.00",1000,89.2,4081.8,-89.2
